Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,AD_Won%
753,Hugo Duro\Hugo-Duro,es ESP,FWMF,Getafe,es La Liga,19,1999,4.2,3,0,0,11,16,1,3,1,2,1,0,0,23,14,38,26.9
754,Jean-Kevin Duverne\Jean-Kevin-Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,13.1,0,0,0,10,9,0,0,16,11,0,1,0,154,23,26,46.9
755,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,it Serie A,25,1993,23.9,5,0,0,24,54,6,41,12,18,3,0,0,125,3,9,25
756,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,33,1986,31.7,4,0,0,39,48,16,23,7,11,4,0,0,130,135,75,64.3
757,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,2,0,0,11,17,0,4,5,16,0,0,0,75,4,3,57.1
758,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28,2,0,0,10,15,0,1,25,20,0,0,0,272,85,32,72.6
759,Simone Edera\Simone-Edera,it ITA,MFFW,Torino,it Serie A,22,1997,4.4,4,1,1,13,5,0,3,2,7,1,0,0,25,3,11,21.4
760,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,3,1,0,2,2,0,0,0,1,0,0,0,155,0,0,
761,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,5,1,1,33,20,1,3,26,27,0,1,0,371,139,57,70.9
762,Johannes Eggestein\Johannes-Eggestein,de GER,MFFW,Werder Bremen,de Bundesliga,21,1998,5.7,3,1,1,8,6,1,10,2,5,0,0,0,57,2,12,14.3
763,Maximilian Eggestein\Maximilian-Eggestein,de GER,MFDF,Werder Bremen,de Bundesliga,22,1996,31.7,6,0,0,34,39,0,19,25,32,0,0,0,320,34,43,44.2
764,Kingsley Ehizibue\Kingsley-Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,6,1,0,54,35,3,50,28,51,0,1,0,201,42,23,64.6
765,Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,8,0,0,43,56,0,5,32,44,2,0,0,299,30,21,58.8
766,Harvey Elliot\Harvey-Elliot,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
767,Elif Elmas\Elif-Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,7,0,0,31,16,0,3,7,10,0,0,0,84,2,14,12.5
768,Ilay Elmkies\Ilay-Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
769,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,1,0,0,13,5,2,50,6,17,0,0,0,114,25,20,55.6
770,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,4,0,0,12,9,0,6,14,13,0,0,0,185,72,30,70.6
771,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,5,0,0,22,19,1,1,30,37,0,1,0,346,93,62,60
772,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,25,1993,23.6,9,1,0,34,12,2,0,12,16,0,0,0,268,81,34,70.4
773,Adri Embarba\Adri-Embarba,es ESP,MFFW,Espanyol,es La Liga,27,1992,15.2,4,0,0,24,27,1,58,11,18,0,0,0,107,12,38,24
774,Breel Embolo\Breel-Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,22,1997,17.2,4,0,0,42,47,13,5,5,15,2,0,0,95,18,42,30
775,Emerson\Emerson,br BRA,DF,Betis,es La Liga,20,1999,31.5,11,0,0,46,94,1,80,17,45,0,0,0,236,65,37,63.7
776,Renaud Emond\Renaud-Emond,be BEL,FWMF,Nantes,fr Ligue 1,27,1991,3.2,1,0,0,4,6,0,0,1,4,0,0,0,14,14,20,41.2
777,Alan Empereur\Alan-Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,3,0,0,18,9,0,2,15,13,0,1,0,97,25,18,58.1
778,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,15.4,2,0,0,21,19,17,12,2,5,1,0,0,61,60,91,39.7
779,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,8.8,1,0,0,16,11,12,5,5,6,0,0,0,27,37,42,46.8
780,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,1,0,0,5,5,1,3,12,4,0,2,0,128,58,28,67.4
781,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,29,1990,20.7,6,0,0,60,23,17,5,5,17,0,0,0,105,100,170,37
782,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,29,1990,9.1,3,0,0,18,15,3,12,4,8,0,0,0,58,10,25,28.6
783,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,27,1992,12.2,5,0,0,9,6,2,24,8,12,0,0,0,138,3,9,25
784,Christian Eriksen\Christian-Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,7.8,0,0,0,6,2,0,17,1,6,0,0,0,71,4,6,40
785,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,18.6,9,1,1,31,30,2,10,15,29,2,1,0,252,49,51,49
786,Aarón Escandell\Aaron-Escandell,es ESP,GK,Granada,es La Liga,23,1995,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,
787,Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,2,0,0,11,8,0,18,6,13,0,1,0,99,21,16,56.8
788,Espeto\Espeto,br BRA,DFMF,SPAL,it Serie A,22,1997,23.4,9,1,1,51,61,2,52,12,39,0,0,0,163,10,36,21.7
789,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,25.1,5,1,0,33,18,3,4,12,19,0,1,0,342,100,54,64.9
790,Sebastiano Esposito\Sebastiano-Esposito,it ITA,FW,Inter,it Serie A,17,2002,2.2,2,0,0,7,4,1,0,3,3,0,0,0,13,1,8,11.1
791,Esquerdo\Esquerdo,es ESP,MF,Valencia,es La Liga,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100
792,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,29,1990,2.4,1,0,0,5,6,0,8,1,3,0,0,0,15,6,1,85.7
793,Pervis Estupiñán\Pervis-Estupinan,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,8,0,0,42,39,4,140,44,57,0,0,0,368,45,41,52.3
794,Oghenekaro Etebo\Oghenekaro-Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,6.4,4,0,0,8,7,0,10,10,14,0,0,0,72,24,12,66.7
795,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,4.4,0,0,0,2,2,0,5,3,4,0,0,0,43,5,4,55.6
796,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,7,0,0,16,12,0,1,7,11,0,0,0,182,54,35,60.7
797,Antony Evans\Antony-Evans,eng ENG,MFDF,Paderborn 07,de Bundesliga,20,1998,1.7,0,0,0,5,1,0,5,0,4,0,0,0,18,2,3,40
798,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,8,1,0,36,27,2,5,39,31,1,1,1,434,141,60,70.1
799,Edu Expósito\Edu-Exposito,es ESP,MF,Eibar,es La Liga,22,1996,25.7,3,0,0,29,19,0,14,20,41,0,0,0,310,46,60,43.4
800,Valentin Eysseric\Valentin-Eysseric,fr FRA,MFFW,Hellas Verona,it Serie A,27,1992,3.9,3,0,0,11,3,1,6,2,1,0,0,0,18,8,10,44.4
801,Valentin Eysseric\Valentin-Eysseric,fr FRA,MF,Fiorentina,it Serie A,27,1992,0.5,0,0,0,3,0,0,1,0,0,0,0,0,4,1,2,33.3
802,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,eng Premier League,34,1985,23.5,1,0,0,1,2,0,0,0,0,0,1,0,120,0,0,
803,Fabinho\Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,23.1,6,0,0,32,20,0,6,25,53,0,0,0,326,41,30,57.7
804,Fábio\Fabio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,4,0,0,12,3,0,15,12,24,0,0,0,66,19,15,55.9
805,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,10.3,1,1,0,11,8,1,15,7,9,0,0,0,70,12,10,54.5
806,Fabricio\Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,
807,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,eng Premier League,30,1988,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
808,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,4.5,2,0,0,3,5,0,12,4,1,0,0,0,55,6,10,37.5
809,Luca Falbo\Luca-Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
810,Filippo Falco\Filippo-Falco,it ITA,FWMF,Lecce,it Serie A,27,1992,22.4,0,0,0,13,83,6,98,5,15,0,0,0,122,3,20,13
811,Eliseo Falcon\Eliseo-Falcon,es ESP,DFMF,Levante,es La Liga,22,1997,0.8,2,1,1,2,0,0,0,0,0,0,0,0,3,1,0,100
812,Wladimiro Falcone\Wladimiro-Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,
813,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1,0,0,0,0,1,0,0,1,1,0,0,0,17,2,0,100
814,Iago Falque\Iago-Falque,es ESP,MFFW,Torino,it Serie A,29,1990,1.1,0,0,0,1,0,0,2,0,0,0,0,0,9,0,2,0
815,Iago Falque\Iago-Falque,es ESP,MF,Genoa,it Serie A,29,1990,5.8,0,0,0,3,2,3,20,1,2,0,0,0,46,6,7,46.2
816,Akin Famewo\Akin-Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
817,Andri Fannar Baldursson\Andri-Fannar-Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,1.6,0,0,0,4,2,0,1,1,1,0,0,0,17,1,2,33.3
818,Paolo Faragò\Paolo-Farago,it ITA,DF,Cagliari,it Serie A,26,1993,14.9,3,0,0,21,15,0,33,7,29,0,0,0,132,29,15,65.9
819,Davide Faraoni\Davide-Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,6,0,0,31,40,4,95,25,36,0,1,0,333,41,42,49.4
820,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,it Serie A,23,1996,4.7,2,0,0,10,8,0,9,3,3,0,0,0,23,4,5,44.4
821,Diego Farias\Diego-Farias,br BRA,FWMF,Lecce,it Serie A,29,1990,9.2,3,1,0,17,16,1,21,6,5,1,0,0,59,1,5,16.7
822,Ansu Fati\Ansu-Fati,es ESP,FWDF,Barcelona,es La Liga,16,2002,11.4,2,1,0,19,19,4,24,2,10,0,0,0,54,6,10,37.5
823,Julien Faussurier\Julien-Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,1,0,0,17,16,2,66,23,28,0,0,0,187,15,22,40.5
824,Andrea Favilli\Andrea-Favilli,it ITA,FW,Genoa,it Serie A,22,1997,7.3,4,0,0,28,17,4,3,3,5,1,0,0,23,27,38,41.5
825,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,2,1,0,11,7,1,1,9,11,0,0,0,127,36,21,63.2
826,Aleix Febas\Aleix-Febas,es ESP,MF,Mallorca,es La Liga,23,1996,18.8,4,0,0,19,48,0,7,19,25,1,0,0,125,3,16,15.8
827,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,30,1989,15.9,10,2,0,23,10,0,1,9,11,0,0,0,159,41,22,65.1
828,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,8.7,2,0,0,24,7,0,0,4,17,0,1,0,114,20,9,69
829,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Betis,es La Liga,26,1993,29.3,10,2,2,69,113,14,42,12,26,5,0,0,158,26,46,36.1
830,Felipe\Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,7,0,0,30,14,1,5,24,18,0,1,0,228,82,33,71.3
831,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,22,1997,22.5,6,0,0,18,15,2,4,20,25,0,1,0,175,30,25,54.5
832,Lucas Felippe\Lucas-Felippe,br BRA,MFDF,Hellas Verona,it Serie A,19,2000,0.3,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,
833,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,21.8,3,0,0,14,15,1,0,22,24,0,0,0,241,87,52,62.6
834,João Félix\Joao-Felix,pt POR,FWMF,Atlético Madrid,es La Liga,19,1999,19.4,6,0,0,33,39,6,20,2,4,1,0,0,86,16,48,25
835,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,eng Premier League,28,1991,24.9,5,0,0,26,12,1,56,28,32,1,0,0,274,21,10,67.7
836,Zinedine Ferhat\Zinedine-Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,26,1993,25,1,0,0,17,54,7,85,16,16,0,0,0,179,60,58,50.8
837,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,13.2,2,0,0,9,14,2,22,7,14,2,0,0,91,2,10,16.7
838,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFDF,Mainz 05,de Bundesliga,23,1996,16.5,7,1,1,19,5,0,9,31,26,0,0,0,186,14,12,53.8
839,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,eng Premier League,20,1999,0.8,0,0,0,0,2,0,3,0,1,0,0,0,9,0,1,0
840,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,32,1986,8.6,5,1,1,25,2,0,1,13,20,0,0,0,96,11,23,32.4
841,Matheus Fernandes\Matheus-Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,1.8,0,0,0,2,1,0,1,0,4,0,0,0,23,4,11,26.7
842,Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,es La Liga,28,1991,36,2,0,0,1,4,0,0,0,0,0,1,0,193,0,0,
843,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,32,1986,4,1,0,0,1,1,0,0,0,0,0,1,0,23,0,0,
844,Carlos Fernández\Carlos-Fernandez,es ESP,FWMF,Granada,es La Liga,23,1996,24.5,8,0,0,60,45,8,13,12,13,2,0,0,134,75,130,36.6
845,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,29.1,8,0,0,17,20,2,16,8,32,0,0,1,250,68,50,57.6
846,Gabriel Fernández\Gabriel-Fernandez,uy URU,FWMF,Celta Vigo,es La Liga,25,1994,6.2,5,1,1,17,8,7,7,2,2,0,0,0,23,26,26,50
847,Joaquín Fernández\Joaquin-Fernandez,es ESP,MFDF,Valladolid,es La Liga,23,1996,18.4,9,0,0,32,9,5,3,21,23,0,0,0,179,45,36,55.6
848,Fernandinho\Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,26.6,9,2,1,26,17,1,3,16,25,0,0,1,310,73,36,67
849,Fernando\Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,29.5,13,0,0,39,22,2,6,30,44,0,0,0,377,83,63,56.8
850,Juan Ferney Otero\Juan-Ferney-Otero,co COL,FWMF,Amiens,fr Ligue 1,24,1995,13.4,0,1,0,19,18,6,28,12,11,1,0,0,91,37,47,44
851,Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,11.2,4,0,0,16,13,0,0,17,12,0,0,0,120,15,12,55.6
852,Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FW,Espanyol,es La Liga,28,1991,6.4,2,0,0,25,8,5,2,2,5,0,0,0,26,17,26,39.5
853,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,12.8,1,1,0,21,28,0,17,11,17,0,0,0,146,13,12,52
854,Oliver Fink\Oliver-Fink,de GER,MFFW,Düsseldorf,de Bundesliga,37,1982,7.5,2,0,0,13,16,0,7,9,20,1,0,0,85,46,34,57.5
855,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,10.7,1,0,0,14,10,6,2,4,5,0,0,0,52,16,48,25
856,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,33.2,0,0,0,29,16,6,16,11,26,0,0,0,191,29,74,28.2
857,Junior Firpo\Junior-Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,11.3,5,0,0,35,16,2,8,8,14,0,0,0,81,10,9,52.6
858,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,eng Premier League,27,1991,28,8,0,0,25,22,1,58,20,24,0,0,0,250,12,25,32.4
859,Mark Flekken\Mark-Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,
860,Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,it Serie A,37,1981,10.5,3,0,0,22,18,10,16,5,6,0,0,0,45,25,58,30.1
861,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,8.4,1,1,0,7,5,0,22,10,10,0,0,0,75,2,8,20
862,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,it Serie A,28,1991,11.1,5,0,0,11,12,2,25,7,13,0,0,0,115,12,12,50
863,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,eng Premier League,19,2000,10,0,0,0,12,13,1,22,3,9,0,0,0,61,8,17,32
864,Mamadou Fofana\Mamadou-Fofana,ml MLI,DFMF,Metz,fr Ligue 1,21,1998,17.6,4,0,0,20,4,0,1,17,36,0,1,0,168,25,26,49
865,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,25,4,0,0,20,19,0,20,16,12,0,1,0,209,9,20,31
866,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,13.5,4,0,0,14,16,0,2,21,14,0,0,0,146,70,21,76.9
867,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,6.8,1,0,0,12,7,1,5,6,15,0,0,0,76,8,7,53.3
868,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,11.2,0,0,0,11,6,1,6,11,14,0,0,0,95,18,9,66.7
869,Thomas Foket\Thomas-Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27,3,0,0,26,32,0,45,23,36,0,1,0,214,22,32,40.7
870,Lamine Fomba\Lamine-Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,15.3,5,0,0,44,9,0,5,17,31,0,0,0,165,42,46,47.7
871,José Fonte\Jose-Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,24.5,4,0,0,18,14,0,4,16,15,0,2,0,239,67,35,65.7
872,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,eng Premier League,23,1996,24.1,3,0,0,18,16,7,37,15,29,0,0,0,187,9,49,15.5
873,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,27,1991,12.7,1,0,0,12,19,1,11,6,12,0,0,0,69,7,15,31.8
874,Hernâni Fortes\Hernani-Fortes,pt POR,MFFW,Levante,es La Liga,27,1991,7.3,3,1,1,5,17,5,38,4,3,0,0,0,47,1,8,11.1
875,Ben Foster\Ben-Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38,1,0,0,2,3,0,0,0,0,0,2,0,222,1,0,100
876,Lyle Foster\Lyle-Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,0.7,0,0,0,1,0,1,0,0,0,0,0,0,4,1,2,33.3
877,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,1.5,1,0,0,5,0,1,2,4,1,0,0,0,9,1,2,33.3
878,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,eng Premier League,26,1993,0.7,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,0
879,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Granada,es La Liga,26,1993,12.4,4,0,0,20,17,0,11,5,8,0,0,0,113,13,23,36.1
880,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,0.8,1,0,0,2,1,0,0,3,4,0,0,0,11,1,0,100
881,Gianluca Frabotta\Gianluca-Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1,0,0,0,2,0,0,1,1,1,0,0,0,5,2,0,100
882,Raphael Framberger\Raphael-Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,13.1,3,0,0,17,9,1,15,11,24,0,1,0,130,23,19,54.8
883,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,10.8,5,1,1,7,1,0,13,7,12,0,0,0,118,48,28,63.2
884,Mike Frantz\Mike-Frantz,de GER,MFDF,Freiburg,de Bundesliga,32,1986,3.9,2,0,0,7,6,0,6,1,4,0,0,0,36,8,8,50
885,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,eng Premier League,25,1994,23,2,0,0,10,36,1,98,10,8,0,0,0,139,10,26,27.8
886,Fred\Fred,br BRA,MF,Manchester Utd,eng Premier League,26,1993,24,8,0,0,42,36,1,27,28,51,0,0,0,326,8,16,33.3
887,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,eng Premier League,26,1992,24.9,7,0,0,25,21,0,53,20,48,0,0,0,200,28,39,41.8
888,Kieron Freeman\Kieron-Freeman,wal WAL,FW,Sheffield Utd,eng Premier League,27,1992,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
889,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,eng Premier League,27,1992,4.1,2,0,0,6,5,0,4,7,4,0,0,0,36,5,4,55.6
890,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,27,1992,26,3,0,0,40,35,0,25,21,48,0,0,0,283,14,23,37.8
891,Marco Friedl\Marco-Friedl,at AUT,DF,Werder Bremen,de Bundesliga,21,1998,24.3,9,0,0,32,44,0,52,31,44,0,0,0,191,22,15,59.5
892,Marvin Friedrich\Marvin-Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31,11,1,1,38,16,0,8,36,35,0,0,0,308,99,71,58.2
893,Samúel Friðjónsson\Samuel-Fridjonsson,is ISL,MF,Paderborn 07,de Bundesliga,23,1996,2.1,1,0,0,2,1,0,0,2,2,0,0,0,28,1,4,20
894,Jorge de Frutos\Jorge-de-Frutos,es ESP,MFFW,Valladolid,es La Liga,22,1997,0.7,0,0,0,2,0,0,1,0,0,0,0,0,6,0,1,0
895,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,8.6,0,0,0,3,0,1,11,14,9,0,0,0,79,22,17,56.4
896,Angelo Fulgini\Angelo-Fulgini,fr FRA,MF,Angers,fr Ligue 1,22,1996,17.5,3,1,1,27,55,1,32,22,23,0,0,0,147,18,26,40.9
897,Niclas Füllkrug\Niclas-Fullkrug,de GER,FW,Werder Bremen,de Bundesliga,26,1993,4.5,2,0,0,10,10,3,4,0,1,0,0,0,13,24,30,44.4
898,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,5,1,0,0,7,4,0,0,3,1,0,0,0,56,11,9,55
899,Daniel Fuzato\Daniel-Fuzato,br BRA,GK,Roma,it Serie A,22,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
900,Matteo Gabbia\Matteo-Gabbia,it ITA,DF,Milan,it Serie A,19,1999,7.6,1,0,0,11,3,0,0,3,4,0,1,0,88,28,12,70
901,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,1991,22.6,2,0,0,30,38,14,29,11,11,1,0,0,91,27,71,27.6
902,Gabriel\Gabriel,br BRA,GK,Lecce,it Serie A,26,1992,33.3,4,0,0,1,5,0,0,0,0,0,1,1,159,0,0,
903,Ruben Gabrielsen\Ruben-Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,7.3,0,1,0,5,5,0,0,5,7,0,0,0,53,22,12,64.7
904,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,24,1995,11.6,2,0,0,19,24,0,13,12,17,0,0,0,91,5,9,35.7
905,Luca Gagliano\Luca-Gagliano,it ITA,FW,Cagliari,it Serie A,19,2000,0.6,0,0,0,3,1,0,0,1,0,0,0,0,4,2,4,33.3
906,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,25,1994,20,5,0,0,34,24,4,11,20,27,1,0,0,162,26,20,56.5
907,Riccardo Gagliolo\Riccardo-Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,28.9,7,0,0,32,38,2,56,27,39,0,2,0,233,17,29,37
908,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MFFW,Lille,fr Ligue 1,31,1988,0.6,0,0,0,3,0,0,1,0,1,0,0,0,8,2,2,50
909,Marvin Gakpa\Marvin-Gakpa,fr FRA,MFFW,Metz,fr Ligue 1,25,1993,5.2,0,0,0,5,2,0,13,4,7,0,0,0,48,2,7,22.2
910,Enric Gallego\Enric-Gallego,es ESP,FW,Osasuna,es La Liga,32,1986,9.8,5,1,0,34,9,10,3,3,6,0,0,0,35,85,75,53.1
911,Enric Gallego\Enric-Gallego,es ESP,FW,Getafe,es La Liga,32,1986,1.8,0,0,0,4,2,0,1,2,2,0,0,0,8,7,17,29.2
912,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Valencia,es La Liga,32,1987,17.6,0,0,0,14,13,13,20,6,12,0,0,0,77,7,40,14.9
913,Fran Gámez\Fran-Gamez,es ESP,DF,Mallorca,es La Liga,28,1991,19.6,5,0,0,26,8,2,43,20,40,0,1,1,183,12,13,48
914,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,29,1989,18.4,2,0,0,37,21,1,5,22,47,0,0,0,195,17,13,56.7
915,Ignatius Ganago\Ignatius-Ganago,cm CMR,FWMF,Nice,fr Ligue 1,20,1999,13.8,0,0,0,15,26,3,10,4,8,2,0,0,65,10,20,33.3
