Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
207,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,7,1,190,0,2,0,1,0,0
208,Fin Bartels\Fin-Bartels,de GER,FWMF,Werder Bremen,de Bundesliga,32,1987,14,1,340,0,0,0,0,2,0
209,Marc Bartra\Marc-Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,30,29,2524,3,1,0,0,8,0
210,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,27,1992,16,16,1278,0,2,0,0,3,0
211,Chris Basham\Chris-Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,38,38,3242,0,1,0,0,4,0
212,Toma Bašić\Toma-Basic,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,15,11,991,1,3,0,0,4,0
213,Thomas Basila\Thomas-Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,7,3,415,0,0,0,0,1,0
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Granada,es La Liga,22,1996,12,3,356,0,1,0,0,1,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,14,12,1057,0,0,0,0,3,0
216,Borja Bastón\Borja-Baston,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,2,0,18,0,0,0,0,0,0
217,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Inter,it Serie A,20,1999,25,21,1921,2,0,0,0,9,1
218,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,16,6,765,1,0,0,0,4,0
219,Oliver Batista-Meier\Oliver-Batista-Meier,de GER,FW,Bayern Munich,de Bundesliga,18,2001,1,0,13,0,0,0,0,0,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,16,1,239,1,1,0,0,0,0
221,Cristian Battocchio\Cristian-Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,24,16,1392,3,1,0,1,1,0
222,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30,30,2700,0,0,0,0,1,0
223,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,27,20,1791,2,2,0,0,4,0
224,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,26,17,1493,7,2,0,0,3,0
225,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,10,4,381,1,0,0,0,1,0
226,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,32,20,2102,6,1,0,0,1,0
227,Rodrigo Becão\Rodrigo-Becao,br BRA,DF,Udinese,it Serie A,23,1996,29,24,2213,1,1,0,0,8,0
228,Sheraldo Becker\Sheraldo-Becker,nl NED,MFFW,Union Berlin,de Bundesliga,24,1995,13,5,540,0,2,0,0,1,0
229,Timo Becker\Timo-Becker,de GER,DFMF,Schalke 04,de Bundesliga,22,1997,10,4,336,0,0,0,0,0,0
230,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34,34,3057,1,1,0,0,4,0
231,Asmir Begović\Asmir-Begovic,ba BIH,GK,Milan,it Serie A,32,1987,2,1,129,0,0,0,0,0,0
232,Valon Behrami\Valon-Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,17,13,1107,0,0,0,0,4,1
233,Maximilian Beier\Maximilian-Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,6,0,109,0,0,0,0,1,0
234,Gaëtan Belaud\Gaetan-Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,7,6,580,0,0,0,0,0,0
235,Ishak Belfodil\Ishak-Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,27,1992,5,3,269,0,0,0,0,0,0
236,Haris Belkebla\Haris-Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,23,20,1816,0,0,0,0,4,0
237,Raoul Bellanova\Raoul-Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,1,1,62,0,0,0,0,0,0
238,Raoul Bellanova\Raoul-Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,1,0,18,0,0,0,0,0,0
239,Karim Bellarabi\Karim-Bellarabi,de GER,FWDF,Leverkusen,de Bundesliga,29,1990,26,17,1424,4,6,0,0,2,0
240,Jean-Ricner Bellegarde\Jean-Ricner-Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,24,16,1497,0,0,0,0,2,0
241,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,24,1995,15,13,1158,1,0,0,0,2,0
242,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,25,1993,36,34,3008,16,3,7,8,4,0
243,Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,es La Liga,20,1999,28,22,1830,1,0,0,0,2,1
244,Sami Ben Amar\Sami-Ben-Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,2,0,14,0,0,0,0,0,0
245,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,MFFW,Valladolid,es La Liga,32,1987,5,2,159,0,0,0,0,1,0
246,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,26,25,2164,18,4,3,3,1,0
247,Marco Benassi\Marco-Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,18,10,980,1,1,0,0,1,0
248,Cristian Benavente\Cristian-Benavente,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,12,4,349,0,1,0,0,0,0
249,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,18,16,1373,2,1,0,0,3,0
250,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,33,33,2726,2,1,0,0,3,0
251,Darío Benedetto\Dario-Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,26,25,2101,11,0,0,1,4,0
252,László Bénes\Laszlo-Benes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,22,10,898,0,4,0,0,3,0
253,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26,26,2340,0,0,0,0,0,0
254,Loris Benito\Loris-Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,23,21,1896,1,0,0,0,5,0
255,Bilal Benkhedim\Bilal-Benkhedim,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,3,1,132,0,0,0,0,0,0
256,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,31,28,2485,1,0,0,0,14,0
257,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,11,7,606,0,0,0,0,2,0
258,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,5,3,331,0,0,0,0,0,0
259,Keanen Bennetts\Keanen-Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,1,0,1,0,0,0,0,0,0
260,Yassine Benrahou\Yassine-Benrahou,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,6,1,168,0,2,0,0,0,0
261,Yassine Benrahou\Yassine-Benrahou,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,9,9,762,2,3,0,0,1,0
262,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,19,16,1448,5,3,2,2,8,1
263,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,12,8,751,0,0,0,0,2,0
264,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,30,25,2196,0,7,0,0,9,0
265,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,24,13,1261,2,1,0,0,4,1
266,Romario Benzar\Romario-Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,3,1,97,0,0,0,0,0,0
267,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,37,36,3141,21,8,5,5,0,0
268,Yassine Benzia\Yassine-Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,3,2,173,0,0,0,0,0,0
269,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,31,29,2493,14,10,2,3,6,1
270,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,33,32,2850,2,1,0,0,7,0
271,Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Torino,it Serie A,24,1995,29,21,1823,6,2,0,0,4,0
272,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,27,1992,28,27,2402,0,0,0,0,10,0
273,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,12,6,621,1,1,0,0,0,0
274,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,33,1986,2,0,72,0,0,0,0,2,0
275,Sander Berge\Sander-Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,14,12,943,1,1,0,0,0,0
276,Steven Bergwijn\Steven-Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,21,1997,14,8,704,3,1,0,0,2,0
277,Robert Berić\Robert-Beric,si SVN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,11,4,413,1,0,0,0,0,0
278,Etrit Berisha\Etrit-Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26,26,2340,0,0,0,0,2,0
279,Valon Berisha\Valon-Berisha,xk KVX,MFFW,Düsseldorf,de Bundesliga,26,1993,13,12,941,0,1,0,0,1,0
280,Valon Berisha\Valon-Berisha,xk KVX,MFFW,Lazio,it Serie A,26,1993,3,0,33,0,0,0,0,0,0
281,Sergio Bermejo\Sergio-Bermejo,es ESP,FW,Celta Vigo,es La Liga,21,1997,1,0,5,0,0,0,0,0,0
282,Bernard\Bernard,br BRA,MFFW,Everton,eng Premier League,26,1992,27,15,1280,3,2,0,0,2,0
283,Federico Bernardeschi\Federico-Bernardeschi,it ITA,MFFW,Juventus,it Serie A,25,1994,29,19,1571,1,1,0,0,6,0
284,Bernardo\Bernardo,br BRA,DF,Brighton,eng Premier League,24,1995,14,7,679,0,0,0,0,1,0
285,Paul Bernardoni\Paul-Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,25,25,2203,0,0,0,0,0,0
286,Juan Bernat\Juan-Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,26,1993,18,16,1388,0,4,0,0,5,0
287,Dimitry Bertaud\Dimitry-Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,3,3,196,0,0,0,0,0,1
288,Andrea Bertolacci\Andrea-Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,12,8,534,0,0,0,0,3,0
289,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,32,31,2742,1,1,0,0,3,1
290,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,9,2,250,0,0,0,0,2,0
291,Louis Beyer\Louis-Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,3,0,110,0,0,0,0,1,0
292,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,21,13,1176,2,0,0,0,0,0
293,Pedro Bigas\Pedro-Bigas,es ESP,DF,Eibar,es La Liga,28,1990,23,21,1777,3,0,0,0,2,0
294,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,33,1986,14,8,685,0,1,0,0,4,0
295,El Bilal Touré\El-Bilal-Toure,ml MLI,FW,Reims,fr Ligue 1,17,2001,7,6,453,3,0,2,2,2,0
296,Philip Billing\Philip-Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,34,29,2530,1,1,0,0,8,0
297,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DFMF,Inter,it Serie A,26,1992,26,18,1576,2,6,0,0,3,0
298,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,24,22,1971,0,1,0,0,3,1
299,Valter Birsa\Valter-Birsa,si SVN,MF,Cagliari,it Serie A,32,1986,13,4,430,0,0,0,0,1,0
300,Dimitri Bisoli\Dimitri-Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,25,24,2152,1,1,0,0,6,0
301,Yves Bissouma\Yves-Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,22,15,1259,1,0,0,0,4,0
302,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,FW,Hoffenheim,de Bundesliga,25,1993,1,0,3,0,0,0,0,1,0
303,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,FWMF,Werder Bremen,de Bundesliga,25,1993,28,23,1889,4,2,0,0,6,0
304,Birkir Bjarnason\Birkir-Bjarnason,is ISL,MFFW,Brescia,it Serie A,31,1988,13,9,798,0,1,0,0,1,0
305,Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,33,33,2960,0,0,0,0,4,0
306,Ludovic Blas\Ludovic-Blas,fr FRA,FWMF,Nantes,fr Ligue 1,21,1997,24,22,1845,5,1,0,0,0,0
307,Pablo de Blasis\Pablo-de-Blasis,ar ARG,DFMF,Eibar,es La Liga,31,1988,30,15,1604,2,3,1,1,1,0
308,Alejandro Blesa\Alejandro-Blesa,es ESP,MF,Levante,es La Liga,17,2002,1,0,2,0,0,0,0,0,0
309,Alexis Blin\Alexis-Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,24,21,1841,0,1,0,0,4,0
310,Jérôme Boateng\Jerome-Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,24,23,1796,0,2,0,0,5,1
311,Kevin-Prince Boateng\Kevin-Prince-Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,14,6,599,1,0,0,0,2,0
312,Antonin Bobichon\Antonin-Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,11,8,649,2,1,0,0,0,0
313,Antonin Bobichon\Antonin-Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2,2,180,0,0,0,0,0,0
314,Salvatore Bocchetti\Salvatore-Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,5,3,303,0,0,0,0,2,0
315,Mathieu Bodmer\Mathieu-Bodmer,fr FRA,MF,Amiens,fr Ligue 1,36,1982,9,0,88,1,0,0,0,1,0
316,Adam Bodzek\Adam-Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,28,22,2015,0,0,0,0,10,0
317,Jean-Paul Boëtius\Jean-Paul-Boetius,nl NED,MF,Mainz 05,de Bundesliga,25,1994,28,26,2266,4,5,0,0,5,0
318,Sacha Boey\Sacha-Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,5,1,172,0,0,0,0,1,0
319,Jeremie Boga\Jeremie-Boga,ci CIV,FW,Sassuolo,it Serie A,22,1997,34,28,2513,11,2,0,0,0,0
320,Melayro Bogarde\Melayro-Bogarde,nl NED,DF,Hoffenheim,de Bundesliga,17,2002,2,1,51,0,0,0,0,1,0
321,Quentin Boisgard\Quentin-Boisgard,fr FRA,MFFW,Toulouse,fr Ligue 1,22,1997,20,13,1146,1,1,0,0,1,0
322,Willy Boly\Willy-Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22,22,1979,0,1,0,0,3,1
323,Giacomo Bonaventura\Giacomo-Bonaventura,it ITA,MFFW,Milan,it Serie A,29,1989,29,13,1338,3,5,0,0,2,0
324,Federico Bonazzoli\Federico-Bonazzoli,it ITA,FWMF,Sampdoria,it Serie A,22,1997,19,7,744,6,0,0,0,1,0
325,Gaëtan Bong\Gaetan-Bong,cm CMR,MFDF,Brighton,eng Premier League,31,1988,4,0,59,0,0,0,0,0,0
326,Kevin Bonifazi\Kevin-Bonifazi,it ITA,DF,Torino,it Serie A,23,1996,3,3,247,1,0,0,0,0,0
327,Kevin Bonifazi\Kevin-Bonifazi,it ITA,DF,SPAL,it Serie A,23,1996,14,13,1191,1,0,0,0,2,1
328,Federico Bonini\Federico-Bonini,it ITA,DF,Bologna,it Serie A,17,2001,1,0,7,0,0,0,0,0,0
329,Leonardo Bonucci\Leonardo-Bonucci,it ITA,DF,Juventus,it Serie A,32,1987,35,35,3082,3,0,0,0,10,0
330,Fabio Borini\Fabio-Borini,it ITA,FWMF,Hellas Verona,it Serie A,28,1991,14,9,808,3,0,1,1,1,1
331,Fabio Borini\Fabio-Borini,it ITA,MFFW,Milan,it Serie A,28,1991,2,1,70,0,0,0,0,1,0
332,Dennis Borkowski\Dennis-Borkowski,de GER,FW,RB Leipzig,de Bundesliga,17,2002,1,0,9,0,0,0,0,0,0
333,Robin Bormuth\Robin-Bormuth,de GER,DF,Düsseldorf,de Bundesliga,23,1995,3,2,181,0,0,0,0,0,0
334,Sebastiaan Bornauw\Sebastiaan-Bornauw,be BEL,DF,Köln,de Bundesliga,20,1999,28,28,2447,6,0,0,0,5,1
335,Brandon Borrello\Brandon-Borrello,au AUS,MFFW,Freiburg,de Bundesliga,24,1995,7,4,298,0,0,0,0,0,0
336,Gabriel Boschilia\Gabriel-Boschilia,br BRA,MFFW,Monaco,fr Ligue 1,23,1996,5,1,130,0,0,0,0,0,0
337,Denis Bouanga\Denis-Bouanga,ga GAB,FWDF,Saint-Étienne,fr Ligue 1,24,1994,26,23,2042,10,3,3,3,4,0
338,Hicham Boudaoui\Hicham-Boudaoui,dz ALG,MFFW,Nice,fr Ligue 1,19,1999,9,6,490,1,2,0,0,2,1
339,Ryad Boudebouz\Ryad-Boudebouz,dz ALG,MFFW,Saint-Étienne,fr Ligue 1,29,1990,24,20,1597,1,4,1,1,0,0
340,Sofiane Boufal\Sofiane-Boufal,ma MAR,MFFW,Southampton,eng Premier League,25,1993,20,8,764,0,2,0,0,2,0
341,Nassim Boujellab\Nassim-Boujellab,ma MAR,MFFW,Schalke 04,de Bundesliga,20,1999,11,3,419,0,0,0,0,2,0
342,Farid Boulaya\Farid-Boulaya,dz ALG,FW,Metz,fr Ligue 1,26,1993,19,8,821,2,1,0,0,1,1
343,Yassine Bounou\Yassine-Bounou,ma MAR,GK,Sevilla,es La Liga,28,1991,6,5,495,0,1,0,0,1,0
344,Mehdi Bourabia\Mehdi-Bourabia,ma MAR,MF,Sassuolo,it Serie A,27,1991,17,10,925,1,2,0,0,7,1
345,Benjamin Bourigeaud\Benjamin-Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,25,1994,25,21,1903,2,2,0,0,5,0
346,Bilal Boutobba\Bilal-Boutobba,fr FRA,MFDF,Montpellier,fr Ligue 1,20,1998,1,0,5,0,0,0,0,0,0
347,Jarrod Bowen\Jarrod-Bowen,eng ENG,FW,West Ham,eng Premier League,22,1996,13,11,917,1,4,0,0,0,0
348,Dedryck Boyata\Dedryck-Boyata,be BEL,DF,Hertha BSC,de Bundesliga,28,1990,28,28,2436,4,1,0,0,8,1
349,John Boye\John-Boye,gh GHA,DF,Metz,fr Ligue 1,32,1987,24,24,2115,2,0,0,0,6,0
350,Can Bozdogan\Can-Bozdogan,de GER,MF,Schalke 04,de Bundesliga,18,2001,3,3,235,0,0,0,0,2,1
351,Domagoj Bradarić\Domagoj-Bradaric,hr CRO,DF,Lille,fr Ligue 1,19,1999,18,16,1419,0,1,0,0,1,0
352,Filip Bradarić\Filip-Bradaric,hr CRO,MF,Celta Vigo,es La Liga,27,1992,14,7,706,0,0,0,0,2,1
353,Robbie Brady\Robbie-Brady,ie IRL,MF,Burnley,eng Premier League,27,1992,17,5,454,1,2,0,0,1,0
354,Martin Braithwaite\Martin-Braithwaite,dk DEN,FWMF,Barcelona,es La Liga,28,1991,11,4,407,1,0,0,0,1,0
355,Martin Braithwaite\Martin-Braithwaite,dk DEN,FWMF,Leganés,es La Liga,28,1991,24,21,1934,6,1,0,1,3,0
356,Federico Brancolini\Federico-Brancolini,it ITA,GK,Fiorentina,it Serie A,18,2001,1,0,6,0,0,0,0,0,0
357,Brandon\Brandon,es ESP,FW,Osasuna,es La Liga,24,1995,8,5,406,0,1,0,0,4,0
358,Julian Brandt\Julian-Brandt,de GER,MFFW,Dortmund,de Bundesliga,23,1996,33,25,2203,3,7,0,0,0,0
359,Jarrad Branthwaite\Jarrad-Branthwaite,eng ENG,DF,Everton,eng Premier League,17,2002,4,2,300,0,0,0,0,0,0
360,Darko Brašanac\Darko-Brasanac,rs SRB,MF,Osasuna,es La Liga,27,1992,31,27,2245,0,1,0,0,8,0
361,Claudio Bravo\Claudio-Bravo,cl CHI,GK,Manchester City,eng Premier League,36,1983,4,3,347,0,0,0,0,0,0
362,Josip Brekalo\Josip-Brekalo,hr CRO,MFFW,Wolfsburg,de Bundesliga,21,1998,30,19,1670,3,4,0,0,0,0
363,Gleison Bremer\Gleison-Bremer,br BRA,DF,Torino,it Serie A,22,1997,27,27,2270,3,1,0,0,6,2
364,Marco Brescianini\Marco-Brescianini,it ITA,MF,Milan,it Serie A,19,2000,1,0,25,0,0,0,0,0,0
365,Anthony Briançon\Anthony-Briancon,fr FRA,DF,Nîmes,fr Ligue 1,24,1994,22,20,1737,1,0,0,0,0,2
366,Jimmy Briand\Jimmy-Briand,fr FRA,FW,Bordeaux,fr Ligue 1,33,1985,22,18,1525,7,1,1,1,1,0
367,Yan Brice Eteki\Yan-Brice-Eteki,cm CMR,MF,Granada,es La Liga,21,1997,28,18,1499,0,0,0,0,4,0
368,Armando Broja\Armando-Broja,al ALB,FW,Chelsea,eng Premier League,17,2001,1,0,5,0,0,0,0,0,0
369,Dylan Bronn\Dylan-Bronn,tn TUN,DF,Metz,fr Ligue 1,24,1995,9,9,810,0,0,0,0,0,0
370,David Brooks\David-Brooks,wal WAL,MF,Bournemouth,eng Premier League,22,1997,9,8,506,1,0,0,0,1,0
371,John Brooks\John-Brooks,us USA,DF,Wolfsburg,de Bundesliga,26,1993,25,25,2224,0,1,0,0,4,0
372,Daniel Brosinski\Daniel-Brosinski,de GER,DF,Mainz 05,de Bundesliga,31,1988,26,16,1709,2,4,1,1,3,0
373,Josh Brownhill\Josh-Brownhill,eng ENG,MF,Burnley,eng Premier League,23,1995,10,9,805,0,0,0,0,2,0
374,Marcelo Brozović\Marcelo-Brozovic,hr CRO,MF,Inter,it Serie A,26,1992,32,30,2701,3,6,0,0,9,0
375,Gastón Brugman\Gaston-Brugman,uy URU,MF,Parma,it Serie A,26,1992,23,17,1458,0,2,0,0,5,0
376,Jeffrey Bruma\Jeffrey-Bruma,nl NED,DF,Wolfsburg,de Bundesliga,27,1991,9,9,810,0,0,0,0,1,0
377,Jeffrey Bruma\Jeffrey-Bruma,nl NED,DF,Mainz 05,de Bundesliga,27,1991,8,8,675,0,0,0,0,3,0
378,Jacob Bruun Larsen\Jacob-Bruun-Larsen,dk DEN,FWMF,Hoffenheim,de Bundesliga,20,1998,11,5,391,0,1,0,0,0,0
379,Jacob Bruun Larsen\Jacob-Bruun-Larsen,dk DEN,FW,Dortmund,de Bundesliga,20,1998,4,0,68,0,1,0,0,0,0
380,Bryan\Bryan,es ESP,MFFW,Leganés,es La Liga,18,2001,12,4,558,1,0,0,0,2,0
381,Bryan\Bryan,es ESP,FW,Sevilla,es La Liga,18,2001,2,0,65,0,0,0,0,2,0
382,Lucas Buadés\Lucas-Buades,fr FRA,FW,Nîmes,fr Ligue 1,21,1997,6,1,121,0,0,0,0,0,0
383,Ante Budimir\Ante-Budimir,hr CRO,FW,Mallorca,es La Liga,28,1991,35,33,2765,13,2,2,2,12,0
384,Emi Buendía\Emi-Buendia,ar ARG,FWMF,Norwich City,eng Premier League,22,1996,36,28,2464,1,7,0,0,6,1
385,Gianluigi Buffon\Gianluigi-Buffon,it ITA,GK,Juventus,it Serie A,41,1978,9,9,810,0,0,0,0,0,0
386,Marius Bülter\Marius-Bulter,de GER,MFFW,Union Berlin,de Bundesliga,26,1993,32,28,2321,7,1,0,0,1,0
387,Esteban Burgos\Esteban-Burgos,ar ARG,DF,Eibar,es La Liga,27,1992,15,11,1119,1,0,0,0,3,0
388,Guido Burgstaller\Guido-Burgstaller,at AUT,FW,Schalke 04,de Bundesliga,30,1989,21,13,1234,0,1,0,0,3,0
389,Burgui\Burgui,es ESP,MF,Alavés,es La Liga,25,1993,2,0,22,0,0,0,0,0,0
390,Jonathan Burkardt\Jonathan-Burkardt,de GER,FW,Mainz 05,de Bundesliga,19,2000,8,3,253,1,0,0,0,0,0
391,Oliver Burke\Oliver-Burke,sco SCO,MFFW,Alavés,es La Liga,22,1997,31,14,1429,1,2,0,0,2,0
392,Roman Bürki\Roman-Burki,ch SUI,GK,Dortmund,de Bundesliga,28,1990,31,31,2770,0,0,0,0,0,0
393,Dan Burn\Dan-Burn,eng ENG,DF,Brighton,eng Premier League,27,1992,34,33,2880,0,0,0,0,5,0
394,Patrick Burner\Patrick-Burner,fr FRA,DF,Nice,fr Ligue 1,23,1996,20,15,1434,1,1,0,0,6,1
395,Sergio Busquets\Sergio-Busquets,es ESP,MF,Barcelona,es La Liga,31,1988,33,29,2483,2,2,0,0,9,0
396,Unai Bustinza\Unai-Bustinza,es ESP,DF,Leganés,es La Liga,27,1992,33,31,2684,0,1,0,0,8,0
397,Ludovic Butelle\Ludovic-Butelle,fr FRA,GK,Angers,fr Ligue 1,36,1983,26,26,2340,0,0,0,0,0,0
398,Marcin Bułka\Marcin-Bulka,pl POL,GK,Paris S-G,fr Ligue 1,19,1999,1,1,90,0,0,0,0,0,0
399,Sam Byram\Sam-Byram,eng ENG,DF,Norwich City,eng Premier League,25,1993,17,15,1293,0,0,0,0,4,0
400,Erick Cabaco\Erick-Cabaco,uy URU,DF,Getafe,es La Liga,24,1995,4,3,267,0,0,0,0,0,0
401,Erick Cabaco\Erick-Cabaco,uy URU,DF,Levante,es La Liga,24,1995,11,9,809,0,0,0,0,4,0
402,Willy Caballero\Willy-Caballero,ar ARG,GK,Chelsea,eng Premier League,37,1981,5,5,450,0,0,0,0,0,0
403,Yohan Cabaye\Yohan-Cabaye,fr FRA,MF,Saint-Étienne,fr Ligue 1,33,1986,15,12,858,0,1,0,0,3,0
404,Manuel Cabit\Manuel-Cabit,mq MTQ,DF,Metz,fr Ligue 1,26,1993,3,3,270,0,1,0,0,2,0
405,Ariday Cabrera\Ariday-Cabrera,es ESP,MFFW,Mallorca,es La Liga,30,1988,2,0,37,0,0,0,0,0,0
406,Leandro Cabrera\Leandro-Cabrera,uy URU,DF,Getafe,es La Liga,28,1991,18,18,1530,2,0,0,0,3,0
407,Leandro Cabrera\Leandro-Cabrera,uy URU,DF,Espanyol,es La Liga,28,1991,17,17,1530,0,1,0,0,2,0
408,Fabrizio Cacciatore\Fabrizio-Cacciatore,it ITA,DF,Cagliari,it Serie A,32,1986,16,14,1153,0,0,0,0,1,1
409,Martín Cáceres\Martin-Caceres,uy URU,DF,Fiorentina,it Serie A,32,1987,27,27,2356,1,0,0,0,10,1
410,Anthony Caci\Anthony-Caci,fr FRA,DF,Strasbourg,fr Ligue 1,22,1997,8,8,691,1,4,0,0,0,0
411,Jhonder Cádiz\Jhonder-Cadiz,ve VEN,FWMF,Dijon,fr Ligue 1,24,1995,17,7,799,2,2,0,0,3,0
