Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
771,Edu Expósito\Edu-Exposito,es ESP,MF,La Coruña,es La Liga,20,1996,1.1,0,0,0,,0,0,,,0,0,0
772,Erik Expósito\Erik-Exposito,es ESP,FW,Las Palmas,es La Liga,21,1996,5.3,1,10,2,20,1.9,0.38,0.1,0.5,0,0,0
773,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Nice,fr Ligue 1,25,1992,1,0,1,1,100,1,1,0,0,0,0,0
774,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,7.8,1,16,4,25,2.04,0.51,0.06,0.25,1,0,0
775,Imoh Ezekiel\Imoh-Ezekiel,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,5.2,0,7,3,42.9,1.35,0.58,0,0,0,0,0
776,Marco Fabián\Marco-Fabian,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,4.7,1,16,4,25,3.41,0.85,0.06,0.25,0,0,0
777,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,Swansea City,eng Premier League,32,1985,38,0,0,0,,0,0,,,0,0,0
778,Fabinho\Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34,7,22,5,22.7,0.65,0.15,0.14,0.6,1,4,4
779,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,2,37,11,29.7,1.44,0.43,0.05,0.18,2,0,0
780,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,0,0,0,,0,0,,,0,0,0
781,Fayçal Fajr\Faycal-Fajr,ma MAR,MFFW,Getafe,es La Liga,28,1988,26.5,1,21,9,42.9,0.79,0.34,0.05,0.11,3,0,1
782,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,23.6,18,67,29,43.3,2.83,1.23,0.22,0.52,4,3,4
783,Diego Falcinelli\Diego-Falcinelli,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,0,14,4,28.6,2.86,0.82,0,0,0,0,0
784,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,2,43,13,30.2,2.95,0.89,0.05,0.15,0,0,0
785,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,1,16,2,12.5,0.65,0.08,0.06,0.5,0,0,0
786,Simon Falette\Simon-Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1,0,0,0,,0,0,,,0,0,0
787,Cesar Falletti\Cesar-Falletti,uy URU,FWMF,Bologna,it Serie A,24,1992,3.6,1,10,3,30,2.8,0.84,0.1,0.33,0,0,0
788,Iago Falque\Iago-Falque,es ESP,FW,Torino,it Serie A,27,1990,31.3,12,75,21,28,2.39,0.67,0.16,0.57,4,0,0
789,Paolo Faragò\Paolo-Farago,it ITA,DFMF,Cagliari,it Serie A,24,1993,27.3,2,28,7,25,1.03,0.26,0.07,0.29,0,0,0
790,Imad Faraj\Imad-Faraj,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,1.8,0,4,2,50,2.22,1.11,0,0,0,0,0
791,Davide Faraoni\Davide-Faraoni,it ITA,DF,Crotone,it Serie A,25,1991,19.5,2,11,4,36.4,0.56,0.21,0.18,0.5,0,0,0
792,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,0,34,6,17.6,1.18,0.21,0,0,0,0,0
793,Diego Farias\Diego-Farias,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,1,42,16,38.1,2.35,0.89,0.02,0.06,0,0,1
794,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,30,1987,32.5,2,22,4,18.2,0.68,0.12,0.09,0.5,0,0,0
795,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,28,1989,14,3,8,3,37.5,0.57,0.21,0.38,1,1,0,0
796,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,18,86,45,52.3,3.12,1.64,0.17,0.33,17,3,4
797,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,0,2,0,0,0.39,0,0,,0,0,0
798,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,20,1997,13,0,3,0,0,0.23,0,0,,0,0,0
799,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,1,4,1,25,0.23,0.06,0.25,1,0,0,0
800,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,4,9,6,66.7,1.19,0.79,0.44,0.67,0,0,0
801,Kiko Femenía\Kiko-Femenia,es ESP,DFMF,Watford,eng Premier League,26,1991,19,1,9,3,33.3,0.47,0.16,0.11,0.33,0,0,0
802,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,1,12,3,25,0.77,0.19,0.08,0.33,0,0,0
803,Julien Féret\Julien-Feret,fr FRA,MF,Caen,fr Ligue 1,35,1982,34,0,26,2,7.7,0.77,0.06,0,0,0,0,0
804,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,0,6,1,16.7,0.64,0.11,0,0,0,0,0
805,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,0,1,1,100,0.09,0.09,0,0,0,0,0
806,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,0,0,0,,0,0,,,0,0,0
807,Augusto Fernández\Augusto-Fernandez,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,0,1,0,0,0.82,0,0,,0,0,0
808,Brian Fernández\Brian-Fernandez,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,0,5,2,40,3.52,1.41,0,0,1,0,0
809,Carlos Fernández\Carlos-Fernandez,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,1,6,2,33.3,4,1.33,0.17,0.5,0,0,0
810,Enzo Fernández\Enzo-Fernandez,es ESP,MF,Alavés,es La Liga,22,1995,0.8,0,0,0,,0,0,,,0,0,0
811,Federico Fernández\Federico-Fernandez,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,1,7,1,14.3,0.24,0.03,0.14,1,0,0,0
812,Raúl Fernández\Raul-Fernandez,es ESP,GK,Levante,es La Liga,29,1988,11,0,0,0,,0,0,,,0,0,0
813,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,32,1985,32,5,49,20,40.8,1.53,0.62,0.1,0.25,0,0,0
814,Alex Ferrari\Alex-Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,1,9,1,11.1,0.38,0.04,0.11,1,0,0,0
815,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,0,7,0,0,0.98,0,0,,0,0,0
816,Sam Field\Sam-Field,eng ENG,MF,West Brom,eng Premier League,19,1998,6,1,4,1,25,0.67,0.17,0.25,1,0,0,0
817,Afonso Figueiredo\Afonso-Figueiredo,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,0,0,0,,0,0,,,0,0,0
818,Gian Filippo Felicioli\Gian-Filippo-Felicioli,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,0,1,1,100,0.32,0.32,0,0,0,0,0
819,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,12,49,22,44.9,2.43,1.09,0.18,0.41,0,3,3
820,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,15,81,35,43.2,2.64,1.14,0.17,0.4,0,1,1
821,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,2,14,4,28.6,1.06,0.3,0.14,0.5,0,0,0
822,Viktor Fischer\Viktor-Fischer,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,0,7,2,28.6,1.87,0.54,0,0,0,0,0
823,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,0,1,1,100,0.19,0.19,0,0,0,0,0
824,Darren Fletcher\Darren-Fletcher,sco SCO,MF,Stoke City,eng Premier League,33,1984,24.7,1,11,2,18.2,0.45,0.08,0.09,0.5,0,0,0
825,Sergio Floccari\Sergio-Floccari,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,3,22,6,27.3,2.24,0.61,0.14,0.5,0,0,0
826,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Roma,it Serie A,26,1991,26.5,1,40,7,17.5,1.51,0.26,0.03,0.14,0,0,1
827,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,17,2000,0.5,0,0,0,,0,0,,,0,0,0
828,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,24,1992,8.3,0,8,1,12.5,0.97,0.12,0,0,0,0,0
829,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,3,40,9,22.5,1.93,0.43,0.05,0.22,0,1,1
830,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,0,1,0,0,0.1,0,0,,0,0,0
831,José Fonte\Jose-Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,0,8,1,12.5,1.05,0.13,0,0,0,0,0
832,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,3,53,16,30.2,1.82,0.55,0.06,0.19,1,0,0
833,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,2,34,8,23.5,2.23,0.53,0.03,0.13,7,1,1
834,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20,0,0,0,,0,0,,,0,0,0
835,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,0,0,0,,0,0,,,0,0,0
836,Marco Fossati\Marco-Fossati,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,0,10,1,10,0.82,0.08,0,0,1,0,0
837,Iver Fossum\Iver-Fossum,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,1,22,2,9.1,1.52,0.14,0.05,0.5,1,0,0
838,Ben Foster\Ben-Foster,eng ENG,GK,West Brom,eng Premier League,34,1983,37,0,0,0,,0,0,,,0,0,0
839,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,0,8,0,0,0.45,0,0,,0,0,0
840,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,0,2,0,0,0.15,0,0,,0,0,0
841,Lilian Fournier\Lilian-Fournier,fr FRA,MF,Metz,fr Ligue 1,19,1998,0.2,0,0,0,,0,0,,,0,0,0
842,Raphael Framberger\Raphael-Framberger,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,0,1,1,100,0.13,0.13,0,0,0,0,0
843,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,0,13,1,7.7,0.43,0.03,0,0,0,0,0
844,Mike Frantz\Mike-Frantz,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,0,11,5,45.5,0.95,0.43,0,0,0,0,0
845,Ryan Fraser\Ryan-Fraser,sco SCO,MFDF,Bournemouth,eng Premier League,23,1994,22.3,5,31,13,41.9,1.39,0.58,0.16,0.38,1,0,0
846,Fabian Frei\Fabian-Frei,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,1,9,4,44.4,1.01,0.45,0.11,0.25,0,0,0
847,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,5,49,14,28.6,1.47,0.42,0.1,0.36,0,0,0
848,Marco Friedl\Marco-Friedl,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,0,0,0,,0,0,,,0,0,0
849,Marco Friedl\Marco-Friedl,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,0,5,1,20,0.75,0.15,0,0,0,0,0
850,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,0,11,0,0,0.52,0,0,,0,0,0
851,Javi Fuego\Javi-Fuego,es ESP,MF,Villarreal,es La Liga,33,1984,6,0,1,0,0,0.17,0,0,,0,0,0
852,Javi Fuego\Javi-Fuego,es ESP,MF,Espanyol,es La Liga,33,1984,14.8,0,6,2,33.3,0.4,0.13,0,0,0,0,0
853,Chris Führich\Chris-Fuhrich,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,0,1,0,0,0.95,0,0,,0,0,0
854,Angelo Fulgini\Angelo-Fulgini,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17,3,35,9,25.7,2.06,0.53,0.09,0.33,2,0,0
855,Niclas Füllkrug\Niclas-Fullkrug,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,14,82,28,34.1,3.09,1.06,0.13,0.39,1,3,4
856,Jay Fulton\Jay-Fulton,sco SCO,MF,Swansea City,eng Premier League,23,1994,0.2,0,0,0,,0,0,,,0,0,0
857,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DFMF,Everton,eng Premier League,26,1991,1.3,0,1,0,0,0.74,0,0,,0,0,0
858,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,eng Premier League,25,1991,12,5,22,10,45.5,1.83,0.83,0.18,0.4,0,1,1
859,Gabi\Gabi,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.2,0,10,1,10,0.38,0.04,0,0,0,0,0
860,Gabriel\Gabriel,br BRA,MF,Leganés,es La Liga,23,1993,26.3,5,44,15,34.1,1.67,0.57,0.09,0.27,3,1,1
861,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,1,37,15,40.5,1.83,0.74,0.03,0.07,0,0,0
862,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,23,1994,22.1,0,22,2,9.1,1,0.09,0,0,0,0,0
863,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.5,0,6,3,50,2.41,1.21,0,0,0,0,0
864,Milan Gajić\Milan-Gajic,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4,0,1,0,0,0.25,0,0,,0,0,0
865,Serge Gakpé\Serge-Gakpe,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,3,33,14,42.4,1.6,0.68,0.09,0.21,0,0,0
866,Andrey Galabinov\Andrey-Galabinov,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,3,37,14,37.8,2.95,1.12,0.05,0.14,1,1,1
867,Álex Gálvez\Alex-Galvez,es ESP,DF,Las Palmas,es La Liga,28,1989,18,0,16,4,25,0.89,0.22,0,0,9,0,0
868,Álex Gálvez\Alex-Galvez,es ESP,DF,Eibar,es La Liga,28,1989,4,1,3,1,33.3,0.75,0.25,0.33,1,0,0,0
869,Bruno Gama\Bruno-Gama,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,0,1,0,0,0.76,0,0,,0,0,0
870,Alessandro Gamberini\Alessandro-Gamberini,it ITA,DF,Chievo,it Serie A,35,1981,20.2,0,4,1,25,0.2,0.05,0,0,0,0,0
871,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.6,7,18,11,61.1,1.43,0.87,0.28,0.45,0,2,2
872,Jesús Gámez\Jesus-Gamez,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,0,1,0,0,0.92,0,0,,0,0,0
873,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,2,23,7,30.4,0.75,0.23,0.09,0.29,0,0,0
874,Ignatius Ganago\Ignatius-Ganago,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,1,4,2,50,5.22,2.61,0.25,0.5,0,0,0
875,Najib Gandi\Najib-Gandi,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,0,3,0,0,2.81,0,0,,0,0,0
876,Ganso\Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.7,2,7,3,42.9,1.22,0.52,0.29,0.67,0,0,0
877,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,0,5,0,0,0.22,0,0,,0,0,0
878,Aleix García\Aleix-Garcia,es ESP,MF,Girona,es La Liga,20,1997,9.6,1,11,3,27.3,1.15,0.31,0.09,0.33,3,0,0
879,Borja García\Borja-Garcia,es ESP,MFFW,Girona,es La Liga,26,1990,30.9,2,49,10,20.4,1.58,0.32,0.04,0.2,2,0,0
880,Dani García\Dani-Garcia,es ESP,MF,Eibar,es La Liga,27,1990,30.8,0,21,3,14.3,0.68,0.1,0,0,0,0,0
881,David García\David-Garcia,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,1,5,3,60,0.52,0.31,0.2,0.33,0,0,0
882,Javi García\Javi-Garcia,es ESP,MFDF,Betis,es La Liga,30,1987,26.7,1,12,1,8.3,0.45,0.04,0.08,1,0,0,0
883,Manu García\Manu-Garcia,es ESP,MF,Alavés,es La Liga,31,1986,27.1,3,26,8,30.8,0.96,0.3,0.12,0.38,0,0,2
884,Raúl García\Raul-Garcia,es ESP,DF,Leganés,es La Liga,28,1989,15.5,0,7,2,28.6,0.45,0.13,0,0,1,0,0
885,Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.1,10,80,31,38.8,2.75,1.07,0.09,0.23,0,3,3
886,Samu García\Samu-Garcia,es ESP,MFFW,Málaga,es La Liga,27,1990,2,0,2,0,0,1,0,0,,0,0,0
887,Samu García\Samu-Garcia,es ESP,MFFW,Levante,es La Liga,27,1990,2.2,0,0,0,,0,0,,,0,0,0
888,Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.3,2,41,18,43.9,2.24,0.98,0.05,0.11,2,0,0
889,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1,0,0,0,,0,0,,,0,0,0
890,Luca Garritano\Luca-Garritano,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,0,4,2,50,1.9,0.95,0,0,0,0,0
891,Bruno Gaspar\Bruno-Gaspar,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,0,1,0,0,0.12,0,0,,0,0,0
892,Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,2,31,10,32.3,0.99,0.32,0.06,0.2,0,0,0
893,Gianluca Gaudino\Gianluca-Gaudino,de GER,MF,Chievo,it Serie A,20,1996,0.2,0,1,0,0,5,0,0,,0,0,0
894,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,6,56,22,39.3,2.57,1.01,0.11,0.27,4,0,0
895,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,25,1992,1,0,0,0,,0,0,,,0,0,0
896,Marcello Gazzola\Marcello-Gazzola,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,0,2,0,0,0.24,0,0,,0,0,0
897,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,1,27,12,44.4,0.94,0.42,0.04,0.08,7,0,0
898,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37,0,0,0,,0,0,,,0,0,0
899,Theodor Gebre Selassie\Theodor-Gebre-Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,3,19,9,47.4,0.6,0.29,0.16,0.33,0,0,0
900,Dennis Geiger\Dennis-Geiger,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,2,21,5,23.8,1.19,0.28,0.1,0.4,0,0,0
901,Johannes Geis\Johannes-Geis,de GER,DFMF,Sevilla,es La Liga,23,1993,7.6,0,6,2,33.3,0.79,0.26,0,0,2,0,0
902,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,0,6,0,0,0.23,0,0,,0,0,0
903,Romain Genevois\Romain-Genevois,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,0,7,2,28.6,0.35,0.1,0,0,0,0,0
904,Santiago Gentiletti\Santiago-Gentiletti,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,0,0,0,,0,0,,,0,0,0
905,Christian Gentner\Christian-Gentner,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,2,24,9,37.5,0.9,0.34,0.08,0.22,0,0,0
906,Yannick Gerhardt\Yannick-Gerhardt,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,1,9,2,22.2,0.66,0.15,0.11,0.5,0,0,0
907,Valère Germain\Valere-Germain,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,9,61,29,47.5,2.54,1.21,0.15,0.31,0,0,1
908,Gerson\Gerson,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,2,10,3,30,0.99,0.3,0.2,0.67,0,0,0
909,Willem Geubbels\Willem-Geubbels,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,0,0,0,,0,0,,,0,0,0
910,Yassine El Ghanassy\Yassine-El-Ghanassy,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,0,12,3,25,1.67,0.42,0,0,0,0,0
911,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,4,62,30,48.4,3.39,1.64,0.06,0.13,10,0,0
912,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11,2,33,7,21.2,3.01,0.64,0.06,0.29,2,0,0
913,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,2,8,4,50,0.73,0.37,0.25,0.5,0,0,0
914,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,it Serie A,32,1985,10,3,7,4,57.1,0.7,0.4,0.43,0.75,2,0,0
915,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,FW,Napoli,it Serie A,32,1985,0.7,0,2,1,50,2.81,1.41,0,0,0,0,0
916,Niccolò Giannetti\Niccolo-Giannetti,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,0,5,1,20,1.54,0.31,0,0,0,0,0
917,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,0,9,1,11.1,0.29,0.03,0,0,0,0,0
918,Rafał Gikiewicz\Rafal-Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,0,0,0,,0,0,,,0,0,0
919,Carles Gil\Carles-Gil,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,0,10,2,20,1.89,0.38,0,0,0,0,0
920,Nacho Gil\Nacho-Gil,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,0,9,2,22.2,1.11,0.25,0,0,0,0,0
921,Nacho Gil\Nacho-Gil,es ESP,MFFW,Valencia,es La Liga,21,1995,2.6,0,2,1,50,0.78,0.39,0,0,0,0,0
922,Guillaume Gillet\Guillaume-Gillet,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,0,0,0,,0,0,,,0,0,0
923,Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,es La Liga,34,1983,3.4,0,0,0,,0,0,,,0,0,0
924,Daniel Ginczek\Daniel-Ginczek,de GER,FWMF,Stuttgart,de Bundesliga,26,1991,16.9,7,42,15,35.7,2.48,0.89,0.14,0.4,2,1,1
925,Matthias Ginter\Matthias-Ginter,de GER,DF,M'gladbach,de Bundesliga,23,1994,34,5,28,11,39.3,0.82,0.32,0.18,0.45,0,0,0
926,Jimmy Giraudon\Jimmy-Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.3,0,5,2,40,0.22,0.09,0,0,0,0,0
927,Thibault Giresse\Thibault-Giresse,fr FRA,MFFW,Guingamp,fr Ligue 1,36,1981,0.3,0,1,0,0,3.75,0,0,,1,0,0
928,Andrei Girotto\Andrei-Girotto,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,1,37,9,24.3,2.19,0.53,0.03,0.11,2,0,0
929,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,4,19,6,31.6,4.41,1.39,0.21,0.67,0,0,0
930,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,3,29,10,34.5,4.26,1.47,0.1,0.3,0,0,0
931,Kamil Glik\Kamil-Glik,pl POL,DF,Monaco,fr Ligue 1,29,1988,36,3,26,7,26.9,0.72,0.19,0.12,0.43,0,0,0
932,Serge Gnabry\Serge-Gnabry,de GER,FWDF,Hoffenheim,de Bundesliga,22,1995,16.7,10,48,20,41.7,2.87,1.19,0.21,0.5,0,0,1
933,Joris Gnagnon\Joris-Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,2,30,9,30,0.93,0.28,0.07,0.22,0,0,0
934,Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Chievo,it Serie A,36,1980,22.8,0,6,0,0,0.26,0,0,,0,0,0
935,Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,0,16,6,37.5,0.56,0.21,0,0,0,0,0
936,Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,1,7,1,14.3,0.55,0.08,0.14,1,0,0,0
937,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,0,2,1,50,0.9,0.45,0,0,0,0,0
938,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,0,0,0,,0,0,,,0,0,0
939,André Gomes\Andre-Gomes,pt POR,MFFW,Barcelona,es La Liga,24,1993,7.1,0,7,0,0,0.98,0,0,,0,0,0
940,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,eng Premier League,36,1981,23.6,0,0,0,,0,0,,,0,0,0
941,Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,es La Liga,27,1989,25.7,7,52,24,46.2,2.02,0.93,0.12,0.25,8,1,1
942,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,0,5,0,0,0.24,0,0,,0,0,0
943,Mario Gómez\Mario-Gomez,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,1,21,7,33.3,2.02,0.67,0.05,0.14,0,0,2
944,Mario Gómez\Mario-Gomez,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,8,33,14,42.4,2.14,0.91,0.24,0.57,0,0,0
945,Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,es La Liga,20,1996,34,17,80,38,47.5,2.36,1.12,0.21,0.45,1,0,0
946,Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,it Serie A,29,1988,30.6,6,96,34,35.4,3.14,1.11,0.04,0.12,2,2,3
