Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
2354,Luca Sparandeo\Luca-Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,0.4,18,0,9,10,0,0,18,0,0,,0,0,12,62,49,12,12,100,0,0
2355,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,278,245,277,3,0,0,198,0,0,,0,0,122,776,480,112,110,98.2,0,0
2356,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,1171,60,311,605,403,41,1053,38,54,70.4,41,3,863,7264,4531,831,765,92.1,30,30
2357,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,20,845,125,482,374,25,12,823,0,0,,0,0,410,1877,733,416,409,98.3,3,0
2358,Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,1093,990,1088,7,0,0,793,0,0,,0,0,544,2344,1251,421,421,100,1,0
2359,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,9.7,534,5,95,251,236,46,531,29,48,60.4,32,5,424,3210,1802,479,403,84.1,21,21
2360,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,3.7,184,19,74,70,44,0,151,2,3,66.7,2,0,81,411,159,76,69,90.8,0,2
2361,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,23,1993,0.4,16,1,8,7,1,0,12,0,0,,0,0,7,20,6,2,2,100,1,0
2362,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,1631,112,720,977,62,0,1597,15,20,75,15,0,1082,6672,4170,1047,1028,98.2,8,7
2363,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,732,17,134,270,383,51,668,21,33,63.6,23,3,506,3468,1985,603,487,80.8,24,20
2364,Caleb Stanko\Caleb-Stanko,us USA,DFMF,Freiburg,de Bundesliga,24,1993,2.1,154,14,80,71,6,1,153,2,2,100,2,0,92,523,206,95,94,98.9,2,1
2365,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,1368,178,701,680,71,21,1332,6,7,85.7,6,0,763,4845,2502,796,769,96.6,7,8
2366,Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,59,50,58,1,0,0,49,0,0,,0,0,33,112,46,31,31,100,0,0
2367,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,18,1999,4.5,179,0,20,69,107,5,178,3,6,50,3,0,126,1015,508,193,131,67.9,15,8
2368,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,7.3,286,12,68,116,121,12,274,6,11,54.5,6,1,187,1009,534,253,194,76.7,13,6
2369,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,213,5,44,119,57,8,201,3,4,75,3,0,118,443,259,144,113,78.5,2,6
2370,Pascal Stenzel\Pascal-Stenzel,de GER,DFMF,Freiburg,de Bundesliga,21,1996,21.6,1280,57,430,673,270,8,1058,25,32,78.1,26,0,766,4652,2401,722,667,92.4,18,18
2371,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36,2074,117,695,1273,262,21,2051,15,17,88.2,16,0,1341,8302,3592,1339,1282,95.7,11,15
2372,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22,1187,159,639,532,92,24,1134,11,15,73.3,11,0,663,4404,2570,654,632,96.6,7,9
2373,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Nantes,fr Ligue 1,22,1995,0,2,0,0,1,1,0,2,0,0,,0,0,1,10,8,3,2,66.7,0,0
2374,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,22,1995,7.9,253,6,26,138,105,34,247,4,9,44.4,4,1,168,901,395,317,168,53,21,11
2375,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,1603,11,96,503,1116,247,1587,46,90,51.1,52,1,1307,8057,4812,1650,1312,79.5,70,64
2376,Ognjen Stijepović\Ognjen-Stijepovic,me MNE,MF,Sampdoria,it Serie A,17,1999,0.1,2,0,0,1,1,0,2,0,0,,0,0,1,6,0,3,1,33.3,0,0
2377,Lars Stindl\Lars-Stindl,de GER,FWMF,M'gladbach,de Bundesliga,28,1988,30.3,1969,40,228,1106,755,124,1926,26,39,66.7,28,2,1417,6313,3368,1910,1511,79.1,61,61
2378,Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,28,0,3,14,13,0,28,0,0,,0,0,16,84,35,31,20,64.5,1,2
2379,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,it Serie A,26,1991,23.7,1317,31,265,736,452,31,1286,40,70,57.1,45,2,1022,6670,4061,1120,950,84.8,51,46
2380,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,1319,97,636,718,42,15,1314,0,0,,0,0,1024,5294,2773,1074,1065,99.2,3,3
2381,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38,1218,1102,1213,9,2,0,910,0,1,0,0,0,625,2984,1594,539,538,99.8,0,0
2382,Ivan Strinić\Ivan-Strinic,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,982,68,298,521,235,5,870,11,22,50,12,0,601,3550,2212,595,577,97,12,11
2383,Tobias Strobl\Tobias-Strobl,de GER,MF,M'gladbach,de Bundesliga,27,1990,1.3,82,5,25,50,11,1,82,0,0,,0,0,52,204,88,52,51,98.1,0,0
2384,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,27,1990,25.1,1711,34,230,1083,496,50,1668,18,32,56.3,21,0,1245,5875,3007,1383,1235,89.3,23,25
2385,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,1568,128,597,804,263,28,1371,8,17,47.1,10,2,935,4652,2438,999,935,93.6,18,12
2386,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,30,1986,29.9,753,22,57,411,320,128,703,22,32,68.8,24,1,415,2007,804,1078,522,48.4,50,28
2387,Stefano Sturaro\Stefano-Sturaro,it ITA,MFDF,Juventus,it Serie A,24,1993,6.8,371,15,87,201,112,11,356,3,4,75,3,0,241,1259,697,299,256,85.6,10,8
2388,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,182,2,4,63,129,32,177,8,12,66.7,9,0,151,944,486,240,153,63.8,8,6
2389,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,1.3,47,0,1,23,26,7,44,2,3,66.7,2,0,39,260,145,57,37,64.9,7,1
2390,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,29,1988,32,1942,95,547,913,562,24,1480,35,72,48.6,38,6,976,5139,2728,883,812,92,26,30
2391,Denis Suárez\Denis-Suarez,es ESP,MFFW,Barcelona,es La Liga,23,1994,6.7,475,2,54,236,244,45,451,19,31,61.3,20,2,404,3071,2001,413,367,88.9,16,15
2392,Leonardo Suárez\Leonardo-Suarez,ar ARG,MF,Villarreal,es La Liga,21,1996,0.3,14,1,2,6,9,0,14,0,0,,0,0,12,96,46,14,12,85.7,1,0
2393,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,30,1987,32.2,1482,38,92,492,977,309,1415,46,107,43,54,6,1102,5041,2874,1787,1196,66.9,77,38
2394,Danijel Subašić\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,32,1984,32.7,801,713,799,5,0,0,614,0,0,,0,0,372,2409,1461,284,283,99.6,0,0
2395,Neven Subotić\Neven-Subotic,rs SRB,DF,Saint-Étienne,fr Ligue 1,28,1988,16,979,119,623,382,29,10,973,1,1,100,1,0,632,3826,1952,646,637,98.6,3,1
2396,Neven Subotić\Neven-Subotic,rs SRB,DF,Dortmund,de Bundesliga,28,1988,3,300,18,126,168,14,1,291,0,0,,0,0,207,890,435,200,200,100,2,1
2397,Isaac Success\Isaac-Success,ng NGA,MFFW,Málaga,es La Liga,21,1996,5.4,229,0,36,97,126,30,229,19,25,76,21,1,204,1680,1105,207,160,77.3,26,16
2398,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,21,1995,21.4,1795,164,725,1052,131,25,1762,2,4,50,2,0,1323,7051,3410,1345,1327,98.7,3,3
2399,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,28,1989,20.8,1028,35,279,527,295,17,933,6,12,50,6,0,663,4345,1919,685,645,94.2,7,7
2400,Gilles Sunu\Gilles-Sunu,tg TOG,MFFW,Angers,fr Ligue 1,26,1991,7.3,355,1,46,184,175,24,347,9,21,42.9,10,0,282,2496,1273,372,279,75,24,15
2401,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,30,1986,20.6,1353,76,391,748,298,12,1308,13,17,76.5,13,0,837,4151,1996,898,847,94.3,8,11
2402,Markel Susaeta\Markel-Susaeta,es ESP,FWMF,Athletic Club,es La Liga,29,1987,25.1,1259,17,156,582,638,75,1131,41,73,56.2,47,2,955,6634,3009,1066,843,79.1,42,35
2403,Suso\Suso,es ESP,FW,Milan,it Serie A,23,1993,31.4,2028,10,180,786,1203,142,1891,81,120,67.5,86,8,1719,10432,6052,1829,1579,86.3,51,83
2404,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,eng Premier League,30,1987,13.1,697,48,251,295,197,0,574,2,6,33.3,2,0,366,2045,1113,381,360,94.5,6,1
2405,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,21,1995,2.8,95,87,95,0,0,0,62,0,0,,0,0,35,177,115,25,25,100,0,0
2406,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,23,1994,17.8,1056,52,277,518,330,19,932,14,23,60.9,14,2,606,4367,2511,644,546,84.8,20,23
2407,Moussa Sylla\Moussa-Sylla,fr FRA,FW,Monaco,fr Ligue 1,17,1999,3.4,100,0,4,44,63,13,96,4,6,66.7,4,0,62,398,194,123,71,57.7,11,2
2408,Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,29,1987,10,355,8,26,169,169,67,339,9,16,56.3,10,0,195,599,283,475,263,55.4,24,24
2409,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,27,1990,17,467,430,467,0,0,0,353,1,1,100,1,0,265,1060,516,233,232,99.6,0,0
2410,Alexander Søderlund\Alexander-Soderlund,no NOR,FWMF,Saint-Étienne,fr Ligue 1,29,1987,4,111,1,4,40,70,20,109,1,1,100,1,0,60,263,89,154,81,52.6,12,4
2411,Frederik Sørensen\Frederik-Sorensen,dk DEN,DF,Köln,de Bundesliga,25,1992,22.2,1290,151,578,625,139,24,1161,7,11,63.6,8,0,633,2758,1430,659,630,95.6,7,4
2412,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,eng Premier League,17,1999,0.8,61,5,30,30,5,0,60,0,0,,0,0,35,201,105,42,42,100,1,1
2413,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,eng Premier League,21,1995,4,158,3,32,69,73,17,152,4,4,100,4,0,90,747,438,165,107,64.8,8,9
2414,Adel Taarabt\Adel-Taarabt,ma MAR,FWMF,Genoa,it Serie A,28,1989,17.9,975,8,80,457,532,67,937,58,81,71.6,62,9,823,5502,3194,995,763,76.7,47,49
2415,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28,1989,11.6,705,51,247,298,196,5,587,9,15,60,9,0,387,1948,983,417,379,90.9,9,8
2416,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,eng Premier League,28,1988,31,1594,22,188,595,941,124,1524,42,62,67.7,45,1,1172,7521,4259,1502,1181,78.6,66,63
2417,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,21,1996,27,1696,178,848,913,69,24,1660,15,19,78.9,16,1,1176,7692,3702,1067,1050,98.4,6,11
2418,Ervin Taha\Ervin-Taha,fr FRA,MFFW,Bordeaux,fr Ligue 1,18,1999,0.4,17,0,3,6,10,2,17,0,0,,0,0,11,60,14,19,14,73.7,0,0
2419,Mehdi Tahrat\Mehdi-Tahrat,dz ALG,MF,Angers,fr Ligue 1,27,1990,4.9,277,15,82,168,43,4,277,10,11,90.9,10,0,166,1061,474,169,153,90.5,6,4
2420,Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,it Serie A,25,1992,4.3,250,12,66,143,66,6,247,2,4,50,2,0,199,1092,427,221,197,89.1,3,3
2421,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Angers,fr Ligue 1,24,1993,24.9,1345,16,242,668,569,61,1279,46,73,63,50,3,1003,8008,4909,1082,899,83.1,49,50
2422,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,23,1994,18.7,1518,55,454,945,229,10,1507,33,45,73.3,35,0,1133,6275,3101,1184,1137,96,25,25
2423,Tana\Tana,es ESP,MFFW,Las Palmas,es La Liga,26,1990,17.1,1005,17,161,545,394,34,956,33,42,78.6,35,1,829,4410,2086,862,730,84.7,36,40
2424,Oussama Tannane\Oussama-Tannane,ma MAR,FWMF,Saint-Étienne,fr Ligue 1,23,1994,2.3,143,2,19,43,88,11,133,1,5,20,2,0,90,636,303,111,93,83.8,8,6
2425,Oussama Tannane\Oussama-Tannane,ma MAR,FWMF,Las Palmas,es La Liga,23,1994,6.1,327,2,30,147,185,21,301,4,9,44.4,5,0,258,2119,1198,307,238,77.5,18,11
2426,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,eng Premier League,21,1995,1.8,126,7,49,46,34,0,102,2,2,100,2,0,68,258,136,65,60,92.3,2,2
2427,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,24,1992,31,1486,241,887,612,62,40,1477,10,10,100,10,0,723,4464,1998,743,708,95.3,8,5
2428,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,31,1986,37,1039,922,1035,4,1,0,762,0,0,,0,0,512,2904,1796,371,368,99.2,0,0
2429,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,28,1988,22.8,762,41,79,302,412,135,730,8,10,80,8,0,369,2013,861,1143,563,49.3,65,20
2430,Taleb Tawatha\Taleb-Tawatha,il ISR,DFMF,Eint Frankfurt,de Bundesliga,25,1992,4.9,293,13,95,133,81,6,223,2,4,50,2,0,140,758,406,144,121,84,6,2
2431,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,23,1993,10.6,569,50,223,240,141,1,477,12,15,80,12,0,278,2215,1050,253,244,96.4,7,11
2432,Jordan Tell\Jordan-Tell,fr FRA,FWDF,Rennes,fr Ligue 1,20,1997,1.3,54,0,6,21,31,7,52,0,1,0,0,0,32,200,101,82,41,50,6,6
2433,Cristian Tello\Cristian-Tello,es ESP,FWMF,Betis,es La Liga,25,1991,18.9,898,6,124,436,408,65,876,32,52,61.5,34,1,736,5192,3226,795,657,82.6,34,18
2434,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,25,1992,37,1174,1059,1170,4,1,1,1049,1,1,100,1,0,769,3382,1805,689,686,99.6,0,0
2435,Simon Terodde\Simon-Terodde,de GER,FW,Stuttgart,de Bundesliga,29,1988,10.6,324,10,19,153,166,52,309,1,6,16.7,1,0,180,805,308,541,239,44.2,23,8
2436,Simon Terodde\Simon-Terodde,de GER,FW,Köln,de Bundesliga,29,1988,12.9,424,8,22,211,199,75,394,6,10,60,6,0,210,947,341,662,307,46.4,43,19
2437,Marco Terrazzino\Marco-Terrazzino,de GER,MFFW,Freiburg,de Bundesliga,26,1991,16.5,820,11,107,421,346,47,808,12,24,50,14,2,612,3526,1777,741,592,79.9,33,34
2438,Martin Terrier\Martin-Terrier,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,18.6,712,9,105,311,357,76,702,14,28,50,15,0,474,3417,2049,661,497,75.2,39,25
2439,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,21,1995,17.9,1240,76,368,596,356,24,1095,7,25,28,8,0,793,5216,2566,813,753,92.6,16,21
2440,Cedric Teuchert\Cedric-Teuchert,de GER,MFFW,Schalke 04,de Bundesliga,20,1997,0.4,22,0,1,8,15,9,22,2,2,100,2,1,18,215,154,25,16,64,3,2
2441,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,24,1993,32.8,2320,22,228,1069,1236,208,2179,81,128,63.3,91,1,1756,13236,8098,2057,1807,87.8,85,95
2442,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1989,24.1,1321,155,791,618,54,9,1289,14,19,73.7,14,0,887,6504,4044,827,803,97.1,8,9
2443,Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Fiorentina,it Serie A,34,1983,12.4,688,15,61,366,327,58,678,19,41,46.3,20,1,497,3901,2138,725,550,75.9,26,37
2444,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Udinese,it Serie A,34,1983,2,96,2,5,51,48,8,92,3,8,37.5,3,0,80,604,336,112,81,72.3,6,3
2445,Vincent Thill\Vincent-Thill,lu LUX,MFFW,Metz,fr Ligue 1,17,2000,0.3,16,0,1,6,9,0,15,0,0,,0,0,12,72,22,13,13,100,1,0
2446,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,29,1988,27.4,1446,187,886,581,47,26,1422,2,2,100,2,0,815,4103,1993,869,834,96,5,3
2447,Adrien Thomasson\Adrien-Thomasson,fr FRA,MFFW,Nantes,fr Ligue 1,23,1993,28.7,1663,23,303,775,686,92,1642,17,34,50,18,0,1168,6412,3178,1429,1151,80.5,45,33
2448,Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,de Bundesliga,22,1994,10.9,487,10,66,208,247,20,430,13,27,48.1,14,0,316,1911,1152,392,290,74,22,19
2449,Erik Thommy\Erik-Thommy,de GER,FW,Augsburg,de Bundesliga,22,1994,1.9,99,1,7,38,62,8,93,0,1,0,0,0,72,401,190,81,62,76.5,4,1
2450,Marcus Thuram\Marcus-Thuram,fr FRA,FW,Guingamp,fr Ligue 1,19,1997,21.5,777,12,62,322,458,112,751,47,69,68.1,50,0,540,4436,2683,888,571,64.3,66,39
2451,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,20,1997,17.4,1041,34,205,632,287,28,1024,19,30,63.3,20,0,714,4325,2570,756,683,90.3,16,24
2452,David Timor\David-Timor,es ESP,MFDF,Girona,es La Liga,27,1989,10.3,557,32,174,322,85,3,548,1,1,100,1,0,324,1330,597,318,303,95.3,2,8
2453,Jonathan Tinhan\Jonathan-Tinhan,bj BEN,FWMF,Troyes,fr Ligue 1,28,1989,0.8,32,1,3,7,24,2,32,0,1,0,0,0,20,152,50,43,24,55.8,3,0
2454,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24,1993,13.9,886,74,343,487,109,13,834,21,33,63.6,23,2,602,3433,2042,592,567,95.8,14,8
2455,Tito\Tito,es ESP,DF,Leganés,es La Liga,32,1985,6.8,339,15,126,173,59,1,295,1,2,50,1,0,187,931,491,193,182,94.3,3,2
2456,Ola Toivonen\Ola-Toivonen,se SWE,FWMF,Toulouse,fr Ligue 1,31,1986,8.9,393,11,36,195,175,31,380,4,5,80,4,1,208,927,430,435,290,66.7,16,4
2457,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FWMF,Angers,fr Ligue 1,24,1992,33.8,1394,1,72,611,841,194,1349,62,131,47.3,69,5,1118,8908,4904,1672,1128,67.5,112,91
2458,Hernán Toledo\Hernan-Toledo,ar ARG,FWMF,Las Palmas,es La Liga,21,1996,7,260,4,39,110,136,28,258,21,31,67.7,22,0,227,2115,1271,238,186,78.2,17,21
2459,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,22,1994,17.5,1444,22,161,989,390,48,1427,6,15,40,6,0,1179,5770,2868,1258,1167,92.8,16,14
2460,Jeremy Toljan\Jeremy-Toljan,de GER,DF,Dortmund,de Bundesliga,22,1994,13.5,985,46,243,532,286,21,867,7,11,63.6,7,0,627,3835,2136,635,592,93.2,14,5
2461,Jeremy Toljan\Jeremy-Toljan,de GER,MFDF,Hoffenheim,de Bundesliga,22,1994,2,99,5,24,48,32,2,84,1,1,100,1,0,64,415,238,62,55,88.7,2,4
2462,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,26,1990,27.2,2002,160,891,1012,234,37,1877,13,22,59.1,14,0,1248,7723,4241,1178,1158,98.3,10,14
2463,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,28,1989,26.5,1249,214,784,471,61,38,1225,7,8,87.5,8,0,574,3121,1476,563,549,97.5,8,1
2464,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Fiorentina,it Serie A,29,1987,1.5,105,5,36,54,20,0,95,0,0,,0,0,71,320,153,74,68,91.9,0,0
2465,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Chievo,it Serie A,29,1987,25.6,1341,199,702,607,108,24,1266,4,6,66.7,4,0,699,4402,2149,734,704,95.9,6,10
2466,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Napoli,it Serie A,27,1990,3.9,248,17,96,161,6,4,244,0,1,0,0,0,160,623,360,161,158,98.1,0,0
2467,Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,it Serie A,27,1990,4.5,159,4,33,75,65,7,156,4,7,57.1,4,0,123,1180,595,180,115,63.9,10,8
2468,Toño\Tono,es ESP,DF,Levante,es La Liga,27,1989,12,680,31,198,349,201,7,572,16,25,64,18,1,460,3455,2373,431,392,91,11,10
2469,Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,de Bundesliga,28,1989,22.4,2051,135,777,1331,72,17,2005,2,3,66.7,2,0,1530,9110,4482,1487,1477,99.3,6,7
2470,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,it Serie A,32,1985,9.1,501,39,176,222,117,3,429,9,13,69.2,9,0,296,1219,510,314,285,90.8,7,2
2471,Emanuele Torrasi\Emanuele-Torrasi,it ITA,MF,Milan,it Serie A,18,1999,0.1,,,,,,,,,,,,,,,,,,,,
2472,Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,it Serie A,21,1996,35.3,2690,93,534,1798,482,18,2489,37,55,67.3,42,1,1690,6811,3363,1745,1676,96,16,37
2473,Daniel Torres\Daniel-Torres,co COL,MF,Alavés,es La Liga,27,1989,13.5,619,57,181,399,76,6,610,5,9,55.6,8,0,420,1942,879,378,362,95.8,7,6
2474,Fernando Torres\Fernando-Torres,es ESP,FW,Atlético Madrid,es La Liga,33,1984,11.1,372,8,47,172,175,55,366,16,30,53.3,19,0,252,1811,1043,503,276,54.9,28,22
2475,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,es La Liga,17,2000,3.6,139,3,23,69,63,6,138,7,10,70,8,0,117,875,521,119,96,80.7,3,11
2476,Miguel Torres\Miguel-Torres,es ESP,DF,Málaga,es La Liga,31,1986,7.5,383,43,163,172,56,5,337,1,2,50,2,0,194,997,419,193,184,95.3,2,0
2477,Pau Torres\Pau-Torres,es ESP,DFMF,Villarreal,es La Liga,20,1997,0.6,36,5,16,22,1,0,36,0,0,,0,0,20,105,44,16,16,100,0,0
2478,Jordan Torunarigha\Jordan-Torunarigha,de GER,DFMF,Hertha BSC,de Bundesliga,19,1997,7.4,441,52,264,198,10,5,434,1,2,50,2,0,242,1217,661,247,239,96.8,1,0
2479,Alin Toșca\Alin-Tosca,ro ROU,DF,Benevento,it Serie A,25,1992,13,818,82,438,429,32,7,801,3,6,50,4,1,586,4262,2893,580,569,98.1,0,0
2480,Alin Toșca\Alin-Tosca,ro ROU,DF,Betis,es La Liga,25,1992,4.7,281,21,97,139,64,1,252,1,2,50,1,0,166,1024,472,174,160,92,4,0
2481,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,eng Premier League,26,1991,11,389,15,38,153,227,33,381,4,9,44.4,4,0,210,1104,480,475,289,60.8,23,16
2482,Jérémy Toulalan\Jeremy-Toulalan,fr FRA,DF,Bordeaux,fr Ligue 1,33,1983,21,1231,159,756,539,40,2,1214,4,7,57.1,5,0,786,5465,2865,725,717,98.9,3,5
2483,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,23,1994,31.2,1773,76,457,1058,375,19,1758,44,58,75.9,45,2,1179,6472,3152,1078,996,92.4,35,35
2484,Almamy Touré\Almamy-Toure,ml MLI,DF,Monaco,fr Ligue 1,21,1996,13.9,787,43,223,352,259,17,678,12,18,66.7,13,1,421,2595,1692,442,395,89.4,15,11
2485,Thomas Touré\Thomas-Toure,ci CIV,MF,Bordeaux,fr Ligue 1,23,1993,0.1,5,0,1,2,2,0,4,0,0,,0,0,2,18,10,1,0,0,0,1
2486,Thomas Touré\Thomas-Toure,ci CIV,MF,Angers,fr Ligue 1,23,1993,1.4,83,3,11,37,44,6,80,5,11,45.5,5,2,60,531,330,66,59,89.4,6,2
2487,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,eng Premier League,34,1983,2.6,426,6,67,286,119,6,420,0,2,0,1,0,343,1906,1316,383,376,98.2,0,2
2488,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,20,1997,34.8,1860,113,621,1113,231,24,1847,13,17,76.5,14,0,1111,6177,2776,1192,1119,93.9,19,18
2489,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,26,1991,34.7,1644,33,255,598,970,109,1530,71,125,56.8,80,0,1228,11564,5754,1421,1070,75.3,74,57
2490,Adama Traoré\Adama-Traore,ml MLI,MFFW,Monaco,fr Ligue 1,22,1995,2.1,113,1,12,50,55,11,109,3,5,60,3,0,79,464,187,92,80,87,6,3
2491,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Lyon,fr Ligue 1,21,1995,25.4,1433,31,194,620,736,124,1414,49,92,53.3,55,2,1060,8019,4690,1300,1095,84.2,60,38
2492,Charles Traore\Charles-Traore,ml MLI,DF,Troyes,fr Ligue 1,25,1992,33.3,2047,164,867,845,447,18,1740,12,24,50,13,0,1110,6371,3598,1107,1034,93.4,13,22
2493,Hamari Traoré\Hamari-Traore,ml MLI,DF,Rennes,fr Ligue 1,25,1992,29.3,1991,83,639,1003,456,17,1722,17,25,68,18,1,1098,6357,3655,1130,1063,94.1,19,12
2494,Ibrahima Traoré\Ibrahima-Traore,gn GUI,MFFW,M'gladbach,de Bundesliga,29,1988,2.2,151,3,13,74,80,8,143,8,9,88.9,9,0,131,1008,504,131,119,90.8,4,9
