Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,AD_Won%
1625,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
1626,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,es La Liga,23,1994,0.8,0,0,0,2,1,0,0,3,1,0,0,0,7,0,0,
1627,Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,es La Liga,23,1994,10.6,2,0,0,19,14,2,12,13,9,0,0,0,88,4,6,40
1628,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29,5,0,0,14,29,3,4,38,18,0,0,0,379,65,48,57.5
1629,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,2,0,0,16,26,15,12,2,6,0,0,0,42,28,32,46.7
1630,Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,de Bundesliga,26,1991,7.8,3,0,0,17,20,2,33,17,9,0,1,0,79,10,5,66.7
1631,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,3.2,0,0,0,6,3,3,9,4,1,0,0,0,20,8,8,50
1632,Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100
1633,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,0,0,0,1,2,0,0,3,1,0,0,0,13,0,0,
1634,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,0,0,0,19,22,0,10,22,20,0,1,0,135,16,6,72.7
1635,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,19,1997,7.7,1,0,0,5,21,0,7,3,1,0,0,0,57,2,6,25
1636,Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14,3,0,0,18,25,0,30,12,24,0,0,0,130,7,10,41.2
1637,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,11,0,0,39,51,0,11,42,35,0,2,0,370,20,12,62.5
1638,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,4,2,1,32,45,3,31,25,18,0,0,0,199,10,3,76.9
1639,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,20,1997,10.6,0,0,0,18,14,3,24,4,5,0,0,0,70,4,11,26.7
1640,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,25,1992,11.5,0,0,0,7,8,1,33,14,9,0,0,0,84,2,6,25
1641,Alexandre Mendy\Alexandre-Mendy,fr FRA,FWMF,Bordeaux,fr Ligue 1,23,1994,8.9,2,0,0,15,7,15,2,2,5,0,0,0,31,10,21,32.3
1642,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,23,1994,4,2,0,0,6,1,0,39,8,4,0,0,0,39,4,1,80
1643,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,4,0,0,27,45,0,58,25,23,1,3,0,244,15,12,55.6
1644,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Nice,fr Ligue 1,25,1992,10.7,2,0,0,15,14,0,3,13,7,0,0,0,76,1,1,50
1645,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Lille,fr Ligue 1,19,1997,9.5,2,1,0,11,3,0,34,17,11,0,1,0,59,3,5,37.5
1646,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,9,0,0,33,17,6,22,45,36,1,1,0,221,20,24,45.5
1647,Jorge Meré\Jorge-Mere,es ESP,DF,Köln,de Bundesliga,20,1997,21,6,0,0,15,15,1,4,47,17,0,0,0,245,48,35,57.8
1648,Alex Meret\Alex-Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,0,0,0,1,0,0,0,0,0,0,1,0,60,0,0,
1649,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,15,4,0,0,30,30,0,4,37,34,0,0,0,257,25,29,46.3
1650,Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,es La Liga,25,1992,4.2,1,0,0,6,6,3,4,1,4,1,0,0,23,4,8,33.3
1651,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,4,0,0,35,43,14,32,6,19,2,0,0,132,3,22,12
1652,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,0,0,0,2,4,0,0,6,2,0,0,0,66,17,2,89.5
1653,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,3,0,0,14,10,0,2,13,11,0,1,0,122,1,2,33.3
1654,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,2,0,0,10,7,0,1,1,8,0,0,0,38,1,1,50
1655,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,30,1987,33.4,3,0,0,17,80,13,53,7,9,0,0,0,150,5,8,38.5
1656,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,17.5,3,0,0,27,6,2,74,17,24,0,1,0,161,15,5,75
1657,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,1,0,0,5,10,0,2,16,9,0,3,0,155,23,12,65.7
1658,Max Meyer\Max-Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,6,0,0,25,22,0,2,69,25,0,0,0,203,13,12,52
1659,Senna Miangue\Senna-Miangue,be BEL,MFDF,Cagliari,it Serie A,20,1997,8.9,2,2,1,14,3,2,44,7,6,0,0,0,63,10,9,52.6
1660,Michel\Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,23.9,5,2,1,38,45,6,64,42,19,0,0,0,220,17,14,54.8
1661,Mathieu Michel\Mathieu-Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,6.6,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,
1662,Clément Michelin\Clement-Michelin,fr FRA,DFFW,Toulouse,fr Ligue 1,20,1997,3.1,2,0,0,7,2,0,12,5,1,0,0,0,30,5,3,62.5
1663,Francesco Migliore\Francesco-Migliore,it ITA,DF,Genoa,it Serie A,29,1988,3.7,1,0,0,7,1,0,9,4,5,0,0,0,47,4,5,44.4
1664,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,29,1988,19,3,0,0,2,2,0,0,0,0,0,1,0,117,0,0,
1665,Nikola Milenković\Nikola-Milenkovic,rs SRB,DF,Fiorentina,it Serie A,19,1997,13.9,1,2,1,22,8,0,2,24,21,0,0,0,170,32,13,71.1
1666,Danijel Milićević\Danijel-Milicevic,ba BIH,MFFW,Metz,fr Ligue 1,31,1986,7.9,0,0,0,5,10,0,63,3,4,1,0,0,36,0,7,0
1667,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FWMF,Napoli,it Serie A,23,1994,5,2,0,0,7,7,1,2,2,2,0,0,0,13,2,10,16.7
1668,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,22,1995,31.6,8,0,0,57,52,9,38,35,37,2,0,0,221,82,70,53.9
1669,Vanja Milinković-Savić\Vanja-Milinkovic-Savic,rs SRB,GK,Torino,it Serie A,20,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
1670,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,eng Premier League,26,1991,34.2,8,0,0,69,34,1,40,80,48,0,0,0,455,32,29,52.5
1671,James Milner\James-Milner,eng ENG,MF,Liverpool,eng Premier League,31,1986,19.7,3,0,0,29,22,0,124,23,30,0,0,0,193,13,9,59.1
1672,Santi Mina\Santi-Mina,es ESP,FW,Valencia,es La Liga,21,1995,17.3,4,0,0,25,35,11,7,2,7,1,0,0,72,22,46,32.4
1673,Yerry Mina\Yerry-Mina,co COL,DF,Barcelona,es La Liga,22,1994,4.1,2,0,0,5,7,1,0,7,4,0,0,0,24,9,2,81.8
1674,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,eng Premier League,24,1993,2.2,1,0,0,2,1,0,1,5,2,0,0,0,29,2,2,50
1675,Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Málaga,es La Liga,24,1992,19.7,5,1,0,40,14,0,2,34,15,0,1,0,221,19,18,51.4
1676,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,eng Premier League,29,1987,1.5,1,0,0,1,2,0,4,0,2,0,0,0,9,1,1,50
1677,Miranda\Miranda,br BRA,DF,Inter,it Serie A,32,1984,30.3,8,0,0,23,27,0,4,37,33,0,0,0,328,48,42,53.3
1678,Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,it Serie A,34,1983,33,5,0,0,5,1,0,0,0,0,0,0,1,215,1,0,100
1679,Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,it Serie A,31,1986,32.4,4,0,0,34,47,3,20,72,42,0,0,0,313,121,82,59.6
1680,Kostas Mitroglou\Kostas-Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,29,1988,9.8,2,0,0,15,3,6,2,0,2,0,0,0,24,6,6,50
1681,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,eng Premier League,22,1994,1.1,0,0,0,2,5,1,0,0,1,0,0,0,7,3,4,42.9
1682,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,MFDF,Hertha BSC,de Bundesliga,20,1997,4.7,0,0,0,5,11,0,14,11,8,0,0,0,43,9,3,75
1683,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,eng Premier League,28,1989,10.2,2,0,0,9,12,2,52,10,9,0,0,0,85,6,6,50
1684,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,eng Premier League,28,1989,8.8,0,0,0,14,17,2,33,10,7,1,1,0,73,5,9,35.7
1685,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,31,1985,21.8,3,0,0,20,30,0,19,31,15,1,0,0,169,6,9,40
1686,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,31,1985,25,6,0,0,34,18,0,7,62,32,0,2,1,325,40,32,55.6
1687,Johan Mojica\Johan-Mojica,co COL,MFDF,Girona,es La Liga,24,1992,23.7,6,0,0,35,47,5,145,34,23,0,0,0,239,18,18,50
1688,Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,es La Liga,35,1982,30.9,10,0,0,51,62,39,19,7,13,6,0,0,103,52,90,36.6
1689,Cristian Molinaro\Cristian-Molinaro,it ITA,DF,Torino,it Serie A,34,1983,17.4,2,0,0,24,19,2,34,27,24,0,2,0,188,28,8,77.8
1690,Francisco Molinero\Francisco-Molinero,es ESP,DF,Getafe,es La Liga,32,1985,6.5,5,0,0,21,6,0,11,15,9,0,1,0,89,6,4,60
1691,Florent Mollet\Florent-Mollet,fr FRA,MFFW,Metz,fr Ligue 1,25,1991,15.7,6,0,0,31,26,3,70,11,9,0,0,0,128,3,5,37.5
1692,Momo\Momo,es ESP,FWMF,Las Palmas,es La Liga,35,1982,7.5,3,0,0,4,21,3,34,4,7,0,0,0,38,4,5,44.4
1693,Thomas Monconduit\Thomas-Monconduit,fr FRA,MF,Amiens,fr Ligue 1,26,1991,32.8,7,1,0,64,45,2,13,50,47,1,0,0,360,25,14,64.1
1694,Kévin Monnet-Paquet\Kevin-Monnet-Paquet,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,28,1988,19.6,0,0,0,31,14,5,30,10,19,0,0,0,125,14,35,28.6
1695,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,eng Premier League,31,1986,24.9,3,0,0,19,17,2,33,60,23,0,1,0,325,32,38,45.7
1696,Jefferson Montero\Jefferson-Montero,ec ECU,FWMF,Getafe,es La Liga,27,1989,0.7,0,0,0,2,0,0,9,0,0,0,0,0,5,1,1,50
1697,Riccardo Montolivo\Riccardo-Montolivo,it ITA,MF,Milan,it Serie A,32,1985,12.1,3,1,0,14,12,0,4,20,20,0,0,0,138,10,7,58.8
1698,Martín Montoya\Martin-Montoya,es ESP,DF,Valencia,es La Liga,26,1991,23.9,7,0,0,38,28,1,53,53,21,0,2,0,248,26,12,68.4
1699,Walter Montoya\Walter-Montoya,ar ARG,FW,Sevilla,es La Liga,24,1993,0.8,0,0,0,1,2,1,0,0,0,0,0,0,5,0,2,0
1700,Shaquell Moore\Shaquell-Moore,us USA,DF,Levante,es La Liga,20,1996,4.7,0,0,0,8,3,0,11,15,5,0,0,0,38,2,0,100
1701,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,eng Premier League,26,1990,34.1,4,0,0,26,17,2,187,38,40,0,0,0,456,16,22,42.1
1702,Emre Mor\Emre-Mor,tr TUR,FWMF,Celta Vigo,es La Liga,20,1997,7.5,4,0,0,9,22,2,40,3,4,0,0,0,41,0,5,0
1703,Luca Mora\Luca-Mora,it ITA,MF,SPAL,it Serie A,29,1988,10.4,5,0,0,21,23,1,24,7,13,1,0,0,79,30,34,46.9
1704,Sergio Mora\Sergio-Mora,es ESP,MF,Getafe,es La Liga,37,1979,9.2,5,0,0,12,6,0,4,15,14,0,0,0,139,10,13,43.5
1705,Erik Morán\Erik-Moran,es ESP,MF,Leganés,es La Liga,26,1991,2.6,2,0,0,4,0,0,2,4,3,0,1,0,30,1,0,100
1706,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,eng Premier League,24,1992,22.9,7,0,0,41,43,30,20,6,6,0,0,0,83,31,52,37.3
1707,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,27,1989,7.8,5,1,1,26,2,0,2,13,35,0,0,0,98,16,12,57.1
1708,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Lyon,fr Ligue 1,33,1984,32.4,4,0,0,28,25,1,0,47,18,0,2,1,322,20,12,62.5
1709,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,eng Premier League,25,1992,14.1,1,0,0,8,19,0,51,12,27,0,0,0,148,9,3,75
1710,Gerard Moreno\Gerard-Moreno,es ESP,FW,Espanyol,es La Liga,25,1992,37.9,4,0,0,55,77,34,39,18,19,1,0,0,191,57,68,45.6
1711,Héctor Moreno\Hector-Moreno,mx MEX,DF,Roma,it Serie A,29,1988,2.6,0,0,0,2,5,0,1,3,2,0,0,0,27,2,1,66.7
1712,Héctor Moreno\Hector-Moreno,mx MEX,DF,Real Sociedad,es La Liga,29,1988,8,1,0,0,7,13,1,0,9,5,0,0,0,94,7,5,58.3
1713,Marlos Moreno\Marlos-Moreno,co COL,MF,Girona,es La Liga,20,1996,0.4,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,
1714,Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,it Serie A,36,1981,19.8,6,0,0,17,17,0,0,24,23,0,0,0,249,40,19,67.8
1715,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,33,1984,31.3,4,0,0,31,13,1,0,32,22,0,0,0,289,54,31,63.5
1716,Loren Morón\Loren-Moron,es ESP,FW,Betis,es La Liga,23,1993,11.8,3,0,0,25,28,6,4,3,7,0,0,0,36,9,20,31
1717,James Morrison\James-Morrison,sco SCO,MF,West Brom,eng Premier League,31,1986,2.3,0,0,0,0,1,0,2,1,1,0,0,0,19,0,3,0
1718,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,eng Premier League,26,1990,23.4,3,0,0,23,27,9,90,17,23,1,0,0,227,20,30,40
1719,Pedro Mosquera\Pedro-Mosquera,es ESP,MF,La Coruña,es La Liga,29,1988,15.5,7,0,0,33,13,0,13,27,30,0,1,0,168,15,20,42.9
1720,Lebo Mothiba\Lebo-Mothiba,za RSA,FW,Lille,fr Ligue 1,21,1996,13.1,2,0,0,28,18,9,2,2,4,0,0,0,37,6,7,46.2
1721,Thiago Motta\Thiago-Motta,it ITA,MF,Paris S-G,fr Ligue 1,34,1982,12.8,3,1,0,22,14,1,0,23,14,0,1,0,125,5,11,31.3
1722,François Moubandje\Francois-Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,27,1990,18.9,6,2,1,21,17,1,39,31,14,0,0,0,218,22,5,81.5
1723,Jessy Moulin\Jessy-Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,3.4,1,0,0,1,2,0,0,2,0,0,1,0,11,0,0,
1724,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,eng Premier League,22,1994,20.6,2,0,0,28,17,23,10,9,12,0,0,0,97,109,92,54.2
1725,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,eng Premier League,24,1992,2.3,0,0,0,4,7,0,1,3,0,0,0,0,12,2,1,66.7
1726,Lucas Moura\Lucas-Moura,br BRA,FW,Paris S-G,fr Ligue 1,24,1992,0.8,1,0,0,1,2,1,4,0,0,0,0,0,5,0,0,
1727,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,eng Premier League,21,1996,6.6,1,0,0,11,10,0,10,2,4,0,0,0,51,3,13,18.8
1728,João Moutinho\Joao-Moutinho,pt POR,MF,Monaco,fr Ligue 1,30,1986,31.1,6,0,0,40,27,1,111,38,44,0,0,0,304,11,13,45.8
1729,Samuel Moutoussamy\Samuel-Moutoussamy,cd COD,MF,Nantes,fr Ligue 1,20,1996,4.8,0,0,0,4,3,0,3,2,9,0,0,0,34,0,2,0
1730,Toni Moya\Toni-Moya,es ESP,DF,Atlético Madrid,es La Liga,19,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1731,Ndombe Mubele\Ndombe-Mubele,cd COD,FWMF,Rennes,fr Ligue 1,23,1994,13.6,1,0,0,14,42,5,21,2,5,0,0,0,70,3,6,33.3
1732,Ndombe Mubele\Ndombe-Mubele,cd COD,FW,Toulouse,fr Ligue 1,23,1994,4.1,0,0,0,4,9,0,22,9,4,0,0,0,31,2,5,28.6
1733,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,Montpellier,fr Ligue 1,19,1997,31,5,0,0,31,66,1,111,78,42,0,0,0,384,30,7,81.1
1734,Álex Mula\Alex-Mula,es ESP,MFFW,Málaga,es La Liga,21,1996,6.2,1,0,,6,,,,,,,,,,,,
1735,Florian Müller\Florian-Muller,de GER,GK,Mainz 05,de Bundesliga,19,1997,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,
1736,Nicolai Müller\Nicolai-Muller,de GER,MFDF,Hamburger SV,de Bundesliga,29,1987,1.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1737,Thomas Müller\Thomas-Muller,de GER,FWMF,Bayern Munich,de Bundesliga,27,1989,22.3,4,0,0,21,15,10,78,7,25,0,0,0,117,31,41,43.1
1738,Iker Muniain\Iker-Muniain,es ESP,MFFW,Athletic Club,es La Liga,24,1992,8.7,1,0,0,5,29,2,14,4,8,1,0,0,53,1,5,16.7
1739,Marc Muniesa\Marc-Muniesa,es ESP,DF,Girona,es La Liga,25,1992,12.5,2,0,0,11,9,0,1,37,11,0,0,0,165,18,16,52.9
1740,Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Leganés,es La Liga,26,1990,15.6,2,0,0,19,7,2,1,27,21,0,0,0,196,29,16,64.4
1741,Sulley Muntari\Sulley-Muntari,gh GHA,MF,La Coruña,es La Liga,32,1984,4.5,3,0,0,11,7,0,6,11,8,0,0,0,50,6,5,54.5
1742,Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,it Serie A,20,1996,8.6,3,1,0,14,24,1,8,16,13,0,0,0,70,6,12,33.3
1743,Luis Muriel\Luis-Muriel,co COL,FW,Sevilla,es La Liga,26,1991,17.9,4,0,0,22,14,30,15,2,5,0,0,0,70,17,34,33.3
1744,Jeison Murillo\Jeison-Murillo,co COL,DF,Valencia,es La Liga,25,1992,15.3,4,0,0,16,16,2,1,32,14,0,1,0,177,35,14,71.4
1745,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,eng Premier League,22,1995,12.8,0,0,0,8,9,0,38,2,9,0,0,0,102,4,13,23.5
1746,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,eng Premier League,27,1989,1.9,0,0,0,1,5,1,2,1,1,0,0,0,11,0,0,
1747,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,eng Premier League,33,1983,24.4,9,0,0,60,50,36,9,5,9,3,0,0,102,61,82,42.7
1748,Nicola Murru\Nicola-Murru,it ITA,DF,Sampdoria,it Serie A,22,1994,16.1,4,0,0,23,14,0,53,19,24,0,1,0,158,16,12,57.1
1749,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,it Serie A,26,1990,13.4,2,0,0,12,4,2,1,15,15,0,0,0,124,17,20,45.9
1750,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,eng Premier League,20,1996,0.4,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,
1751,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,eng Premier League,25,1992,25.3,6,0,0,26,13,2,12,56,31,0,0,0,381,74,45,62.2
1752,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Mainz 05,de Bundesliga,25,1992,21.2,2,0,0,36,43,17,10,7,14,2,0,0,72,26,62,29.5
1753,Fahad Al-Muwallad\Fahad-Al-Muwallad,sa KSA,FWMF,Levante,es La Liga,20,1996,0.3,0,0,,1,,,,,,,,,,,,
1754,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,23,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
1755,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,eng Premier League,34,1982,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
1756,Alfred N'Diaye\Alfred-NDiaye,sn SEN,DFMF,Villarreal,es La Liga,27,1990,1.1,0,0,0,3,0,0,0,3,2,0,0,0,10,1,0,100
1757,Kévin N'Doram\Kevin-NDoram,fr FRA,MFDF,Monaco,fr Ligue 1,21,1996,8,3,0,0,8,12,0,0,15,10,0,0,0,92,6,7,46.2
1758,Abdallah N'dour\Abdallah-Ndour,sn SEN,DF,Strasbourg,fr Ligue 1,23,1993,2.8,2,1,0,4,6,0,13,2,4,0,1,0,29,0,0,
1759,Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,Marseille,fr Ligue 1,23,1993,9.7,2,0,0,16,2,12,13,3,7,0,0,0,42,4,8,33.3
1760,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,eng Premier League,22,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1761,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,eng Premier League,22,1995,2.5,1,0,0,4,6,0,13,1,6,0,0,0,29,1,1,50
1762,Stanley N'Soki\Stanley-NSoki,fr FRA,DF,Paris S-G,fr Ligue 1,18,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1763,Nacho\Nacho,es ESP,DF,Real Madrid,es La Liga,27,1990,23.1,7,0,0,30,29,0,24,47,32,0,1,1,210,21,18,53.8
1764,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Inter,it Serie A,30,1986,8.8,1,0,0,13,10,0,10,10,10,0,0,0,85,7,8,46.7
1765,Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,it Serie A,22,1995,7.9,1,0,0,8,6,0,5,7,9,0,0,0,56,7,7,50
1766,Matías Nahuel\Matias-Nahuel,es ESP,FWMF,Betis,es La Liga,20,1996,2.8,2,0,0,7,6,0,5,2,2,0,0,0,31,0,2,0
1767,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Roma,it Serie A,29,1988,29,7,2,1,37,54,3,81,21,41,0,0,0,269,12,17,41.4
1768,Préjuce Nakoulma\Prejuce-Nakoulma,bf BFA,FW,Nantes,fr Ligue 1,30,1987,12.8,4,0,0,33,26,10,5,6,7,0,0,0,55,9,18,33.3
1769,Naldo\Naldo,br BRA,DF,Schalke 04,de Bundesliga,34,1982,34,5,0,0,32,18,2,1,74,33,0,2,0,379,147,29,83.5
1770,Naldo\Naldo,br BRA,DF,Espanyol,es La Liga,28,1988,10.2,2,0,0,9,0,1,0,23,6,0,1,0,123,15,6,71.4
1771,Andrea Nalini\Andrea-Nalini,it ITA,FWMF,Crotone,it Serie A,27,1990,18.2,2,0,0,45,29,19,48,19,28,2,0,0,114,55,69,44.4
1772,Nani\Nani,pt POR,MFFW,Lazio,it Serie A,30,1986,4.3,2,0,0,8,7,0,16,2,7,1,0,0,36,5,14,26.3
1773,Nano\Nano,es ESP,FW,Levante,es La Liga,22,1995,3.1,1,0,0,8,4,5,0,0,4,0,0,0,7,1,1,50
1774,Naranjo\Naranjo,es ESP,FWMF,Leganés,es La Liga,23,1994,6.3,2,0,0,12,3,3,15,3,10,0,0,0,40,4,10,28.6
1775,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,eng Premier League,26,1990,6.9,0,0,0,3,11,4,23,3,5,0,0,0,43,2,15,11.8
1776,Nikolas Nartey\Nikolas-Nartey,dk DEN,MF,Köln,de Bundesliga,17,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1777,Juanjo Narváez\Juanjo-Narvaez,co COL,MF,Betis,es La Liga,22,1995,3.4,0,0,0,2,16,0,6,8,5,0,0,0,33,0,4,0
1778,Matija Nastasić\Matija-Nastasic,rs SRB,DF,Schalke 04,de Bundesliga,24,1993,22.1,6,1,1,36,7,1,3,41,29,0,1,0,218,40,22,64.5
1779,Nathan\Nathan,br BRA,MF,Amiens,fr Ligue 1,21,1996,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1780,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,eng Premier League,28,1988,33.7,1,0,0,31,25,0,61,69,51,0,0,1,384,51,46,52.6
1781,Fernando Navarro\Fernando-Navarro,es ESP,DF,La Coruña,es La Liga,35,1982,11.7,4,0,0,18,12,0,12,29,15,0,0,0,114,11,8,57.9
1782,Marc Navarro\Marc-Navarro,es ESP,DF,Espanyol,es La Liga,22,1995,12.3,3,0,0,11,9,0,60,22,9,0,1,0,111,6,10,37.5
1783,Rafa Navarro\Rafa-Navarro,es ESP,DF,Betis,es La Liga,23,1994,1.5,0,0,0,2,3,0,2,1,1,0,0,0,14,0,0,
1784,Ximo Navarro\Ximo-Navarro,es ESP,DF,Las Palmas,es La Liga,27,1990,29,12,0,0,27,51,0,11,69,32,0,0,1,340,14,18,43.8
1785,Jesús Navas\Jesus-Navas,es ESP,FWDF,Sevilla,es La Liga,31,1985,19.6,2,0,0,15,24,8,94,22,16,0,1,0,186,10,17,37
1786,Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,es La Liga,30,1986,27,1,0,0,1,3,0,1,2,0,0,1,0,104,0,0,
1787,Raúl Navas\Raul-Navas,es ESP,DF,Real Sociedad,es La Liga,29,1988,19.9,4,0,0,15,8,0,1,30,16,0,0,0,235,18,11,62.1
