Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
140,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,345,18,37,138,175,52,337,5,12,41.7,8,0,191,887,298,515,243,47.2,34,11
141,Ezequiel Ávila\Ezequiel-Avila,ar ARG,FWMF,Huesca,es La Liga,24,1994,22.2,918,31,114,431,445,108,888,31,60,51.7,32,2,581,3927,2173,975,636,65.2,60,29
142,Jordan Ayew\Jordan-Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,493,7,53,236,237,62,482,24,36,66.7,25,1,371,2597,1227,637,330,51.8,43,44
143,Kaan Ayhan\Kaan-Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,1716,208,1005,744,88,21,1626,9,12,75,10,0,1117,6805,4184,1099,1087,98.9,4,10
144,Floyd Ayité\Floyd-Ayite,tg TOG,FWMF,Fulham,eng Premier League,29,1988,5.3,288,6,45,145,126,20,283,13,22,59.1,15,1,216,1438,728,271,198,73.1,13,15
145,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,3261,128,958,1531,904,55,2909,16,26,61.5,17,0,2155,7091,3952,2271,2144,94.4,21,22
146,Abdoulaye Ba\Abdoulaye-Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,1341,226,872,498,25,11,1303,3,6,50,4,0,761,3807,1581,753,731,97.1,7,1
147,Florian Baak\Florian-Baak,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
148,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,101,3,37,48,21,2,86,1,1,100,1,0,67,308,195,59,54,91.5,2,2
149,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,527,25,48,232,270,86,486,11,20,55,11,0,358,1900,879,663,367,55.4,55,29
150,Ryan Babel\Ryan-Babel,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,670,22,82,357,287,34,640,36,45,80,37,2,564,3682,1850,741,516,69.6,30,31
151,Carlos Bacca\Carlos-Bacca,co COL,FW,Villarreal,es La Liga,31,1986,14.1,404,7,34,175,228,76,387,10,21,47.6,12,1,285,1648,1005,545,298,54.7,31,25
152,Juninho Bacuna\Juninho-Bacuna,cw CUW,MFDF,Huddersfield,eng Premier League,20,1997,15.7,983,19,190,624,226,12,917,31,60,51.7,36,4,697,3933,1984,659,596,90.4,19,25
153,Leandro Bacuna\Leandro-Bacuna,cw CUW,MFDF,Cardiff City,eng Premier League,26,1991,6.2,245,19,81,131,51,4,224,4,6,66.7,4,0,113,1006,518,97,78,80.4,4,6
154,Milan Badelj\Milan-Badelj,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,1017,26,236,640,210,7,993,24,34,70.6,25,0,705,3303,1769,729,692,94.9,5,7
155,Holger Badstuber\Holger-Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,316,42,188,150,3,0,311,1,2,50,2,0,192,1110,571,199,194,97.5,1,0
156,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,842,4,27,400,464,124,775,16,27,59.3,17,1,578,3506,1581,1188,579,48.7,82,64
157,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,1942,68,548,1228,293,13,1870,9,19,47.4,10,0,1181,6566,3117,1195,1096,91.7,23,19
158,Leon Bailey\Leon-Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,20,1997,21.3,1238,18,158,498,672,96,1115,60,83,72.3,65,0,953,6588,3667,1116,864,77.4,57,40
159,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,385,56,221,166,10,7,380,2,2,100,2,0,247,1048,363,235,233,99.1,3,2
160,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,288,11,55,157,86,1,220,0,1,0,0,0,163,625,364,176,163,92.6,2,0
161,Marvin Bakalorz\Marvin-Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,635,51,182,346,154,20,628,12,26,46.2,15,0,403,2291,1228,439,330,75.2,26,25
162,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1706,78,397,1138,305,35,1689,59,84,70.2,60,1,1209,6863,3808,1207,1123,93,32,40
163,Ridle Baku\Ridle-Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,544,16,106,329,135,20,534,8,17,47.1,9,0,404,1666,813,426,372,87.3,8,14
164,Fabián Balbuena\Fabian-Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,1125,189,699,450,41,27,1104,2,2,100,2,0,592,3081,1550,603,584,96.8,3,3
165,Keita Baldé\Keita-Balde,sn SEN,FWMF,Inter,it Serie A,23,1995,9.9,474,6,29,174,309,66,469,20,29,69,20,0,405,3014,1730,492,378,76.8,23,22
166,Gareth Bale\Gareth-Bale,wal WAL,FW,Real Madrid,es La Liga,29,1989,19.8,1007,15,99,483,506,107,972,23,34,67.6,24,3,746,4768,2531,1108,830,74.9,26,32
167,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,277,28,94,138,51,0,232,4,5,80,5,0,150,653,317,160,140,87.5,1,1
168,Andrija Balić\Andrija-Balic,hr CRO,FWMF,Udinese,it Serie A,20,1997,0.3,30,1,7,13,10,0,26,2,3,66.7,2,0,23,101,50,23,18,78.3,0,1
169,Fodé Ballo-Touré\Fode-Ballo-Toure,fr FRA,DF,Lille,fr Ligue 1,21,1997,17.7,986,47,308,517,236,21,828,30,52,57.7,30,1,583,3604,2111,538,491,91.3,21,13
170,Fodé Ballo-Touré\Fode-Ballo-Toure,fr FRA,DF,Monaco,fr Ligue 1,21,1997,17.7,1052,39,287,543,318,16,869,30,44,68.2,33,0,630,4587,2876,611,547,89.5,17,20
171,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12,803,17,172,526,147,2,753,6,6,100,6,0,599,2454,1314,612,568,92.8,10,8
172,Leon Balogun\Leon-Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,297,38,196,113,7,5,290,2,3,66.7,3,0,139,784,296,156,152,97.4,3,3
173,Mario Balotelli\Mario-Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,350,9,31,192,147,40,329,11,17,64.7,12,1,223,1137,593,436,269,61.7,20,9
174,Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,347,9,20,188,158,30,329,8,23,34.8,11,1,252,1078,551,410,273,66.6,21,7
175,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,1521,71,482,774,355,22,1226,20,30,66.7,20,1,884,4689,2792,834,755,90.5,11,21
176,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Lille,fr Ligue 1,22,1996,33.4,1645,16,239,796,806,111,1589,45,88,51.1,47,2,1339,10444,5916,1490,1199,80.5,73,88
177,Sol Bamba\Sol-Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,993,201,551,429,46,29,979,16,19,84.2,16,0,372,1994,945,272,244,89.7,5,13
178,Yacine Bammou\Yacine-Bammou,ma MAR,FWMF,Caen,fr Ligue 1,26,1991,10.3,446,22,76,206,192,28,439,12,20,60,14,1,316,1607,684,420,283,67.4,19,18
179,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,2533,57,599,1576,535,20,2315,62,96,64.6,65,4,1902,9875,5350,1866,1770,94.9,25,57
180,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,24,1993,29,1618,261,1025,629,62,21,1562,2,3,66.7,2,0,919,4502,2353,963,935,97.1,7,7
181,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,25,1992,13.7,581,22,101,246,278,55,566,22,34,64.7,26,4,430,3048,1954,593,388,65.4,32,21
182,Antonín Barák\Antonin-Barak,cz CZE,MFFW,Udinese,it Serie A,23,1994,3.7,216,2,42,135,53,2,207,3,5,60,3,0,168,976,487,193,161,83.4,3,8
183,Federico Barba\Federico-Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,1576,166,736,735,188,15,1406,7,12,58.3,8,0,874,4929,2739,878,835,95.1,10,5
184,Danilo Barbosa\Danilo-Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,914,35,215,554,219,36,904,35,53,66,38,1,716,3919,2197,776,672,86.6,40,38
185,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,1588,63,321,826,582,40,1480,47,75,62.7,51,0,1156,6975,3995,1201,1015,84.5,49,55
186,Francesco Bardi\Francesco-Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3,80,73,80,1,0,0,53,0,0,,0,0,35,186,113,24,24,100,0,0
187,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,33,1985,18.6,974,80,281,508,222,9,788,5,11,45.5,7,0,453,2538,1204,434,405,93.3,6,6
188,Nicolò Barella\Nicolo-Barella,it ITA,MFFW,Cagliari,it Serie A,21,1997,34.5,2443,51,421,1441,799,65,2340,53,95,55.8,59,2,1832,11820,6143,2011,1711,85.1,72,70
189,Philipp Bargfrede\Philipp-Bargfrede,de GER,MFDF,Werder Bremen,de Bundesliga,29,1989,12,727,61,233,466,68,3,714,3,4,75,3,0,452,2390,1237,431,411,95.4,6,9
190,Antonino Barillà\Antonino-Barilla,it ITA,MF,Parma,it Serie A,30,1988,29.1,1156,74,341,592,308,35,1142,26,41,63.4,29,3,787,4439,2282,854,712,83.4,29,43
191,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,1138,26,159,695,363,49,1109,19,26,73.1,19,0,935,4275,1968,999,906,90.7,12,33
192,Aymen Barkok\Aymen-Barkok,de GER,MF,Düsseldorf,de Bundesliga,20,1998,5.7,288,8,66,155,91,10,277,9,15,60,9,0,217,1374,723,231,195,84.4,10,5
193,Ashley Barnes\Ashley-Barnes,at AUT,FW,Burnley,eng Premier League,28,1989,26.5,913,34,88,417,450,121,889,11,19,57.9,12,0,529,2369,1107,1432,631,44.1,96,40
194,Harvey Barnes\Harvey-Barnes,eng ENG,FWMF,Leicester City,eng Premier League,20,1997,11.2,485,6,42,162,324,88,482,20,33,60.6,21,3,404,3311,2250,546,378,69.2,26,20
195,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,31,1987,10.4,743,34,194,313,279,17,660,2,7,28.6,3,1,492,2177,1070,573,515,89.9,11,7
196,Antonio Barreca\Antonio-Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,3,0,0,2,1,0,3,0,0,,0,0,2,13,8,5,3,60,0,0
197,Antonio Barreca\Antonio-Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,341,14,116,163,86,9,261,5,8,62.5,5,0,191,1135,682,186,167,89.8,11,8
198,Leandro Barreiro Martins\Leandro-Barreiro-Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1,38,3,11,21,8,1,38,1,1,100,1,0,22,212,95,31,18,58.1,0,0
199,Ander Barrenetxea\Ander-Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,16,2001,4.4,177,7,27,73,96,15,177,21,28,75,21,2,153,1368,731,172,118,68.6,12,9
200,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,597,14,98,354,162,19,583,6,10,60,6,0,434,1106,478,470,434,92.3,5,9
201,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,19,1998,6.7,372,1,17,131,253,71,358,18,34,52.9,19,2,320,1987,1060,456,299,65.6,32,19
202,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,10,0,2,7,2,1,10,0,1,0,0,0,6,103,72,10,6,60,1,0
203,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,27,1991,32.5,2644,271,1262,1476,131,19,2585,15,26,57.7,16,0,1902,11135,7022,1939,1892,97.6,16,16
204,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,219,16,96,120,14,0,215,0,1,0,0,0,160,664,374,172,169,98.3,0,0
205,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,1593,45,292,846,558,55,1482,31,53,58.5,32,2,1044,5908,3121,1128,983,87.1,44,37
206,Toma Bašić\Toma-Basic,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,784,17,132,495,213,16,721,16,27,59.3,18,1,541,3100,1664,617,528,85.6,25,25
207,Thomas Basila\Thomas-Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1,39,6,22,19,0,0,38,0,0,,0,0,17,56,36,17,17,100,0,0
208,Borja Bastón\Borja-Baston,es ESP,FW,Alavés,es La Liga,25,1992,16,502,12,56,261,212,60,485,6,17,35.3,7,0,276,1258,646,713,353,49.5,52,19
209,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,831,162,494,364,28,5,785,8,10,80,8,1,454,2834,1584,447,434,97.1,4,5
210,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,675,79,318,329,83,11,653,12,13,92.3,12,0,467,3271,1819,448,437,97.5,3,7
211,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,219,4,18,111,97,30,214,5,16,31.3,6,0,161,804,383,310,170,54.8,15,12
212,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,252,4,32,125,114,46,248,13,19,68.4,14,0,186,1008,454,358,174,48.6,20,14
213,Robert Bauer\Robert-Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,1038,100,378,472,253,8,841,6,6,100,6,0,537,3031,1671,520,483,92.9,7,15
214,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33,1375,1008,1355,36,0,0,1046,0,0,,0,0,784,3363,1781,660,657,99.5,1,0
215,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18,1070,135,647,464,39,12,1011,4,4,100,4,0,630,3425,1797,623,614,98.6,5,1
216,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,1566,52,367,993,292,26,1525,14,17,82.4,15,1,1123,4725,2190,1220,1149,94.2,13,14
217,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,52,0,7,36,16,3,52,4,5,80,5,0,46,412,320,44,34,77.3,2,2
218,Jon Bautista\Jon-Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,232,9,16,124,101,34,223,7,10,70,8,1,124,504,227,347,164,47.3,26,12
219,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,41,7,24,19,0,0,39,0,0,,0,0,18,89,26,17,16,94.1,0,0
220,Paul Baysse\Paul-Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,1030,153,624,430,32,19,995,3,3,100,3,0,590,2655,1350,609,601,98.7,1,3
221,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FW,Hannover 96,de Bundesliga,21,1996,1.7,53,3,9,24,29,8,53,4,11,36.4,5,0,42,417,301,64,31,48.4,5,5
222,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Caen,fr Ligue 1,30,1988,16.7,599,26,75,299,251,71,577,12,22,54.5,13,0,383,1895,929,674,423,62.8,53,26
223,Bebé\Bebe,pt POR,FWMF,Rayo Vallecano,es La Liga,28,1990,14.5,764,24,121,360,381,27,731,48,65,73.8,48,4,599,5613,3211,690,523,75.8,44,35
224,Bebé\Bebe,pt POR,MF,Eibar,es La Liga,28,1990,0.7,45,0,2,19,31,3,44,0,2,0,0,0,34,212,116,47,36,76.6,4,0
225,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWMF,Hannover 96,de Bundesliga,24,1994,11.8,621,14,84,322,275,39,576,46,62,74.2,48,3,457,3194,1854,543,420,77.3,31,32
226,Uffe Bech\Uffe-Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,16,0,1,8,9,1,15,0,0,,0,0,9,102,57,11,9,81.8,1,2
227,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,31,1987,19.7,1073,56,344,526,264,16,902,9,16,56.3,9,0,613,3143,1367,651,571,87.7,18,7
228,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,1180,174,590,604,36,10,1105,2,3,66.7,2,0,488,2426,1242,489,471,96.3,3,4
229,Andrea Beghetto\Andrea-Beghetto,it ITA,DFMF,Frosinone,it Serie A,23,1994,24.7,1310,70,391,503,473,34,1090,9,25,36,14,3,828,3708,2247,874,759,86.8,14,12
230,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24,700,638,699,0,2,0,460,0,0,,0,0,300,1391,758,209,208,99.5,1,0
231,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,685,42,221,420,71,9,650,11,14,78.6,11,0,370,1629,755,336,302,89.9,11,14
232,Hanno Behrens\Hanno-Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,1223,90,403,595,296,85,1198,12,19,63.2,12,0,661,3602,1814,966,715,74,36,19
233,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,693,14,54,252,434,178,672,48,71,67.6,50,2,519,3404,1967,874,534,61.1,46,24
234,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25,1500,156,734,781,91,31,1470,15,20,75,16,0,955,5846,3746,925,901,97.4,11,6
235,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,28,1990,11.7,665,8,103,263,373,51,655,19,39,48.7,21,1,554,4108,2583,642,513,79.9,27,23
236,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,23,1995,17,1094,52,307,468,383,58,965,19,23,82.6,19,1,748,4166,2364,783,697,89,12,21
237,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,1386,29,113,609,782,230,1360,45,92,48.9,47,1,918,6616,4238,1763,1025,58.1,99,91
238,Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,1028,34,220,670,189,12,1015,14,22,63.6,17,0,790,3810,1600,830,741,89.3,8,16
239,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,MFFW,Rennes,fr Ligue 1,31,1987,22.6,1236,2,86,705,591,69,1093,119,187,63.6,125,2,1075,8957,5628,1107,942,85.1,51,76
240,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,1106,11,65,475,650,226,1066,45,75,60,50,1,808,4921,3000,1453,814,56,73,49
241,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,687,625,686,1,0,0,468,0,0,,0,0,314,1621,910,241,240,99.6,0,0
242,Marco Benassi\Marco-Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,1070,34,165,556,421,80,1046,24,34,70.6,24,2,770,4046,2364,933,736,78.9,26,25
243,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5,370,42,183,190,10,3,365,1,1,100,1,0,258,1011,444,264,260,98.5,0,1
244,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,29,1989,15.1,1108,39,269,642,267,39,1000,9,13,69.2,9,0,645,3099,1657,714,667,93.4,11,9
245,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,1903,136,877,1100,52,16,1873,5,6,83.3,6,0,1337,7482,3260,1321,1299,98.3,2,4
246,László Bénes\Laszlo-Benes,sk SVK,MF,M'gladbach,de Bundesliga,20,1997,0.3,23,3,9,12,2,0,23,0,0,,0,0,13,86,32,15,12,80,1,0
247,Nicolas Benezet\Nicolas-Benezet,fr FRA,MFFW,Guingamp,fr Ligue 1,27,1991,18.5,1161,6,142,537,588,73,1039,38,64,59.4,41,2,852,5942,3184,962,762,79.2,52,54
248,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35,1224,1144,1224,0,0,0,838,0,0,,0,0,561,1906,1050,496,493,99.4,1,0
249,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,2345,77,602,1423,497,15,2166,60,82,73.2,62,1,1698,9998,5017,1561,1474,94.4,24,38
250,Joe Bennett\Joe-Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,1209,117,377,563,318,13,981,24,30,80,27,0,552,2777,1271,487,435,89.3,9,15
251,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34,1709,178,757,897,132,19,1643,1,1,100,1,0,954,4124,2093,1004,980,97.6,5,2
252,Yassine Benrahou\Yassine-Benrahou,fr FRA,MFDF,Bordeaux,fr Ligue 1,19,1999,2,147,1,19,73,70,6,134,4,10,40,6,0,103,709,329,140,103,73.6,3,6
253,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,1566,105,546,791,348,27,1350,21,36,58.3,22,0,937,5815,3528,935,857,91.7,26,18
254,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,1124,37,201,744,251,18,1061,25,29,86.2,26,1,731,3747,1949,751,679,90.4,19,10
255,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,1480,63,305,903,371,27,1463,26,43,60.5,27,1,1119,6017,2911,1177,1056,89.7,19,27
256,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9,354,17,34,167,167,55,342,4,8,50,5,0,178,690,274,482,276,57.3,26,18
257,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,1549,26,76,740,829,224,1470,53,85,62.4,55,0,1259,6775,3458,1919,1265,65.9,61,48
258,Yassine Benzia\Yassine-Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,111,1,7,68,46,5,109,1,1,100,1,0,96,465,201,96,87,90.6,1,0
259,Domenico Berardi\Domenico-Berardi,it ITA,FWMF,Sassuolo,it Serie A,23,1994,31.9,1820,27,207,761,996,119,1731,59,103,57.3,63,6,1448,9513,5721,1663,1330,80,68,64
260,Yuri Berchiche\Yuri-Berchiche,es ESP,DFFW,Athletic Club,es La Liga,28,1990,34.7,2113,113,610,1049,598,43,1829,38,60,63.3,39,1,1360,8321,4539,1299,1159,89.2,36,28
261,Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Torino,it Serie A,23,1995,16.5,998,11,136,446,510,60,875,48,83,57.8,50,6,712,5256,3223,846,676,79.9,41,57
262,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,1821,92,509,929,473,19,1589,29,43,67.4,29,2,1249,5638,3108,1232,1166,94.6,17,20
263,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,eng Premier League,27,1990,19.5,856,41,151,310,455,59,780,18,35,51.4,19,0,574,4380,2228,669,497,74.3,32,34
264,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,31,2,6,18,8,1,30,0,0,,0,0,10,85,16,18,14,77.8,1,1
265,Robert Berić\Robert-Beric,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,349,6,17,200,145,62,327,10,15,66.7,10,0,217,1039,512,578,242,41.9,36,20
266,Etrit Berisha\Etrit-Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18,521,447,521,1,0,0,356,0,0,,0,0,248,1228,714,174,174,100,0,0
267,Valon Berisha\Valon-Berisha,xk KVX,MF,Lazio,it Serie A,25,1993,2.2,179,3,30,109,57,3,170,5,5,100,5,1,129,670,335,145,125,86.2,1,4
268,Bernard\Bernard,br BRA,FWMF,Everton,eng Premier League,25,1992,23.5,1204,21,228,534,557,82,1193,45,89,50.6,48,3,967,6693,3916,1059,821,77.5,69,42
269,Federico Bernardeschi\Federico-Bernardeschi,it ITA,FWMF,Juventus,it Serie A,24,1994,16.4,908,15,121,371,500,85,838,33,58,56.9,36,0,717,5355,2685,827,659,79.7,23,21
270,Bernardo\Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,1268,100,469,598,278,12,1055,15,19,78.9,16,0,665,4074,2427,654,593,90.7,18,13
271,Paul Bernardoni\Paul-Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38,1232,985,1224,11,0,0,787,0,0,,0,0,522,2399,1508,382,378,99,0,0
272,Juan Bernat\Juan-Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,25,1993,20.4,1406,44,299,727,469,58,1292,30,42,71.4,30,1,1001,4564,2466,1100,1002,91.1,18,25
273,Antoine Bernede\Antoine-Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1999,1.9,196,6,38,135,29,0,195,1,2,50,1,0,154,531,203,156,152,97.4,0,5
274,Dimitry Bertaud\Dimitry-Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1,37,29,37,0,0,0,19,0,0,,0,0,13,88,46,10,10,100,0,0
275,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24,1316,69,294,552,539,35,1056,7,21,33.3,11,2,679,3798,2115,805,688,85.5,25,15
276,Daniel Bessa\Daniel-Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,1341,18,219,647,614,69,1267,26,38,68.4,29,0,1007,7083,3926,1122,890,79.3,27,38
277,Marcus Bettinelli\Marcus-Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7,272,243,272,0,0,0,187,0,0,,0,0,130,390,220,111,110,99.1,0,0
278,Louis Beyer\Louis-Beyer,de GER,DF,M'gladbach,de Bundesliga,18,2000,8,566,55,273,280,61,6,522,6,9,66.7,6,0,389,2189,1279,385,374,97.1,4,4
279,Jonathan Biabiany\Jonathan-Biabiany,fr FRA,FWMF,Parma,it Serie A,30,1988,11.9,469,29,140,217,153,8,457,16,34,47.1,21,0,330,2448,1397,422,299,70.9,21,24
280,Giulian Biancone\Giulian-Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1,60,4,21,29,14,0,49,0,0,,0,0,32,210,140,32,30,93.8,2,0
