Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
2439,Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,22.3,1446,77,466,841,236,11,1384,24,32,75,25,0,929,5117,2898,972,928,95.5,15,19
2440,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,2298,217,1215,1200,66,10,2252,13,16,81.3,14,0,1647,9038,4549,1703,1675,98.4,1,7
2441,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Rennes,fr Ligue 1,26,1993,9.8,541,5,80,291,226,23,526,19,38,50,20,1,408,2413,1544,496,401,80.8,20,21
2442,Mahdi Talal\Mahdi-Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,0.2,11,1,4,2,5,0,11,0,0,,0,0,7,27,20,12,7,58.3,0,3
2443,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,5.8,300,15,60,175,81,9,295,5,13,38.5,7,1,208,940,465,269,228,84.8,7,7
2444,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,2.3,217,11,49,138,47,4,215,5,7,71.4,5,0,179,798,416,177,176,99.4,0,2
2445,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,320,32,137,162,38,2,286,7,10,70,7,0,166,766,411,171,156,91.2,5,8
2446,Adil Taoui\Adil-Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.3,4,0,0,1,3,2,4,0,0,,0,0,3,7,0,4,4,100,1,1
2447,Edmond Tapsoba\Edmond-Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,1220,113,693,614,19,4,1195,5,8,62.5,5,0,907,4810,2573,925,916,99,5,2
2448,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,eng Premier League,23,1995,25.5,1501,124,512,648,418,33,1264,10,23,43.5,14,1,758,3056,1717,833,771,92.6,6,20
2449,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,23,1996,10.6,353,65,223,132,12,5,341,0,0,,0,0,142,807,409,162,156,96.3,0,0
2450,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38,1813,313,959,797,111,72,1785,15,16,93.8,16,0,731,3352,1396,832,792,95.2,14,5
2451,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2,63,52,63,0,0,0,56,0,0,,0,0,34,106,71,27,27,100,0,0
2452,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,22.2,805,29,66,399,368,110,767,9,25,36,10,1,386,1531,565,1085,611,56.3,44,44
2453,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,1321,110,437,595,375,10,1048,19,39,48.7,22,3,613,4311,1953,657,614,93.5,12,17
2454,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,631,62,232,298,120,5,532,2,3,66.7,2,0,303,1098,557,363,322,88.7,4,2
2455,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,12.3,807,27,208,564,87,11,795,13,17,76.5,14,0,606,2827,1375,609,571,93.8,5,19
2456,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,0.7,33,3,9,17,9,2,30,1,3,33.3,1,0,19,57,24,20,17,85,0,0
2457,Georg Teigl\Georg-Teigl,at AUT,DFMF,Augsburg,de Bundesliga,28,1991,1.2,41,8,18,23,4,1,35,1,1,100,1,0,22,118,61,24,23,95.8,2,1
2458,Álvaro Tejero\Alvaro-Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,940,47,247,491,249,8,751,5,9,55.6,5,1,466,2336,1122,491,434,88.4,10,5
2459,Bernard Tekpetey\Bernard-Tekpetey,gh GHA,FWMF,Düsseldorf,de Bundesliga,21,1997,5,194,0,19,86,113,13,188,10,18,55.6,10,0,162,935,650,214,129,60.3,25,19
2460,Nathan Tella\Nathan-Tella,eng ENG,FW,Southampton,eng Premier League,20,1999,0,3,0,0,1,2,1,3,0,0,,0,0,2,6,4,3,2,66.7,0,0
2461,Cristian Tello\Cristian-Tello,es ESP,MFFW,Betis,es La Liga,27,1991,8.7,453,7,60,171,252,31,420,12,19,63.2,12,1,339,1879,1151,386,331,85.8,14,10
2462,Lino Tempelmann\Lino-Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1999,0.4,14,2,5,7,3,0,14,1,1,100,1,0,10,87,48,9,9,100,0,0
2463,Łukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FW,Udinese,it Serie A,28,1991,2.5,109,1,15,63,43,10,105,4,7,57.1,4,0,68,390,229,114,74,64.9,3,10
2464,Hidde ter Avest\Hidde-ter-Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,444,40,158,198,112,7,386,3,5,60,3,0,230,988,494,293,258,88.1,5,4
2465,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36,1493,1259,1485,10,0,0,1237,0,0,,0,0,929,4103,2550,909,906,99.7,0,0
2466,Simon Terodde\Simon-Terodde,de GER,FWMF,Köln,de Bundesliga,31,1988,9,287,19,40,117,138,66,267,2,5,40,3,0,110,425,189,391,169,43.2,17,10
2467,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,232,216,232,0,0,0,149,0,0,,0,0,89,531,266,71,71,100,0,0
2468,Martin Terrier\Martin-Terrier,fr FRA,FWMF,Lyon,fr Ligue 1,22,1997,13.3,583,12,86,293,260,51,557,18,30,60,20,1,375,2114,1237,526,400,76,24,17
2469,Aleksa Terzić\Aleksa-Terzic,rs SRB,DF,Fiorentina,it Serie A,19,1999,0.1,6,0,1,5,0,0,6,0,0,,0,0,5,11,8,6,5,83.3,0,0
2470,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,995,38,262,508,293,25,860,11,20,55,12,1,632,3253,1692,679,622,91.6,13,8
2471,Alexander Tettey\Alexander-Tettey,no NOR,MFDF,Norwich City,eng Premier League,33,1986,26,1494,129,564,838,177,12,1482,16,24,66.7,19,0,951,4743,2137,983,948,96.4,22,12
2472,Florian Thauvin\Florian-Thauvin,fr FRA,FW,Marseille,fr Ligue 1,26,1993,0.2,22,0,4,10,8,5,22,2,3,66.7,2,0,20,86,30,23,18,78.3,1,0
2473,Demba Thiam\Demba-Thiam,sn SEN,GK,SPAL,it Serie A,21,1998,2,77,72,77,0,0,0,43,0,0,,0,0,21,107,63,15,15,100,0,0
2474,Malick Thiaw\Malick-Thiaw,fi FIN,DF,Schalke 04,de Bundesliga,17,2001,0.8,49,10,23,28,4,0,49,0,0,,0,0,31,231,128,32,31,96.9,0,0
2475,Niclas Thiede\Niclas-Thiede,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,43,36,42,1,0,0,34,0,0,,0,0,27,152,77,20,20,100,0,0
2476,Jan Thielmann\Jan-Thielmann,de GER,FWMF,Köln,de Bundesliga,17,2002,6.2,249,5,49,100,117,6,241,2,6,33.3,2,0,157,698,363,221,148,67,15,14
2477,Sada Thioub\Sada-Thioub,sn SEN,MFFW,Angers,fr Ligue 1,24,1995,16.8,922,13,127,452,436,64,894,61,101,60.4,62,2,774,4166,2501,919,702,76.4,43,42
2478,Jordan Thomas\Jordan-Thomas,eng ENG,FW,Norwich City,eng Premier League,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0
2479,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,eng Premier League,,,3,220,5,42,98,92,5,195,2,3,66.7,2,0,142,584,315,153,144,94.1,4,2
2480,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26,1425,219,868,609,26,18,1375,3,3,100,3,0,811,3577,1693,889,854,96.1,6,1
2481,Adrien Thomasson\Adrien-Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,25,1993,23,1234,8,123,604,588,103,1186,28,50,56,31,3,844,3993,1953,1196,900,75.3,57,40
2482,Erik Thommy\Erik-Thommy,de GER,DFFW,Düsseldorf,de Bundesliga,24,1994,25.1,1234,21,204,528,613,72,1123,47,69,68.1,49,0,887,5755,3612,1061,816,76.9,42,53
2483,Max Thompson\Max-Thompson,eng ENG,FW,Burnley,eng Premier League,17,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0
2484,Morten Thorsby\Morten-Thorsby,no NOR,MFDF,Sampdoria,it Serie A,23,1996,20.7,1001,57,241,527,280,44,963,8,12,66.7,8,0,564,2388,1233,730,600,82.2,18,13
2485,Marcus Thuram\Marcus-Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,21,1997,24.5,1075,26,126,520,537,157,1063,69,114,60.5,73,3,796,4406,2743,1311,815,62.2,72,53
2486,Khéphren Thuram-Ulie\Khephren-Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,18,2001,6.6,446,26,163,256,58,2,439,4,6,66.7,5,0,328,1625,728,330,317,96.1,5,9
2487,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,22,1997,31.4,2141,31,328,1169,761,59,2049,30,46,65.2,31,2,1461,5683,3092,1773,1586,89.5,32,51
2488,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,eng Premier League,22,1997,11,664,41,218,280,197,17,579,12,16,75,12,1,381,1838,909,422,385,91.2,12,6
2489,Cheick Timite\Cheick-Timite,ci CIV,MFFW,Amiens,fr Ligue 1,21,1997,1.3,53,1,8,30,22,5,52,0,1,0,0,0,41,280,135,55,43,78.2,2,2
2490,David Timor\David-Timor,es ESP,MFDF,Getafe,es La Liga,29,1989,10.5,508,25,107,302,120,7,447,2,2,100,2,0,166,748,336,220,198,90,6,4
2491,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,897,92,427,463,58,16,869,9,11,81.8,9,1,566,3540,1828,535,514,96.1,7,5
2492,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,63,13,38,26,0,0,62,0,1,0,0,0,43,291,134,45,44,97.8,0,0
2493,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,331,49,193,150,12,5,327,9,10,90,9,1,236,1573,876,213,210,98.6,5,3
2494,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,26,1992,11,347,2,23,167,188,72,332,16,27,59.3,19,1,252,1409,752,525,276,52.6,20,17
2495,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Lyon,fr Ligue 1,26,1992,6,254,1,24,109,138,24,248,8,13,61.5,9,0,204,1058,552,273,208,76.2,14,15
2496,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,24,1994,7.1,645,11,83,435,171,27,637,7,11,63.6,8,0,491,2208,872,570,520,91.2,6,13
2497,Jeremy Toljan\Jeremy-Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,1723,85,518,868,465,57,1472,20,28,71.4,20,1,1123,5980,3331,1204,1120,93,24,31
2498,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,28,1990,29,1980,175,766,1087,242,38,1908,16,21,76.2,16,2,1307,7486,4280,1333,1293,97,5,18
2499,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Espanyol,es La Liga,24,1994,11.9,434,3,37,268,163,48,409,31,48,64.6,33,3,317,1383,548,602,329,54.7,35,30
2500,Takehiro Tomiyasu\Takehiro-Tomiyasu,jp JPN,DF,Bologna,it Serie A,20,1998,28.1,1985,141,677,1001,448,29,1715,30,47,63.8,30,2,1177,7379,4419,1232,1165,94.6,23,18
2501,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,17.6,857,156,563,294,34,21,829,1,1,100,1,0,399,1769,879,456,442,96.9,1,3
2502,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,eng Premier League,21,1997,14.3,1277,147,706,603,50,8,1261,7,11,63.6,9,0,936,4324,2076,959,944,98.4,4,5
2503,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,SPAL,it Serie A,31,1987,19.5,1132,158,575,501,145,16,1043,4,7,57.1,5,0,687,4603,2491,723,704,97.4,3,5
2504,Sandro Tonali\Sandro-Tonali,it ITA,MF,Brescia,it Serie A,19,2000,33.5,1904,100,491,1056,485,20,1567,39,49,79.6,42,2,1088,5971,3448,1112,1036,93.2,34,38
2505,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,it Serie A,29,1990,7.8,437,71,223,229,22,4,423,6,6,100,6,0,278,1502,1051,286,284,99.3,4,2
2506,Toño\Tono,es ESP,DF,Levante,es La Liga,29,1989,17.7,1104,68,430,497,270,20,934,27,40,67.5,28,3,698,3837,2552,736,651,88.5,15,16
2507,Ömer Toprak\Omer-Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,30,1989,7.9,567,75,259,308,34,5,546,5,5,100,5,0,394,2191,965,386,373,96.6,4,7
2508,Ernesto Torregrossa\Ernesto-Torregrossa,it ITA,FW,Brescia,it Serie A,27,1992,20.5,855,27,70,394,450,105,839,35,66,53,41,4,628,2934,1536,1093,690,63.1,73,55
2509,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,eng Premier League,23,1996,16.8,1091,58,306,663,186,31,1061,13,16,81.3,13,1,727,3220,1470,767,709,92.4,11,16
2510,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,es La Liga,19,2000,25,1029,21,165,477,502,71,1003,56,94,59.6,62,3,816,4495,2664,1026,778,75.8,50,45
2511,Óliver Torres\Oliver-Torres,es ESP,MFFW,Sevilla,es La Liga,24,1994,17.7,1173,11,172,702,369,40,1146,22,31,71,22,1,897,4180,2125,1038,900,86.7,25,36
2512,Pau Torres\Pau-Torres,es ESP,DF,Villarreal,es La Liga,22,1997,33,2313,391,1447,961,38,17,2254,10,13,76.9,11,1,1553,9485,5561,1633,1610,98.6,4,9
2513,Roberto Torres\Roberto-Torres,es ESP,MFFW,Osasuna,es La Liga,30,1989,30.2,1472,47,211,707,629,77,1328,30,53,56.6,33,3,902,3581,1981,1202,924,76.9,42,29
2514,Lucas Torró\Lucas-Torro,es ESP,MFFW,Eint Frankfurt,de Bundesliga,25,1994,3.7,227,8,60,140,36,6,221,2,4,50,3,0,108,513,261,119,110,92.4,4,0
2515,Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,21,1997,16.2,1016,149,618,436,46,12,985,10,16,62.5,10,0,635,3484,2081,672,652,97,8,8
2516,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Crystal Palace,eng Premier League,28,1991,2,69,1,10,34,28,10,69,7,8,87.5,7,0,56,234,106,124,54,43.5,5,4
2517,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,eng Premier League,28,1991,3.2,96,1,6,29,65,25,95,1,5,20,1,0,53,253,78,133,73,54.9,3,2
2518,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,25,1994,24.7,1624,42,327,1086,301,24,1610,38,49,77.6,40,1,1134,4902,2313,1248,1173,94,26,39
2519,Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,de Bundesliga,23,1996,16.6,895,71,273,431,235,22,810,20,26,76.9,20,0,502,2307,1395,545,480,88.1,11,18
2520,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,22,1997,19.6,1170,45,308,762,175,26,1156,17,28,60.7,19,0,790,4420,2119,823,756,91.9,10,13
2521,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,eng Premier League,28,1991,14.4,647,15,117,313,302,28,618,36,51,70.6,38,1,515,3628,1752,547,419,76.6,28,36
2522,Aleksandar Trajkovski\Aleksandar-Trajkovski,mk MKD,MFDF,Mallorca,es La Liga,26,1992,3.7,218,5,27,90,122,19,197,6,11,54.5,7,1,155,992,561,173,144,83.2,12,9
2523,Adama Traoré\Adama-Traore,es ESP,FWMF,Wolves,eng Premier League,23,1996,28.9,1400,28,151,666,767,118,1346,156,211,73.9,161,3,1252,9771,6426,1394,1045,75,82,90
2524,Adama Traoré\Adama-Traore,ml MLI,MF,Monaco,fr Ligue 1,24,1995,0.3,15,0,6,8,2,0,14,0,0,,0,0,9,39,29,13,9,69.2,0,0
2525,Adama Traoré\Adama-Traore,ml MLI,FWMF,Metz,fr Ligue 1,24,1995,11.2,608,9,63,349,245,10,540,30,38,78.9,30,2,473,2437,1122,525,415,79,18,19
2526,Bertrand Traoré\Bertrand-Traore,bf BFA,FWMF,Lyon,fr Ligue 1,23,1995,13.9,816,15,100,363,401,61,753,35,65,53.8,39,2,571,2581,1371,709,569,80.3,47,32
2527,Charles Traore\Charles-Traore,ml MLI,DF,Nantes,fr Ligue 1,27,1992,19.3,1321,67,444,690,254,7,1098,16,24,66.7,17,0,709,3062,1782,722,691,95.7,17,5
2528,Hamari Traoré\Hamari-Traore,ml MLI,DF,Rennes,fr Ligue 1,27,1992,26.8,1834,73,576,954,421,38,1538,25,43,58.1,26,0,1106,5703,3691,1164,1049,90.1,30,14
2529,Ibrahima Traoré\Ibrahima-Traore,gn GUI,FW,M'Gladbach,de Bundesliga,31,1988,1.7,92,2,11,44,44,4,89,5,11,45.5,6,1,65,298,168,91,69,75.8,6,1
2530,Ismaël Traoré\Ismael-Traore,ci CIV,DF,Angers,fr Ligue 1,32,1986,22.8,1251,137,710,560,56,18,1217,8,8,100,8,0,813,3723,1799,821,803,97.8,5,9
2531,Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,22,990,777,985,6,1,1,776,0,0,,0,0,571,2680,1516,515,514,99.8,0,0
2532,Miguel Trauco\Miguel-Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,26,1992,16.4,1005,38,311,509,229,12,831,24,37,64.9,26,1,622,2426,1333,627,553,88.2,17,21
2533,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,eng Premier League,20,1999,1,33,33,33,0,0,0,24,0,0,,0,0,14,62,30,17,17,100,0,0
2534,Luca Tremolada\Luca-Tremolada,it ITA,MF,Brescia,it Serie A,27,1991,0.2,7,0,1,1,6,1,6,0,0,,0,0,4,32,0,4,3,75,0,0
2535,Trézéguet\Trezeguet,eg EGY,FWMF,Aston Villa,eng Premier League,24,1994,21.7,775,25,138,296,417,84,752,40,75,53.3,45,7,537,3298,2037,855,518,60.6,64,29
2536,Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,es La Liga,27,1991,17.2,1098,42,214,681,262,24,1050,13,19,68.4,14,0,753,3117,1468,924,815,88.2,15,16
2537,Christopher Trimmel\Christopher-Trimmel,at AUT,DF,Union Berlin,de Bundesliga,32,1987,31.8,1891,121,596,821,571,19,1347,22,33,66.7,27,0,781,4532,2384,815,740,90.8,19,17
2538,Alessandro Tripaldelli\Alessandro-Tripaldelli,it ITA,DF,Sassuolo,it Serie A,20,1999,1.5,88,7,28,48,19,0,79,2,3,66.7,2,0,63,341,204,64,61,95.3,3,0
2539,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Atlético Madrid,es La Liga,28,1990,22,1492,61,352,674,522,22,1169,14,21,66.7,14,1,830,3460,1796,890,806,90.6,15,8
2540,William Troost-Ekong\William-Troost-Ekong,ng NGA,DF,Udinese,it Serie A,25,1993,28.6,1324,294,879,530,24,10,1288,4,4,100,4,0,745,5716,3227,808,799,98.9,2,3
2541,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,eng Premier League,24,1994,22.3,1039,21,131,419,573,117,1000,34,60,56.7,36,1,818,4589,2326,1030,768,74.6,41,47
2542,Tom Trybull\Tom-Trybull,de GER,MF,Norwich City,eng Premier League,26,1993,12.6,756,59,256,458,85,13,742,7,9,77.8,7,0,497,2179,812,513,475,92.6,11,10
2543,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,eng Premier League,21,1997,2.1,166,8,59,95,26,0,154,0,3,0,0,0,111,753,394,113,109,96.5,1,2
2544,Georgi Tunjov\Georgi-Tunjov,ee EST,MF,SPAL,it Serie A,18,2001,3.2,144,2,39,61,49,4,130,3,5,60,3,0,92,324,147,118,91,77.1,10,6
2545,Stefano Turati\Stefano-Turati,it ITA,GK,Sassuolo,it Serie A,,,2,57,53,57,0,0,0,39,0,0,,0,0,23,110,68,19,19,100,0,0
2546,Gennaro Tutino\Gennaro-Tutino,it ITA,FW,Hellas Verona,it Serie A,22,1996,2.5,107,2,14,52,55,5,103,3,5,60,3,0,68,512,262,155,77,49.7,7,4
2547,Matthieu Udol\Matthieu-Udol,fr FRA,DF,Metz,fr Ligue 1,23,1996,12.2,751,53,299,359,147,7,632,20,26,76.9,21,2,420,2459,1612,408,385,94.4,5,13
2548,Hwang Ui-jo\Hwang-Ui-jo,kr KOR,FWMF,Bordeaux,fr Ligue 1,26,1992,18.1,614,9,47,371,240,53,610,19,34,55.9,20,1,471,2214,1135,763,494,64.7,39,30
2549,Anthony Ujah\Anthony-Ujah,ng NGA,FWMF,Union Berlin,de Bundesliga,28,1990,10.5,369,11,35,170,189,36,359,11,18,61.1,12,1,192,907,454,521,266,51.1,29,12
2550,Samir Ujkani\Samir-Ujkani,xk KVX,GK,Torino,it Serie A,31,1988,1,55,55,55,0,0,0,41,0,0,,0,0,33,135,45,35,35,100,0,0
2551,Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,de Bundesliga,30,1988,1,56,51,56,0,0,0,46,0,0,,0,0,32,93,48,36,35,97.2,0,0
2552,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,es La Liga,25,1993,10.5,899,101,407,536,21,2,868,4,6,66.7,4,0,683,4048,2383,676,666,98.5,4,3
2553,Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,es La Liga,22,1997,26,947,17,95,523,393,104,927,26,42,61.9,27,0,564,2578,1444,1284,712,55.5,75,61
2554,Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,it Serie A,22,1997,9.7,466,8,58,187,272,54,451,32,41,78,33,2,381,2414,1485,449,348,77.5,20,17
2555,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,20,1998,26.2,2240,236,1084,1283,78,26,2188,26,32,81.3,27,1,1651,11498,6489,1597,1575,98.6,11,21
2556,Mark Uth\Mark-Uth,de GER,MFFW,Köln,de Bundesliga,27,1991,12.9,692,7,75,345,319,50,602,17,30,56.7,20,0,462,2641,1141,580,431,74.3,40,28
2557,Mark Uth\Mark-Uth,de GER,FWMF,Schalke 04,de Bundesliga,27,1991,3.9,161,0,15,86,75,19,156,3,6,50,3,1,99,478,185,194,122,62.9,11,6
2558,Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,es La Liga,30,1989,32.5,971,880,967,3,1,0,677,0,0,,0,0,441,1777,866,398,394,99,0,0
2559,Álvaro Vadillo\Alvaro-Vadillo,es ESP,FWMF,Granada,es La Liga,24,1994,13.5,590,8,58,235,343,36,500,20,42,47.6,22,2,384,1911,1167,565,384,68,22,23
2560,William Vainqueur\William-Vainqueur,fr FRA,MF,Toulouse,fr Ligue 1,30,1988,19.1,1200,44,302,776,184,12,1183,30,35,85.7,30,1,837,3768,1676,880,811,92.2,22,20
2561,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,SPAL,it Serie A,33,1986,15.6,998,47,260,596,179,1,877,6,8,75,6,0,631,2452,1381,668,638,95.5,3,13
2562,Pierrick Valdivia\Pierrick-Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,31,1988,0.8,37,0,11,22,6,0,37,0,1,0,0,0,22,96,36,29,27,93.1,1,0
2563,Germán Valera\German-Valera,es ESP,FW,Atlético Madrid,es La Liga,17,2002,0,3,0,1,1,1,1,3,0,0,,0,0,2,7,0,2,1,50,0,1
2564,Antoine Valerio\Antoine-Valerio,fr FRA,MF,Nîmes,fr Ligue 1,19,1999,1,47,1,8,36,6,0,44,3,3,100,3,0,28,186,84,26,23,88.5,2,1
2565,Borja Valero\Borja-Valero,es ESP,MF,Inter,it Serie A,34,1985,10.3,622,19,127,362,182,20,610,12,14,85.7,12,0,461,2482,1393,531,464,87.4,9,7
2566,Yan Valery\Yan-Valery,fr FRA,DF,Southampton,eng Premier League,20,1999,8.7,455,29,139,189,151,10,361,12,25,48,13,0,207,1129,556,243,180,74.1,13,19
2567,Martin Valjent\Martin-Valjent,sk SVK,DF,Mallorca,es La Liga,23,1995,35.4,1528,288,934,646,65,20,1450,7,9,77.8,7,0,770,6044,3065,824,806,97.8,7,4
2568,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Wolves,eng Premier League,22,1997,1.8,124,20,61,64,6,1,124,1,1,100,1,0,85,310,166,90,83,92.2,1,1
2569,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Granada,es La Liga,22,1997,7,282,47,179,111,5,2,266,1,1,100,1,0,156,772,347,171,166,97.1,0,1
2570,Manu Vallejo\Manu-Vallejo,es ESP,MFFW,Valencia,es La Liga,22,1997,4.6,151,4,12,74,79,19,148,8,10,80,8,0,108,533,325,180,107,59.4,18,7
2571,Luca Valls\Luca-Valls,fr FRA,FW,Nîmes,fr Ligue 1,20,1998,0.1,8,2,4,2,2,0,8,0,0,,0,0,1,8,2,6,4,66.7,1,0
2572,Theo Valls\Theo-Valls,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,18.1,853,11,158,511,227,17,805,13,18,72.2,13,0,574,2823,1450,612,522,85.3,14,17
2573,Mattia Valoti\Mattia-Valoti,it ITA,MFFW,SPAL,it Serie A,25,1993,17,823,26,163,474,246,50,812,31,41,75.6,32,1,571,3091,1714,697,560,80.3,37,24
2574,Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,es La Liga,21,1998,21.2,1316,26,224,787,397,32,1305,18,35,51.4,24,2,889,4958,2893,1135,1015,89.4,29,17
2575,Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,es La Liga,26,1993,31.4,1949,286,1121,896,59,18,1890,10,16,62.5,12,0,1233,8248,3490,1366,1339,98,6,4
2576,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,eng Premier League,32,1987,33.7,734,28,37,307,422,188,671,25,44,56.8,28,1,402,2425,1462,1223,503,41.1,60,23
2577,Matías Vargas\Matias-Vargas,ar ARG,FWMF,Espanyol,es La Liga,22,1997,11.4,557,8,67,266,286,48,535,25,45,55.6,26,1,449,2606,1500,566,408,72.1,37,32
2578,Ruben Vargas\Ruben-Vargas,ch SUI,FWMF,Augsburg,de Bundesliga,20,1998,28.1,1045,36,203,498,449,96,1014,58,120,48.3,67,7,771,4592,3028,985,685,69.5,68,48
2579,Thibaut Vargas\Thibaut-Vargas,fr FRA,DFMF,Montpellier,fr Ligue 1,19,2000,1.7,88,4,27,30,38,2,74,1,4,25,1,0,50,285,139,55,47,85.5,6,3
