Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
743,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,8,0,10,3,30,1.24,0.37,0,0,2,0,0
744,Ondrej Duda\Ondrej-Duda,sk SVK,MFFW,Hertha BSC,de Bundesliga,24,1994,5,0,7,5,71.4,1.41,1.01,0,0,2,0,0
745,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,1,6,1,16.7,0.44,0.07,0.17,1,0,0,0
746,Haris Duljević\Haris-Duljevic,ba BIH,FWMF,Nîmes,fr Ligue 1,25,1993,5.8,0,14,4,28.6,2.42,0.69,0,0,0,0,0
747,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,0,1,1,100,0.07,0.07,0,0,0,0,0
748,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,9.9,1,15,5,33.3,1.52,0.51,0.07,0.2,0,0,0
749,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,9.4,1,15,3,20,1.6,0.32,0.07,0.33,0,0,0
750,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,3,30,10,33.3,0.84,0.28,0.1,0.3,5,0,0
751,Erik Durm\Erik-Durm,de GER,DF,Eint Frankfurt,de Bundesliga,27,1992,5.7,0,13,3,23.1,2.29,0.53,0,0,0,0,0
752,Riza Durmisi\Riza-Durmisi,dk DEN,DF,Nice,fr Ligue 1,25,1994,1.8,0,1,1,100,0.56,0.56,0,0,1,0,0
753,Hugo Duro\Hugo-Duro,es ESP,FWMF,Getafe,es La Liga,19,1999,4.2,1,6,3,50,1.43,0.71,0.17,0.33,0,0,0
754,Jean-Kevin Duverne\Jean-Kevin-Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,13.1,0,2,1,50,0.15,0.08,0,0,0,0,0
755,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,it Serie A,25,1993,23.9,11,100,35,35,4.18,1.46,0.1,0.29,10,1,1
756,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,33,1986,31.7,16,125,46,36.8,3.94,1.45,0.13,0.35,0,0,0
757,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,1,16,4,25,2.06,0.52,0.06,0.25,0,0,0
758,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28,0,17,0,0,0.61,0,0,,0,0,0
759,Simone Edera\Simone-Edera,it ITA,MFFW,Torino,it Serie A,22,1997,4.4,1,14,7,50,3.17,1.58,0.07,0.14,1,0,0
760,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,0,0,0,,0,0,,,0,0,0
761,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,2,28,5,17.9,0.79,0.14,0.07,0.4,0,0,0
762,Johannes Eggestein\Johannes-Eggestein,de GER,MFFW,Werder Bremen,de Bundesliga,21,1998,5.7,1,15,6,40,2.65,1.06,0.07,0.17,0,0,0
763,Maximilian Eggestein\Maximilian-Eggestein,de GER,MFDF,Werder Bremen,de Bundesliga,22,1996,31.7,1,42,11,26.2,1.32,0.35,0.02,0.09,0,0,0
764,Kingsley Ehizibue\Kingsley-Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,1,12,4,33.3,0.46,0.15,0.08,0.25,0,0,0
765,Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,0,17,2,11.8,0.64,0.08,0,0,0,0,0
766,Harvey Elliot\Harvey-Elliot,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,,0,0,,,0,0,0
767,Elif Elmas\Elif-Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,1,23,8,34.8,1.83,0.63,0.04,0.13,0,0,0
768,Ilay Elmkies\Ilay-Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0,0,0,0,,0,0,,,0,0,0
769,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,1,5,1,20,0.44,0.09,0.2,1,0,0,0
770,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,0,8,1,12.5,0.48,0.06,0,0,0,0,0
771,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,1,8,1,12.5,0.28,0.03,0.13,1,0,0,0
772,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,25,1993,23.6,2,6,3,50,0.25,0.13,0.33,0.67,0,0,0
773,Adri Embarba\Adri-Embarba,es ESP,MFFW,Espanyol,es La Liga,27,1992,15.2,2,37,14,37.8,2.43,0.92,0.03,0.07,12,1,1
774,Breel Embolo\Breel-Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,22,1997,17.2,8,44,18,40.9,2.55,1.05,0.18,0.44,0,0,1
775,Emerson\Emerson,br BRA,DF,Betis,es La Liga,20,1999,31.5,3,23,4,17.4,0.73,0.13,0.13,0.75,0,0,0
776,Renaud Emond\Renaud-Emond,be BEL,FWMF,Nantes,fr Ligue 1,27,1991,3.2,0,4,1,25,1.23,0.31,0,0,0,0,0
777,Alan Empereur\Alan-Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,0,2,0,0,0.21,0,0,,0,0,0
778,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,15.4,4,39,18,46.2,2.53,1.17,0.1,0.22,0,0,0
779,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,8.8,4,21,8,38.1,2.37,0.9,0.19,0.5,0,0,0
780,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,1,7,1,14.3,0.44,0.06,0.14,1,0,0,0
781,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,29,1990,20.7,1,30,6,20,1.45,0.29,0.03,0.17,0,0,0
782,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,29,1990,9.1,0,10,4,40,1.1,0.44,0,0,1,0,0
783,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,27,1992,12.2,2,26,9,34.6,2.13,0.74,0.08,0.22,7,0,0
784,Christian Eriksen\Christian-Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,7.8,1,25,9,36,3.2,1.15,0.04,0.11,5,0,0
785,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,18.6,0,23,5,21.7,1.24,0.27,0,0,0,0,0
786,Aarón Escandell\Aaron-Escandell,es ESP,GK,Granada,es La Liga,23,1995,3,0,0,0,,0,0,,,0,0,0
787,Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,1,8,6,75,0.93,0.7,0.13,0.17,0,0,0
788,Espeto\Espeto,br BRA,DFMF,SPAL,it Serie A,22,1997,23.4,1,53,11,20.8,2.26,0.47,0.02,0.09,0,0,0
789,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,25.1,3,22,8,36.4,0.88,0.32,0.14,0.38,0,0,0
790,Sebastiano Esposito\Sebastiano-Esposito,it ITA,FW,Inter,it Serie A,17,2002,2.2,1,10,3,30,4.52,1.36,0,0,1,1,1
791,Esquerdo\Esquerdo,es ESP,MF,Valencia,es La Liga,20,1999,0.2,0,0,0,,0,0,,,0,0,0
792,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,29,1990,2.4,0,2,1,50,0.85,0.42,0,0,0,0,0
793,Pervis Estupiñán\Pervis-Estupinan,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,1,18,3,16.7,0.54,0.09,0.06,0.33,1,0,0
794,Oghenekaro Etebo\Oghenekaro-Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,6.4,1,9,3,33.3,1.42,0.47,0.11,0.33,0,0,0
795,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,4.4,0,5,2,40,1.14,0.46,0,0,0,0,0
796,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,0,7,2,28.6,0.44,0.12,0,0,0,0,0
797,Antony Evans\Antony-Evans,eng ENG,MFDF,Paderborn 07,de Bundesliga,20,1998,1.7,0,2,1,50,1.15,0.58,0,0,0,0,0
798,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,1,24,10,41.7,0.64,0.27,0.04,0.1,0,0,0
799,Edu Expósito\Edu-Exposito,es ESP,MF,Eibar,es La Liga,22,1996,25.7,4,33,16,48.5,1.28,0.62,0.09,0.19,0,1,2
800,Valentin Eysseric\Valentin-Eysseric,fr FRA,MFFW,Hellas Verona,it Serie A,27,1992,3.9,0,5,1,20,1.27,0.25,0,0,1,0,0
801,Valentin Eysseric\Valentin-Eysseric,fr FRA,MF,Fiorentina,it Serie A,27,1992,0.5,0,2,1,50,4.29,2.14,0,0,0,0,0
802,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,eng Premier League,34,1985,23.5,0,0,0,,0,0,,,0,0,0
803,Fabinho\Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,23.1,2,12,4,33.3,0.52,0.17,0.17,0.5,2,0,0
804,Fábio\Fabio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,0,4,0,0,0.43,0,0,,0,0,0
805,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,10.3,0,9,1,11.1,0.87,0.1,0,0,1,0,0
806,Fabricio\Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1,0,0,0,,0,0,,,0,0,0
807,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,eng Premier League,30,1988,0.2,0,0,0,,0,0,,,0,0,0
808,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,4.5,0,8,2,25,1.79,0.45,0,0,2,0,0
809,Luca Falbo\Luca-Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0,0,0,0,,0,0,,,0,0,0
810,Filippo Falco\Filippo-Falco,it ITA,FWMF,Lecce,it Serie A,27,1992,22.4,4,57,22,38.6,2.55,0.98,0.07,0.18,5,0,0
811,Eliseo Falcon\Eliseo-Falcon,es ESP,DFMF,Levante,es La Liga,22,1997,0.8,0,0,0,,0,0,,,0,0,0
812,Wladimiro Falcone\Wladimiro-Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2,0,0,0,,0,0,,,0,0,0
813,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1,0,0,0,,0,0,,,0,0,0
814,Iago Falque\Iago-Falque,es ESP,MFFW,Torino,it Serie A,29,1990,1.1,0,3,2,66.7,2.65,1.76,0,0,0,0,0
815,Iago Falque\Iago-Falque,es ESP,MF,Genoa,it Serie A,29,1990,5.8,2,12,2,16.7,2.08,0.35,0,0,2,2,3
816,Akin Famewo\Akin-Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,0,0,0,0,,0,0,,,0,0,0
817,Andri Fannar Baldursson\Andri-Fannar-Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,1.6,0,2,0,0,1.26,0,0,,0,0,0
818,Paolo Faragò\Paolo-Farago,it ITA,DF,Cagliari,it Serie A,26,1993,14.9,1,13,4,30.8,0.87,0.27,0.08,0.25,0,0,0
819,Davide Faraoni\Davide-Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,5,42,13,31,1.17,0.36,0.12,0.38,0,0,0
820,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,it Serie A,23,1996,4.7,0,6,1,16.7,1.28,0.21,0,0,0,0,0
821,Diego Farias\Diego-Farias,br BRA,FWMF,Lecce,it Serie A,29,1990,9.2,2,23,6,26.1,2.51,0.66,0.09,0.33,0,0,0
822,Ansu Fati\Ansu-Fati,es ESP,FWDF,Barcelona,es La Liga,16,2002,11.4,7,33,12,36.4,2.89,1.05,0.21,0.58,0,0,0
823,Julien Faussurier\Julien-Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,2,10,5,50,0.45,0.23,0.2,0.4,0,0,0
824,Andrea Favilli\Andrea-Favilli,it ITA,FW,Genoa,it Serie A,22,1997,7.3,0,14,3,21.4,1.91,0.41,0,0,0,0,0
825,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,1,4,1,25,0.3,0.07,0.25,1,0,0,0
826,Aleix Febas\Aleix-Febas,es ESP,MF,Mallorca,es La Liga,23,1996,18.8,0,8,3,37.5,0.43,0.16,0,0,0,0,0
827,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,30,1989,15.9,1,9,3,33.3,0.57,0.19,0.11,0.33,0,0,0
828,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,8.7,0,1,0,0,0.11,0,0,,0,0,0
829,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Betis,es La Liga,26,1993,29.3,7,101,40,39.6,3.45,1.36,0.06,0.15,8,1,1
830,Felipe\Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,1,20,5,25,0.86,0.21,0.05,0.2,0,0,0
831,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,22,1997,22.5,1,8,1,12.5,0.36,0.04,0.13,1,0,0,0
832,Lucas Felippe\Lucas-Felippe,br BRA,MFDF,Hellas Verona,it Serie A,19,2000,0.3,0,1,0,0,3.21,0,0,,0,0,0
833,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,21.8,0,5,0,0,0.23,0,0,,0,0,0
834,João Félix\Joao-Felix,pt POR,FWMF,Atlético Madrid,es La Liga,19,1999,19.4,6,64,18,28.1,3.3,0.93,0.09,0.33,2,0,0
835,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,eng Premier League,28,1991,24.9,0,5,1,20,0.2,0.04,0,0,0,0,0
836,Zinedine Ferhat\Zinedine-Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,26,1993,25,3,45,14,31.1,1.8,0.56,0.07,0.21,3,0,0
837,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,13.2,8,40,14,35,3.04,1.06,0.1,0.29,7,4,4
838,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFDF,Mainz 05,de Bundesliga,23,1996,16.5,1,22,2,9.1,1.33,0.12,0.05,0.5,0,0,0
839,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,eng Premier League,20,1999,0.8,0,2,0,0,2.65,0,0,,0,0,0
840,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,32,1986,8.6,0,0,0,,0,0,,,0,0,0
841,Matheus Fernandes\Matheus-Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,1.8,0,2,0,0,1.08,0,0,,0,0,0
842,Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,es La Liga,28,1991,36,0,0,0,,0,0,,,0,0,0
843,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,32,1986,4,0,0,0,,0,0,,,0,0,0
844,Carlos Fernández\Carlos-Fernandez,es ESP,FWMF,Granada,es La Liga,23,1996,24.5,10,45,18,40,1.84,0.74,0.2,0.5,3,1,1
845,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,29.1,2,16,6,37.5,0.55,0.21,0.13,0.33,0,0,0
846,Gabriel Fernández\Gabriel-Fernandez,uy URU,FWMF,Celta Vigo,es La Liga,25,1994,6.2,1,7,3,42.9,1.12,0.48,0.14,0.33,0,0,0
847,Joaquín Fernández\Joaquin-Fernandez,es ESP,MFDF,Valladolid,es La Liga,23,1996,18.4,2,10,4,40,0.54,0.22,0.2,0.5,0,0,0
848,Fernandinho\Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,26.6,0,17,2,11.8,0.64,0.08,0,0,0,0,0
849,Fernando\Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,29.5,2,14,6,42.9,0.47,0.2,0.14,0.33,0,0,0
850,Juan Ferney Otero\Juan-Ferney-Otero,co COL,FWMF,Amiens,fr Ligue 1,24,1995,13.4,1,18,6,33.3,1.35,0.45,0.06,0.17,1,0,0
851,Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,11.2,0,4,1,25,0.36,0.09,0,0,0,0,0
852,Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FW,Espanyol,es La Liga,28,1991,6.4,1,7,6,85.7,1.1,0.94,0.14,0.17,0,0,0
853,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,12.8,0,11,4,36.4,0.86,0.31,0,0,0,0,0
854,Oliver Fink\Oliver-Fink,de GER,MFFW,Düsseldorf,de Bundesliga,37,1982,7.5,0,10,0,0,1.33,0,0,,0,0,0
855,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,10.7,3,18,7,38.9,1.68,0.65,0.11,0.29,0,1,1
856,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,33.2,9,100,37,37,3.01,1.11,0.09,0.24,0,0,0
857,Junior Firpo\Junior-Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,11.3,1,4,1,25,0.36,0.09,0.25,1,0,0,0
858,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,eng Premier League,27,1991,28,5,32,12,37.5,1.14,0.43,0.16,0.42,0,0,0
859,Mark Flekken\Mark-Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10,0,0,0,,0,0,,,0,0,0
860,Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,it Serie A,37,1981,10.5,1,17,5,29.4,1.62,0.48,0.06,0.2,0,0,0
861,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,it Serie A,28,1991,11.1,0,14,2,14.3,1.26,0.18,0,0,0,0,0
862,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,8.4,0,8,1,12.5,0.96,0.12,0,0,0,0,0
863,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,eng Premier League,19,2000,10,5,34,14,41.2,3.4,1.4,0.15,0.36,0,0,0
864,Mamadou Fofana\Mamadou-Fofana,ml MLI,DFMF,Metz,fr Ligue 1,21,1998,17.6,0,10,0,0,0.57,0,0,,0,0,0
865,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,25,3,46,13,28.3,1.84,0.52,0.07,0.23,0,0,0
866,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,13.5,1,6,1,16.7,0.44,0.07,0.17,1,0,0,0
867,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,11.2,1,15,4,26.7,1.34,0.36,0.07,0.25,0,0,0
868,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,6.8,0,7,2,28.6,1.03,0.3,0,0,0,0,0
869,Thomas Foket\Thomas-Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27,0,8,1,12.5,0.3,0.04,0,0,0,0,0
870,Lamine Fomba\Lamine-Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,15.3,0,14,3,21.4,0.92,0.2,0,0,0,0,0
871,José Fonte\Jose-Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,24.5,1,18,6,33.3,0.73,0.24,0.06,0.17,0,0,0
872,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,eng Premier League,23,1996,24.1,2,37,12,32.4,1.53,0.5,0.05,0.17,0,0,0
873,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,27,1991,12.7,5,24,8,33.3,1.89,0.63,0.13,0.38,3,2,2
874,Hernâni Fortes\Hernani-Fortes,pt POR,MFFW,Levante,es La Liga,27,1991,7.3,2,22,9,40.9,3.03,1.24,0.09,0.22,0,0,0
875,Ben Foster\Ben-Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38,0,1,1,100,0.03,0.03,0,0,0,0,0
876,Lyle Foster\Lyle-Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,0.7,0,2,0,0,2.9,0,0,,0,0,0
877,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,1.5,0,1,0,0,0.66,0,0,,0,0,0
878,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,eng Premier League,26,1993,0.7,0,0,0,,0,0,,,0,0,0
879,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Granada,es La Liga,26,1993,12.4,1,5,2,40,0.4,0.16,0.2,0.5,0,0,0
880,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,0.8,0,0,0,,0,0,,,0,0,0
881,Gianluca Frabotta\Gianluca-Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1,0,1,0,0,1,0,0,,0,0,0
882,Raphael Framberger\Raphael-Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,13.1,0,1,0,0,0.08,0,0,,0,0,0
883,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,10.8,0,3,0,0,0.28,0,0,,0,0,0
884,Mike Frantz\Mike-Frantz,de GER,MFDF,Freiburg,de Bundesliga,32,1986,3.9,0,3,0,0,0.77,0,0,,0,0,0
885,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,eng Premier League,25,1994,23,1,27,12,44.4,1.18,0.52,0.04,0.08,2,0,0
886,Fred\Fred,br BRA,MF,Manchester Utd,eng Premier League,26,1993,24,0,40,10,25,1.66,0.42,0,0,3,0,0
887,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,eng Premier League,26,1992,24.9,0,3,0,0,0.12,0,0,,0,0,0
888,Kieron Freeman\Kieron-Freeman,wal WAL,FW,Sheffield Utd,eng Premier League,27,1992,0.1,0,0,0,,0,0,,,0,0,0
889,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,eng Premier League,27,1992,4.1,0,3,0,0,0.74,0,0,,0,0,0
890,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,27,1992,26,2,19,7,36.8,0.73,0.27,0.11,0.29,0,0,0
891,Marco Friedl\Marco-Friedl,at AUT,DF,Werder Bremen,de Bundesliga,21,1998,24.3,1,12,3,25,0.49,0.12,0.08,0.33,1,0,0
892,Marvin Friedrich\Marvin-Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31,2,28,5,17.9,0.9,0.16,0.07,0.4,0,0,0
893,Samúel Friðjónsson\Samuel-Fridjonsson,is ISL,MF,Paderborn 07,de Bundesliga,23,1996,2.1,0,0,0,,0,0,,,0,0,0
894,Jorge de Frutos\Jorge-de-Frutos,es ESP,MFFW,Valladolid,es La Liga,22,1997,0.7,0,1,0,0,1.53,0,0,,0,0,0
895,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,8.6,0,5,1,20,0.58,0.12,0,0,2,0,0
896,Angelo Fulgini\Angelo-Fulgini,fr FRA,MF,Angers,fr Ligue 1,22,1996,17.5,1,34,16,47.1,1.94,0.91,0.03,0.06,0,0,0
897,Niclas Füllkrug\Niclas-Fullkrug,de GER,FW,Werder Bremen,de Bundesliga,26,1993,4.5,4,18,9,50,4.02,2.01,0.22,0.44,0,0,0
898,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,5,0,3,0,0,0.6,0,0,,0,0,0
899,Daniel Fuzato\Daniel-Fuzato,br BRA,GK,Roma,it Serie A,22,1997,1,0,0,0,,0,0,,,0,0,0
900,Matteo Gabbia\Matteo-Gabbia,it ITA,DF,Milan,it Serie A,19,1999,7.6,0,4,2,50,0.53,0.26,0,0,0,0,0
901,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,1991,22.6,11,87,35,40.2,3.85,1.55,0.11,0.29,12,1,1
902,Gabriel\Gabriel,br BRA,GK,Lecce,it Serie A,26,1992,33.3,0,0,0,,0,0,,,0,0,0
903,Ruben Gabrielsen\Ruben-Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,7.3,0,4,1,25,0.55,0.14,0,0,0,0,0
904,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,24,1995,11.6,0,25,7,28,2.15,0.6,0,0,2,0,0
905,Luca Gagliano\Luca-Gagliano,it ITA,FW,Cagliari,it Serie A,19,2000,0.6,1,2,2,100,3.46,3.46,0.5,0.5,0,0,0
906,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,25,1994,20,4,34,17,50,1.7,0.85,0.12,0.24,0,0,0
907,Riccardo Gagliolo\Riccardo-Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,28.9,3,31,8,25.8,1.07,0.28,0.1,0.38,0,0,0
908,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MFFW,Lille,fr Ligue 1,31,1988,0.6,0,0,0,,0,0,,,0,0,0
909,Marvin Gakpa\Marvin-Gakpa,fr FRA,MFFW,Metz,fr Ligue 1,25,1993,5.2,0,13,2,15.4,2.5,0.38,0,0,2,0,0
910,Enric Gallego\Enric-Gallego,es ESP,FW,Osasuna,es La Liga,32,1986,9.8,3,21,7,33.3,2.15,0.72,0.14,0.43,0,0,0
911,Enric Gallego\Enric-Gallego,es ESP,FW,Getafe,es La Liga,32,1986,1.8,0,3,1,33.3,1.65,0.55,0,0,0,0,0
912,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Valencia,es La Liga,32,1987,17.6,6,19,10,52.6,1.08,0.57,0.32,0.6,0,0,1
913,Fran Gámez\Fran-Gamez,es ESP,DF,Mallorca,es La Liga,28,1991,19.6,0,15,2,13.3,0.76,0.1,0,0,0,0,0
914,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,29,1989,18.4,1,11,3,27.3,0.6,0.16,0.09,0.33,0,0,0
915,Ignatius Ganago\Ignatius-Ganago,cm CMR,FWMF,Nice,fr Ligue 1,20,1999,13.8,3,17,6,35.3,1.23,0.44,0.18,0.5,0,0,0
916,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,es La Liga,32,1986,16,0,7,3,42.9,0.44,0.19,0,0,0,0,0
917,Dani García\Dani-Garcia,es ESP,MF,Athletic Club,es La Liga,29,1990,33.7,0,14,0,0,0.42,0,0,,0,0,0
918,David García\David-Garcia,es ESP,DF,Osasuna,es La Liga,25,1994,31,0,19,5,26.3,0.61,0.16,0,0,0,0,0
