Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_S,Att_S,Cmp%_S,Cmp_M,Att_M,Cmp%_M,Cmp_L,Att_L,Cmp%_L,Ast,KP,pass13,PPA,CrsPA,Prog
1232,Wilfrid Kaptoum\Wilfrid-Kaptoum,cm CMR,MF,Betis,es La Liga,22,1996,8.6,286,331,86.4,4385,780,11,18,61.1,244,270,90.4,31,43,72.1,0,2,19,1,0,15
1233,Kenan Karaman\Kenan-Karaman,tr TUR,FWMF,Düsseldorf,de Bundesliga,24,1994,10.2,190,279,68.1,3207,629,1,17,5.9,161,216,74.5,28,46,60.9,1,15,10,5,2,16
1234,Yann Karamoh\Yann-Karamoh,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1998,13.6,395,549,71.9,6684,2057,8,25,32,312,383,81.5,75,141,53.2,1,24,33,18,6,77
1235,Yann Karamoh\Yann-Karamoh,fr FRA,MF,Inter,it Serie A,20,1998,0.1,3,5,60,79,37,0,0,,2,2,100,1,3,33.3,0,0,1,0,0,1
1236,Ibrahim Karamoko\Ibrahim-Karamoko,gn GUI,MF,Chievo,it Serie A,17,2001,0.7,14,18,77.8,266,63,0,2,0,10,11,90.9,4,5,80,0,1,1,1,1,2
1237,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Napoli,it Serie A,33,1985,9,163,235,69.4,4541,2587,1,1,100,93,94,98.9,69,140,49.3,0,0,1,0,0,0
1238,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,Roma,it Serie A,23,1995,6.6,315,411,76.6,6170,3099,3,13,23.1,241,283,85.2,71,115,61.7,1,4,26,12,5,71
1239,Grigoris Kastanos\Grigoris-Kastanos,cy CYP,MF,Juventus,it Serie A,20,1998,0.7,17,20,85,278,38,0,1,0,14,16,87.5,3,3,100,0,0,0,0,0,1
1240,Eiji Kawashima\Eiji-Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1,25,40,62.5,1077,913,0,0,,10,10,100,15,30,50,0,0,0,0,0,0
1241,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,eng Premier League,30,1988,10.4,203,292,69.5,3618,1107,4,12,33.3,159,200,79.5,40,80,50,1,5,20,3,1,29
1242,Moise Kean\Moise-Kean,it ITA,FW,Juventus,it Serie A,18,2000,6,74,91,81.3,1131,105,1,3,33.3,64,76,84.2,9,12,75,0,3,0,1,0,3
1243,Michael Keane\Michael-Keane,eng ENG,DF,Everton,eng Premier League,25,1993,33,1285,1558,82.5,28801,10748,5,17,29.4,844,962,87.7,436,579,75.3,2,8,97,4,0,108
1244,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,eng Premier League,26,1992,1.2,25,32,78.1,394,53,0,1,0,24,30,80,1,1,100,0,0,2,0,0,1
1245,Thilo Kehrer\Thilo-Kehrer,de GER,DF,Paris S-G,fr Ligue 1,21,1996,21.1,1278,1390,91.9,23769,7490,7,22,31.8,1023,1090,93.9,248,278,89.2,2,4,80,8,2,78
1246,Jules Keita\Jules-Keita,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,5.1,107,137,78.1,1788,557,0,2,0,89,112,79.5,18,23,78.3,1,8,9,8,1,23
1247,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,eng Premier League,23,1995,15.4,898,1013,88.6,14683,3625,9,17,52.9,753,834,90.3,136,162,84,1,10,95,33,1,114
1248,Keko\Keko,es ESP,MFFW,Valladolid,es La Liga,26,1991,17,345,538,64.1,6400,1876,10,44,22.7,261,347,75.2,74,147,50.3,1,14,23,20,15,62
1249,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,12.3,263,346,76,5782,2521,2,4,50,179,209,85.6,82,133,61.7,0,1,19,2,0,17
1250,Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,22.5,844,1014,83.2,18407,5861,8,17,47.1,560,635,88.2,276,362,76.2,0,7,74,8,2,95
1251,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,eng Premier League,22,1996,15,386,548,70.4,6741,2170,8,42,19,306,381,80.3,72,125,57.6,1,11,33,13,5,53
1252,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,8.8,431,575,75,7656,3760,3,14,21.4,350,417,83.9,78,144,54.2,1,5,47,13,3,81
1253,Christophe Kerbrat\Christophe-Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,23.3,652,860,75.8,15526,6349,3,12,25,414,507,81.7,235,341,68.9,0,2,53,3,0,63
1254,Sebastian Kerk\Sebastian-Kerk,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,13.1,319,489,65.2,5904,2344,8,18,44.4,243,306,79.4,68,165,41.2,1,20,21,13,6,67
1255,Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,it Serie A,21,1996,33.5,1498,1739,86.1,26424,6425,16,49,32.7,1229,1348,91.2,253,342,74,2,41,136,38,5,152
1256,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,15,327,475,68.8,5144,1837,6,29,20.7,284,348,81.6,37,98,37.8,1,11,39,4,0,68
1257,Wahbi Khazri\Wahbi-Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,31.3,740,1111,66.6,14953,4225,14,49,28.6,527,678,77.7,199,384,51.8,6,63,73,28,8,145
1258,Rani Khedira\Rani-Khedira,de GER,DFMF,Augsburg,de Bundesliga,24,1994,29.2,1063,1301,81.7,23183,7026,7,23,30.4,682,797,85.6,374,481,77.8,1,8,49,12,2,80
1259,Sami Khedira\Sami-Khedira,de GER,MF,Juventus,it Serie A,31,1987,7.8,306,359,85.2,5058,949,9,19,47.4,250,275,90.9,47,65,72.3,1,4,18,4,1,18
1260,Isaac Kiese Thelin\Isaac-Kiese-Thelin,se SWE,FW,Leverkusen,de Bundesliga,26,1992,2,20,39,51.3,199,20,0,2,0,20,34,58.8,0,3,0,0,0,0,0,0,0
1261,Kike\Kike,es ESP,FW,Eibar,es La Liga,28,1989,14.4,281,406,69.2,3916,651,15,35,42.9,239,316,75.6,27,55,49.1,0,14,16,10,2,23
1262,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0
1263,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34,2584,3025,85.4,50039,14550,27,59,45.8,1965,2136,92,592,830,71.3,13,78,180,72,21,325
1264,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,22.3,1366,1473,92.7,25321,8285,3,17,17.6,1079,1131,95.4,284,325,87.4,1,5,112,3,0,76
1265,Joshua King\Joshua-King,no NOR,FW,Bournemouth,eng Premier League,26,1992,32.9,607,868,69.9,9411,2210,13,50,26,523,692,75.6,71,126,56.3,3,37,42,39,7,94
1266,Sofian Kiyine\Sofian-Kiyine,be BEL,MFDF,Chievo,it Serie A,20,1997,9.1,285,368,77.4,5610,1659,5,10,50,210,248,84.7,70,110,63.6,1,9,24,13,6,44
1267,Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,es La Liga,29,1989,22.3,772,899,85.9,16879,5813,12,19,63.2,513,551,93.1,247,329,75.1,0,5,38,6,0,41
1268,Davy Klaassen\Davy-Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,31.3,936,1254,74.6,16058,4915,14,59,23.7,761,943,80.7,161,252,63.9,4,36,74,31,8,121
1269,Felix Klaus\Felix-Klaus,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,4.9,108,139,77.7,1652,391,2,3,66.7,96,115,83.5,10,21,47.6,1,6,6,6,1,10
1270,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,13.7,512,619,82.7,10992,3994,5,8,62.5,350,385,90.9,157,226,69.5,0,1,43,6,1,41
1271,Tim Kleindienst\Tim-Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,2.2,44,58,75.9,637,117,3,4,75,35,46,76.1,6,8,75,0,1,2,1,0,4
1272,Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,22.3,763,1021,74.7,12988,5553,12,35,34.3,614,744,82.5,137,242,56.6,1,19,43,20,8,135
1273,Justin Kluivert\Justin-Kluivert,nl NED,FW,Roma,it Serie A,19,1999,14.9,351,471,74.5,5807,1416,10,32,31.3,284,345,82.3,57,94,60.6,6,33,16,19,10,48
1274,Lukas Klünter\Lukas-Klunter,de GER,DF,Hertha BSC,de Bundesliga,22,1996,6.6,181,258,70.2,3633,1245,3,12,25,137,171,80.1,41,75,54.7,0,2,12,5,3,27
1275,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31,1740,2013,86.4,44552,12777,5,25,20,920,1002,91.8,815,986,82.7,0,1,115,4,1,138
1276,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,eng Premier League,26,1991,20.4,523,736,71.1,9823,3182,8,29,27.6,407,500,81.4,108,207,52.2,6,40,22,18,6,85
1277,Törles Knöll\Torles-Knoll,de GER,FW,Nürnberg,de Bundesliga,20,1997,4.1,56,83,67.5,939,194,1,5,20,44,59,74.6,11,19,57.9,0,2,6,1,0,6
1278,Gregor Kobel\Gregor-Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1,27,42,64.3,1154,907,0,0,,9,9,100,18,33,54.5,0,0,2,0,0,0
1279,Gregor Kobel\Gregor-Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,1997,15.4,368,524,70.2,11156,6676,2,3,66.7,189,189,100,177,332,53.3,0,1,4,0,0,0
1280,Robin Koch\Robin-Koch,de GER,MFDF,Freiburg,de Bundesliga,22,1996,21.1,741,914,81.1,16405,4696,8,24,33.3,486,574,84.7,247,316,78.2,0,5,41,3,0,47
1281,Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,es La Liga,24,1993,1.8,38,45,84.4,534,78,2,3,66.7,32,38,84.2,4,4,100,0,2,0,0,0,2
1282,Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,de Bundesliga,24,1994,10.8,423,527,80.3,7448,2142,7,22,31.8,337,386,87.3,79,119,66.4,2,5,28,11,1,46
1283,Djégui Koita\Djegui-Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,1.9,39,57,68.4,835,389,0,5,0,28,32,87.5,11,20,55,0,1,4,0,0,6
1284,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,26,1992,28.7,1698,2057,82.5,28913,8922,46,72,63.9,1357,1484,91.4,295,501,58.9,5,59,181,35,5,191
1285,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,it Serie A,32,1985,32.3,1624,2088,77.8,31257,13962,13,57,22.8,1273,1451,87.7,338,580,58.3,2,66,133,55,30,347
1286,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,eng Premier League,25,1993,21,973,1227,79.3,15331,5195,16,56,28.6,843,993,84.9,114,178,64,5,32,52,24,9,117
1287,Randal Kolo Muani\Randal-Kolo-Muani,fr FRA,FWMF,Nantes,fr Ligue 1,19,1998,1.4,21,30,70,229,66,2,4,50,19,26,73.1,0,0,,0,0,2,1,0,2
1288,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,35.4,1637,2006,81.6,33205,14479,14,43,32.6,1207,1350,89.4,416,613,67.9,3,13,103,18,11,189
1289,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,32,1986,13.6,1127,1212,93,24149,7772,4,8,50,751,797,94.2,372,407,91.4,0,3,109,1,0,68
1290,Ghislain Konan\Ghislain-Konan,ci CIV,DF,Reims,fr Ligue 1,22,1995,20,760,1024,74.2,13368,6702,9,47,19.1,610,733,83.2,141,244,57.8,1,20,57,19,15,168
1291,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,27,822,1032,79.7,17056,6673,11,22,50,574,681,84.3,237,329,72,1,5,90,5,2,102
1292,Moussa Konaté\Moussa-Konate,sn SEN,FW,Amiens,fr Ligue 1,25,1993,20.8,268,400,67,4105,789,9,23,39.1,223,319,69.9,36,58,62.1,2,10,28,8,0,22
1293,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,es La Liga,25,1993,13.8,638,752,84.8,14025,3252,4,18,22.2,438,489,89.6,196,245,80,1,6,77,11,0,69
1294,Kouadio Koné\Kouadio-Kone,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.8,42,47,89.4,680,179,1,2,50,35,38,92.1,6,7,85.7,0,1,5,0,0,2
1295,Lamine Koné\Lamine-Kone,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,23.9,914,1072,85.3,19065,6589,6,18,33.3,666,726,91.7,242,328,73.8,1,4,69,8,3,87
1296,Youssouf Koné\Youssouf-Kone,ml MLI,DF,Lille,fr Ligue 1,23,1995,19,858,1060,80.9,15269,6228,5,20,25,709,796,89.1,144,244,59,1,16,92,22,14,140
1297,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,eng Premier League,24,1994,30.2,952,1253,76,18738,8386,5,30,16.7,703,819,85.8,244,404,60.4,1,9,74,11,4,112
1298,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FW,Schalke 04,de Bundesliga,28,1989,7.3,147,207,71,2372,481,4,12,33.3,123,155,79.4,20,40,50,1,11,3,10,3,16
1299,Pascal Köpke\Pascal-Kopke,de GER,FWMF,Hertha BSC,de Bundesliga,22,1995,0.8,21,25,84,344,161,3,4,75,14,16,87.5,4,5,80,0,0,1,2,1,6
1300,Julian Korb\Julian-Korb,de GER,DF,Hannover 96,de Bundesliga,26,1992,11.2,387,539,71.8,7115,3604,5,28,17.9,307,367,83.7,75,144,52.1,0,10,35,12,2,93
1301,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,eng Premier League,32,1985,14.8,805,871,92.4,18690,4802,4,10,40,493,520,94.8,308,341,90.3,0,2,27,2,0,27
1302,Filip Kostić\Filip-Kostic,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,25,1992,32.8,973,1598,60.9,19113,9732,8,53,15.1,730,1051,69.5,235,494,47.6,10,49,88,59,34,305
1303,Christian Kouakou\Christian-Kouakou,ci CIV,FW,Caen,fr Ligue 1,27,1991,0.1,,,,,,,,,,,,,,,0,,,,,
1304,Christian Kouamé\Christian-Kouame,ci CIV,FWMF,Genoa,it Serie A,20,1997,34.1,641,957,67,9546,1897,24,69,34.8,551,782,70.5,66,106,62.3,5,44,32,28,10,70
1305,Tomáš Koubek\Tomas-Koubek,cz CZE,GK,Rennes,fr Ligue 1,25,1992,32.5,597,880,67.8,21630,14159,0,0,,237,240,98.8,360,640,56.3,0,1,9,0,0,0
1306,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,it Serie A,27,1991,34.8,2242,2531,88.6,45203,18114,15,31,48.4,1670,1791,93.2,557,709,78.6,2,7,220,6,1,181
1307,Jules Koundé\Jules-Kounde,fr FRA,DF,Bordeaux,fr Ligue 1,19,1998,37,1635,1995,82,34541,14230,15,33,45.5,1153,1281,90,467,681,68.6,1,8,129,13,2,137
1308,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,eng Premier League,28,1989,21.1,639,798,80.1,10031,3257,17,36,47.2,536,640,83.8,86,122,70.5,2,15,67,6,3,70
1309,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,eng Premier League,24,1994,19.3,1355,1485,91.2,21641,5134,19,33,57.6,1141,1221,93.4,195,231,84.4,2,25,136,21,1,100
1310,Dawid Kownacki\Dawid-Kownacki,pl POL,FW,Sampdoria,it Serie A,21,1997,1.9,67,83,80.7,822,141,0,2,0,65,77,84.4,2,4,50,1,7,1,4,1,6
1311,Dawid Kownacki\Dawid-Kownacki,pl POL,MFFW,Düsseldorf,de Bundesliga,21,1997,6.4,106,153,69.3,1908,472,3,9,33.3,82,106,77.4,21,38,55.3,0,5,7,5,3,14
1312,Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,de Bundesliga,30,1988,3.5,74,123,60.2,2891,2200,0,0,,28,28,100,46,95,48.4,0,0,0,0,0,0
1313,Emil Krafth\Emil-Krafth,se SWE,DF,Amiens,fr Ligue 1,23,1994,33,1043,1485,70.2,20936,10331,12,58,20.7,752,925,81.3,279,502,55.6,1,20,72,21,13,205
1314,Luka Krajnc\Luka-Krajnc,si SVN,DF,Frosinone,it Serie A,23,1994,8.8,298,372,80.1,5754,2170,1,7,14.3,237,262,90.5,60,103,58.3,0,1,22,1,1,17
1315,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,Hoffenheim,de Bundesliga,27,1991,26.6,829,1078,76.9,13845,3638,11,41,26.8,688,799,86.1,130,238,54.6,4,48,72,52,9,123
1316,Christoph Kramer\Christoph-Kramer,de GER,MF,M'gladbach,de Bundesliga,27,1991,12.6,656,752,87.2,11617,2697,2,12,16.7,546,602,90.7,108,138,78.3,1,9,65,9,0,58
1317,Vasyl Kravets\Vasyl-Kravets,ua UKR,DF,Leganés,es La Liga,20,1997,5.3,158,222,71.2,2673,969,2,7,28.6,131,155,84.5,25,60,41.7,0,6,8,6,3,22
1318,Ladislav Krejčí\Ladislav-Krejci,cz CZE,MFDF,Bologna,it Serie A,26,1992,11.8,491,603,81.4,8612,3105,10,23,43.5,395,446,88.6,86,134,64.2,3,18,25,20,6,69
1319,Rene Krhin\Rene-Krhin,si SVN,MF,Nantes,fr Ligue 1,28,1990,11.7,452,546,82.8,8151,2510,4,11,36.4,368,427,86.2,80,108,74.1,0,3,28,0,0,44
1320,Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,es La Liga,28,1990,24.7,1966,2204,89.2,39897,11028,29,53,54.7,1416,1489,95.1,521,662,78.7,4,60,225,17,3,216
1321,Rade Krunić\Rade-Krunic,ba BIH,MF,Empoli,it Serie A,24,1993,30.8,1060,1342,79,18046,5046,18,60,30,883,1048,84.3,159,234,67.9,7,44,119,48,3,172
1322,Max Kruse\Max-Kruse,de GER,FWMF,Werder Bremen,de Bundesliga,30,1988,31.5,1317,1741,75.6,26190,6175,22,64,34.4,959,1179,81.3,336,498,67.5,9,68,128,64,20,219
1323,Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,de Bundesliga,25,1992,13.2,383,566,67.7,8041,2678,5,20,25,279,346,80.6,99,200,49.5,2,7,25,10,7,57
1324,Yuya Kubo\Yuya-Kubo,jp JPN,FWMF,Nürnberg,de Bundesliga,24,1993,15.1,296,407,72.7,5392,1113,9,26,34.6,231,292,79.1,56,89,62.9,0,12,22,13,2,36
1325,Juraj Kucka\Juraj-Kucka,sk SVK,MF,Parma,it Serie A,31,1987,17.1,400,582,68.7,6679,2293,8,27,29.6,333,449,74.2,59,106,55.7,3,14,45,9,5,71
1326,Dejan Kulusevski\Dejan-Kulusevski,se SWE,DFMF,Atalanta,it Serie A,18,2000,1.2,45,64,70.3,628,158,1,10,10,40,50,80,4,4,100,0,0,4,1,0,6
1327,Pierre Kunde\Pierre-Kunde,cm CMR,MF,Mainz 05,de Bundesliga,23,1995,21.2,952,1181,80.6,21237,5992,13,31,41.9,653,737,88.6,286,413,69.2,0,17,132,14,4,119
1328,Jasmin Kurtić\Jasmin-Kurtic,si SVN,MF,SPAL,it Serie A,29,1989,28.4,1104,1377,80.2,19758,4330,15,48,31.3,867,981,88.4,222,348,63.8,5,35,71,14,7,120
1329,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DFMF,Paris S-G,fr Ligue 1,25,1992,11.2,489,567,86.2,7102,2293,7,19,36.8,438,484,90.5,44,64,68.8,2,9,31,10,4,45
1330,Rafał Kurzawa\Rafal-Kurzawa,pl POL,FWMF,Amiens,fr Ligue 1,25,1993,2.7,93,134,69.4,1619,359,3,6,50,72,92,78.3,18,36,50,0,1,6,0,0,8
1331,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FWMF,Schalke 04,de Bundesliga,18,2000,4.7,67,101,66.3,1047,268,3,9,33.3,54,73,74,10,19,52.6,0,2,6,0,0,9
1332,Enock Kwateng\Enock-Kwateng,fr FRA,DF,Nantes,fr Ligue 1,21,1997,22.7,928,1298,71.5,15660,7982,15,55,27.3,780,958,81.4,133,285,46.7,1,20,75,30,18,202
1333,Grejohn Kyei\Grejohn-Kyei,fr FRA,FW,Reims,fr Ligue 1,22,1995,0,1,2,50,7,0,0,1,0,1,1,100,0,0,,0,0,0,0,0,0
1334,Antonino La Gumina\Antonino-La-Gumina,it ITA,FW,Empoli,it Serie A,22,1996,12.1,117,145,80.7,1626,162,2,8,25,108,128,84.4,7,9,77.8,2,6,3,2,0,6
1335,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,eng Premier League,27,1991,4.5,94,121,77.7,1632,295,3,8,37.5,70,83,84.3,21,30,70,0,5,6,1,0,10
1336,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,24,1994,1,11,23,47.8,206,2,1,1,100,7,19,36.8,3,3,100,0,1,0,0,0,0
1337,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FWMF,Montpellier,fr Ligue 1,24,1994,32.2,625,940,66.5,9848,2342,15,59,25.4,527,737,71.5,83,144,57.6,4,39,57,24,3,79
1338,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,eng Premier League,27,1991,27.8,579,797,72.6,8085,2130,39,84,46.4,475,607,78.3,65,106,61.3,8,29,32,45,3,79
1339,Alban Lafont\Alban-Lafont,fr FRA,GK,Fiorentina,it Serie A,19,1999,33.5,673,1008,66.8,21631,12992,1,1,100,301,306,98.4,371,701,52.9,0,1,11,2,0,0
1340,Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,es La Liga,28,1989,36,919,1252,73.4,22649,10080,4,18,22.2,548,649,84.4,367,585,62.7,2,7,89,8,0,104
1341,Abdou Lahat Diakhate\Abdou-Lahat-Diakhate,sn SEN,FW,Parma,it Serie A,19,1998,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0
1342,Konrad Laimer\Konrad-Laimer,at AUT,MFDF,RB Leipzig,de Bundesliga,21,1997,20.8,594,821,72.4,9261,3706,21,46,45.7,496,633,78.4,77,142,54.2,1,20,55,28,8,111
1343,Diego Lainez\Diego-Lainez,mx MEX,MFFW,Betis,es La Liga,18,2000,3.9,111,133,83.5,1423,312,3,11,27.3,102,110,92.7,6,12,50,1,6,9,3,0,10
1344,Kenny Lala\Kenny-Lala,fr FRA,DFMF,Strasbourg,fr Ligue 1,26,1991,34,1661,2183,76.1,35884,13053,11,69,15.9,1133,1319,85.9,517,795,65,9,62,147,56,22,316
1345,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,eng Premier League,30,1988,5.2,253,304,83.2,3360,881,9,16,56.3,226,256,88.3,18,32,56.3,0,9,13,9,0,35
1346,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,eng Premier League,26,1992,10.8,368,449,82,5672,1246,8,23,34.8,308,353,87.3,52,73,71.2,2,24,26,20,2,47
1347,Mohamed Lamine Diaby\Mohamed-Lamine-Diaby,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,20,24,83.3,283,20,0,1,0,17,20,85,3,3,100,0,1,1,0,0,0
1348,Loïck Landre\Loick-Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,438,545,80.4,9223,3061,7,13,53.8,302,341,88.6,129,191,67.5,0,0,17,1,0,27
1349,Michael Lang\Michael-Lang,ch SUI,DF,M'gladbach,de Bundesliga,27,1991,13.9,651,805,80.9,12001,3666,7,21,33.3,526,619,85,118,165,71.5,0,5,42,8,3,82
1350,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,860,956,90,18671,5602,5,10,50,556,602,92.4,299,344,86.9,0,3,65,3,0,73
1351,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,408,471,86.6,5682,1754,19,27,70.4,359,393,91.3,30,51,58.8,1,6,28,7,0,42
1352,Gianluca Lapadula\Gianluca-Lapadula,it ITA,FWMF,Genoa,it Serie A,28,1990,4.5,52,78,66.7,676,110,2,4,50,49,72,68.1,1,2,50,0,3,3,1,0,2
1353,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,eng Premier League,24,1994,34,2793,3028,92.2,59118,19695,11,21,52.4,1983,2079,95.4,799,928,86.1,3,14,322,7,0,251
1354,Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Bologna,it Serie A,34,1984,34.2,1136,1467,77.4,28043,10647,3,11,27.3,672,754,89.1,461,702,65.7,0,9,113,10,1,118
1355,Johan Larsson\Johan-Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1,28,41,68.3,459,218,4,4,100,17,24,70.8,7,13,53.8,0,0,4,0,0,6
1356,Kevin Lasagna\Kevin-Lasagna,it ITA,FW,Udinese,it Serie A,25,1992,27.3,324,478,67.8,4850,766,8,36,22.2,276,374,73.8,40,68,58.8,2,19,9,7,2,24
1357,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,836,1087,76.9,18344,6066,7,22,31.8,553,673,82.2,276,392,70.4,1,2,42,0,0,53
1358,Paul Lasne\Paul-Lasne,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1989,19.9,796,1000,79.6,14285,4903,6,31,19.4,642,736,87.2,148,233,63.5,0,21,69,15,7,133
1359,Toni Lato\Toni-Lato,es ESP,DF,Valencia,es La Liga,20,1997,3,141,176,80.1,2556,1152,3,4,75,118,136,86.8,20,36,55.6,0,1,11,4,0,18
1360,Danny Latza\Danny-Latza,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,821,1012,81.1,15565,3982,15,26,57.7,622,731,85.1,184,255,72.2,3,23,97,20,1,117
1361,Alexandre Lauray\Alexandre-Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,190,217,87.6,3930,1249,0,1,0,143,153,93.5,47,63,74.6,0,0,10,0,0,17
1362,Armand Lauriente\Armand-Lauriente,fr FRA,FW,Rennes,fr Ligue 1,19,1998,0,3,4,75,44,14,0,0,,3,4,75,0,0,,0,0,1,0,0,0
1363,Vincent Laurini\Vincent-Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,449,576,78,9051,3923,6,18,33.3,337,385,87.5,106,173,61.3,0,7,49,14,8,92
1364,Wesley Lautoa\Wesley-Lautoa,nc NCL,DFMF,Dijon,fr Ligue 1,30,1987,33.6,1373,1575,87.2,29920,9961,9,20,45,923,1015,90.9,441,540,81.7,0,3,96,8,1,107
1365,Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Milan,it Serie A,25,1993,7.2,294,389,75.6,5181,1697,1,16,6.3,236,287,82.2,57,86,66.3,0,7,24,9,5,27
1366,Miguel Layún\Miguel-Layun,mx MEX,MFDF,Villarreal,es La Liga,30,1988,5.6,201,286,70.3,3968,1349,2,3,66.7,152,188,80.9,47,95,49.5,1,12,20,6,4,39
