Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
702,Josip Drmić\Josip-Drmic,ch SUI,FW,M'gladbach,de Bundesliga,25,1992,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,0,0,0
703,Jaroslav Drobný\Jaroslav-Drobny,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2,0,0,0,,0,0,,,0,0,0
704,Óscar Duarte\Oscar-Duarte,cr CRC,DFMF,Espanyol,es La Liga,29,1989,7.3,0,2,1,50,0.27,0.14,0,0,0,0,0
705,Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,0,22,7,31.8,0.71,0.23,0,0,0,0,0
706,Leo Dubois\Leo-Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,0,0,0
707,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38,0,0,0,,0,0,,,0,0,0
708,Marvin Ducksch\Marvin-Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,1,18,9,50,1.97,0.98,0.06,0.11,1,0,0
709,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,11,53,20,37.7,1.86,0.7,0.21,0.55,5,0,0
710,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,5,39,14,35.9,1.14,0.41,0.13,0.36,0,0,0
711,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,0,0,0,,0,0,,,0,0,0
712,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,0,8,1,12.5,0.36,0.05,0,0,0,0,0
713,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,4,25,10,40,1.22,0.49,0.16,0.4,0,0,0
714,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35,2,22,4,18.2,0.63,0.11,0.09,0.5,1,0,0
715,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,,0,0,,,0,0,0
716,Erik Durm\Erik-Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,0,8,0,0,0.35,0,0,,0,0,0
717,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,29,1989,21.1,4,38,6,15.8,1.8,0.28,0.05,0.33,3,2,2
718,Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Lazio,it Serie A,24,1994,3.6,0,4,2,50,1.1,0.55,0,0,1,0,0
719,Hugo Duro\Hugo-Duro,es ESP,MFFW,Getafe,es La Liga,18,1999,4.6,0,6,0,0,1.29,0,0,,0,0,0
720,Raphael Dwamena\Raphael-Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,0,4,2,50,1.62,0.81,0,0,0,0,0
721,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,it Serie A,24,1993,23.7,5,64,20,31.3,2.7,0.84,0.06,0.2,4,1,1
722,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,9,134,50,37.3,4.68,1.74,0.07,0.18,0,0,0
723,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,1,42,7,16.7,2.16,0.36,0.02,0.14,3,0,0
724,Félix Eboa Eboa\Felix-Eboa-Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27,3,14,5,35.7,0.52,0.19,0.21,0.6,0,0,0
725,Dennis Eckert\Dennis-Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,0,8,3,37.5,3.33,1.25,0,0,0,0,0
726,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,0,11,2,18.2,0.29,0.05,0,0,0,0,0
727,Simone Edera\Simone-Edera,it ITA,FWMF,Torino,it Serie A,21,1997,0.9,0,1,0,0,1.17,0,0,,0,0,0
728,Simone Edera\Simone-Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,0,8,4,50,3.67,1.84,0,0,0,0,0
729,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38,0,0,0,,0,0,,,0,0,0
730,Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,20,1998,12.4,4,32,12,37.5,2.59,0.97,0.13,0.33,0,0,0
731,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,5,44,15,34.1,1.3,0.44,0.11,0.33,0,0,0
732,Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,0,15,1,6.7,0.51,0.03,0,0,0,0,0
733,Josip Elez\Josip-Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,0,3,0,0,0.42,0,0,,0,0,0
734,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,0,1,1,100,4.5,4.5,0,0,0,0,0
735,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,0,7,0,0,1.66,0,0,,0,0,0
736,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25,1,11,5,45.5,0.44,0.2,0.09,0.2,0,0,0
737,Gorka Elustondo\Gorka-Elustondo,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,3.2,0,3,0,0,0.95,0,0,,0,0,0
738,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'gladbach,de Bundesliga,21,1996,29.1,2,14,5,35.7,0.48,0.17,0.14,0.4,0,0,0
739,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,0,3,1,33.3,0.63,0.21,0,0,0,0,0
740,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,eng Premier League,23,1994,8.8,0,19,6,31.6,2.16,0.68,0,0,0,0,0
741,Adri Embarba\Adri-Embarba,es ESP,FWMF,Rayo Vallecano,es La Liga,26,1992,25.4,5,46,15,32.6,1.81,0.59,0.04,0.13,6,3,3
742,Breel Embolo\Breel-Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,5,27,13,48.1,1.81,0.87,0.19,0.38,0,0,0
743,Emerson\Emerson,br BRA,DF,Betis,es La Liga,19,1999,3.5,0,3,1,33.3,0.85,0.28,0,0,0,0,0
744,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,9,72,23,31.9,3.08,0.98,0.13,0.39,0,0,0
745,Björn Engels\Bjorn-Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33,1,9,4,44.4,0.27,0.12,0.11,0.25,0,0,0
746,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,7,70,17,24.3,2.44,0.59,0.1,0.41,0,0,0
747,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,28,1990,7,0,4,2,50,0.57,0.29,0,0,0,0,0
748,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,26,1992,30.8,8,84,31,36.9,2.73,1.01,0.1,0.26,12,0,0
749,Patrick Erras\Patrick-Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,0,8,1,12.5,0.59,0.07,0,0,0,0,0
750,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,4,22,8,36.4,1.11,0.4,0.18,0.5,0,0,0
751,Sergio Escudero\Sergio-Escudero,es ESP,DFMF,Sevilla,es La Liga,28,1989,17.2,0,25,3,12,1.46,0.17,0,0,0,0,0
752,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1,15,7,46.7,0.5,0.23,0.07,0.14,0,0,0
753,Michael Esser\Michael-Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32,0,0,0,,0,0,,,0,0,0
754,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Stuttgart,de Bundesliga,28,1990,13.9,0,27,8,29.6,1.94,0.58,0,0,0,0,0
755,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38,0,0,0,,0,0,,,0,0,0
756,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,1,16,4,25,0.71,0.18,0.06,0.25,3,0,0
757,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,4,23,8,34.8,0.77,0.27,0.17,0.5,0,0,0
758,Lucas Evangelista\Lucas-Evangelista,br BRA,FWMF,Nantes,fr Ligue 1,23,1995,8,1,13,4,30.8,1.62,0.5,0.08,0.25,0,0,0
759,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,1,10,4,40,0.45,0.18,0.1,0.25,0,0,0
760,Ewerton\Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,0,8,2,25,0.54,0.13,0,0,0,0,0
761,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,26,1992,4,0,4,2,50,1.01,0.5,0,0,1,0,0
762,Valentin Eysseric\Valentin-Eysseric,fr FRA,MFFW,Nantes,fr Ligue 1,26,1992,2.3,1,4,0,0,1.72,0,0,,0,1,2
763,Marco Fabián\Marco-Fabian,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,0,1,0,0,1.45,0,0,,0,0,0
764,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,eng Premier League,33,1985,38,0,0,0,,0,0,,,0,0,0
765,Fabinho\Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1,17,4,23.5,0.76,0.18,0.06,0.25,0,0,0
766,Fábio\Fabio,br BRA,DF,Nantes,fr Ligue 1,28,1990,14.2,0,3,1,33.3,0.21,0.07,0,0,0,0,0
767,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2,0,1,0,0,0.5,0,0,,0,0,0
768,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,1,11,6,54.5,1.02,0.56,0.09,0.17,1,0,0
769,Fabricio\Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2,0,0,0,,0,0,,,0,0,0
770,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,0,0,0,,0,0,,,0,0,0
771,Romain Faivre\Romain-Faivre,fr FRA,MFFW,Monaco,fr Ligue 1,20,1998,1,0,2,0,0,2,0,0,,0,0,0
772,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36,5,50,15,30,1.39,0.42,0.1,0.33,17,0,0
773,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,15,93,38,40.9,3.27,1.34,0.13,0.32,7,3,4
774,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,0,17,4,23.5,2.18,0.51,0,0,0,0,0
775,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,0,3,1,33.3,0.45,0.15,0,0,0,0,0
776,Iago Falque\Iago-Falque,es ESP,FWMF,Torino,it Serie A,28,1990,17.9,6,58,22,37.9,3.24,1.23,0.1,0.27,4,0,0
777,Paolo Faragò\Paolo-Farago,it ITA,MFDF,Cagliari,it Serie A,25,1993,18.9,1,19,12,63.2,1,0.63,0.05,0.08,0,0,0
778,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,it Serie A,22,1996,32.8,3,54,16,29.6,1.65,0.49,0.06,0.19,0,0,0
779,Diego Farias\Diego-Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,4,34,15,44.1,2.56,1.13,0.12,0.27,0,0,0
780,Diego Farias\Diego-Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,3,23,10,43.5,2.96,1.29,0.13,0.3,0,0,0
781,Andrea Favilli\Andrea-Favilli,it ITA,FWMF,Genoa,it Serie A,21,1997,1.9,0,5,3,60,2.65,1.59,0,0,0,0,0
782,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,5,31,16,51.6,0.99,0.51,0.16,0.31,0,0,0
783,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1,17,3,17.6,0.9,0.16,0.06,0.33,0,0,0
784,Nabil Fekir\Nabil-Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,9,85,38,44.7,3.85,1.72,0.06,0.13,17,4,6
785,Yassin Fekir\Yassin-Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,0,1,0,0,7.5,0,0,,0,0,0
786,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,2,10,2,20,0.82,0.16,0.2,1,0,0,0
787,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,21,1997,14.3,1,8,2,25,0.56,0.14,0.13,0.5,0,0,0
788,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,0,1,0,0,0.37,0,0,,0,0,0
789,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,0,8,3,37.5,0.96,0.36,0,0,0,0,0
790,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,eng Premier League,27,1991,22.8,1,7,3,42.9,0.31,0.13,0.14,0.33,0,0,0
791,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,2,20,5,25,0.91,0.23,0.1,0.4,0,0,0
792,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,1,4,3,75,0.16,0.12,0.25,0.33,0,0,0
793,Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,es La Liga,27,1991,16,0,0,0,,0,0,,,0,0,0
794,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,31,1986,6,0,0,0,,0,0,,,0,0,0
795,Borja Fernández\Borja-Fernandez,es ESP,MFDF,Valladolid,es La Liga,37,1981,9.3,0,4,0,0,0.43,0,0,,0,0,0
796,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,0,4,1,25,0.24,0.06,0,0,0,0,0
797,Joaquín Fernández\Joaquin-Fernandez,es ESP,DFMF,Valladolid,es La Liga,22,1996,9.3,1,7,2,28.6,0.75,0.21,0.14,0.5,0,0,0
798,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,1,31,7,22.6,1.17,0.27,0.03,0.14,0,0,0
799,Juan Ferney Otero\Juan-Ferney-Otero,co COL,FWMF,Amiens,fr Ligue 1,23,1995,24.2,2,59,13,22,2.44,0.54,0.03,0.15,4,0,0
800,Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6,0,0,0,,0,0,,,0,0,0
801,David Ferreiro\David-Ferreiro,es ESP,FWMF,Huesca,es La Liga,30,1988,25.3,1,37,12,32.4,1.46,0.47,0.03,0.08,3,0,0
802,Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FWMF,Espanyol,es La Liga,27,1991,2.3,1,3,1,33.3,1.28,0.43,0.33,1,0,0,0
803,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,2,15,3,20,0.72,0.14,0.13,0.67,0,0,0
804,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,0,0,0,,0,0,,,0,0,0
805,Oliver Fink\Oliver-Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,3,11,3,27.3,0.94,0.26,0.27,1,0,0,0
806,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,10,36,14,38.9,2.43,0.94,0.17,0.43,0,4,4
807,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,eng Premier League,26,1991,29,12,73,31,42.5,2.52,1.07,0.15,0.35,0,1,1
808,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,21,1996,21.5,3,19,8,42.1,0.88,0.37,0.16,0.38,0,0,0
809,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5,0,0,0,,0,0,,,0,0,0
810,Mark Flekken\Mark-Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1,0,0,0,,0,0,,,0,0,0
811,Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,3,23,7,30.4,2.12,0.65,0.13,0.43,0,0,0
812,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,it Serie A,27,1991,24.2,3,35,9,25.7,1.44,0.37,0.09,0.33,0,0,0
813,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,1,14,6,42.9,3.76,1.61,0.07,0.17,0,0,0
814,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,25,1992,2.1,0,1,1,100,0.48,0.48,0,0,1,0,0
815,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Guingamp,fr Ligue 1,25,1992,5.3,0,5,0,0,0.94,0,0,,0,0,0
816,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,2,58,12,20.7,1.98,0.41,0.03,0.17,0,0,0
817,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,0,0,0,,0,0,,,0,0,0
818,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,2,12,3,25,1.18,0.3,0.17,0.67,0,0,0
819,Thomas Foket\Thomas-Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32,0,2,0,0,0.06,0,0,,0,0,0
820,Thomas Fontaine\Thomas-Fontaine,mg MAD,DFMF,Reims,fr Ligue 1,27,1991,4.7,0,1,0,0,0.21,0,0,,0,0,0
821,José Fonte\Jose-Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,3,33,12,36.4,0.95,0.35,0.09,0.25,0,0,0
822,Rui Fonte\Rui-Fonte,pt POR,FW,Lille,fr Ligue 1,28,1990,7,1,12,4,33.3,1.72,0.57,0.08,0.25,0,0,0
823,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,22,1996,27.5,2,57,16,28.1,2.07,0.58,0.04,0.13,0,0,0
824,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,26,1991,13.9,4,26,11,42.3,1.87,0.79,0.04,0.09,2,3,3
825,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1,0,0,0,,0,0,,,0,0,0
826,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,0,0,0,,0,0,,,0,0,0
827,Iver Fossum\Iver-Fossum,no NOR,MFFW,Hannover 96,de Bundesliga,22,1996,5.1,0,5,1,20,0.99,0.2,0,0,0,0,0
828,Ben Foster\Ben-Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38,0,1,0,0,0.03,0,0,,0,0,0
829,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,8.8,0,4,1,25,0.45,0.11,0,0,0,0,0
830,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFFW,Getafe,es La Liga,25,1993,20,3,13,4,30.8,0.65,0.2,0.23,0.75,0,0,0
831,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,eng Premier League,20,1998,9.9,1,5,1,20,0.51,0.1,0.2,1,0,0,0
832,Raphael Framberger\Raphael-Framberger,de GER,DFMF,Augsburg,de Bundesliga,22,1995,6.1,0,0,0,,0,0,,,0,0,0
833,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,33,1985,13.7,0,3,1,33.3,0.22,0.07,0,0,0,0,0
834,Mike Frantz\Mike-Frantz,de GER,MFFW,Freiburg,de Bundesliga,31,1986,24.6,2,19,10,52.6,0.77,0.41,0.11,0.2,0,0,0
835,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,eng Premier League,24,1994,35.2,7,50,24,48,1.42,0.68,0.14,0.29,3,0,0
836,Pierluigi Frattali\Pierluigi-Frattali,it ITA,GK,Parma,it Serie A,32,1985,1,0,0,0,,0,0,,,0,0,0
837,Fred\Fred,br BRA,MF,Manchester Utd,eng Premier League,25,1993,11.6,1,17,2,11.8,1.47,0.17,0.06,0.5,1,0,0
838,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,eng Premier League,25,1992,12.1,1,5,2,40,0.41,0.17,0.2,0.5,0,0,0
839,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,26,1992,33.6,2,28,6,21.4,0.83,0.18,0.07,0.33,0,0,0
840,Nicolas Frey\Nicolas-Frey,fr FRA,DF,Chievo,it Serie A,34,1984,2.5,0,0,0,,0,0,,,0,0,0
841,Marco Friedl\Marco-Friedl,at AUT,DF,Werder Bremen,de Bundesliga,20,1998,5.3,0,1,0,0,0.19,0,0,,0,0,0
842,Alexander Fuchs\Alexander-Fuchs,de GER,MF,Nürnberg,de Bundesliga,21,1997,7.3,1,6,1,16.7,0.82,0.14,0.17,1,0,0,0
843,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,eng Premier League,32,1986,2.3,0,2,0,0,0.87,0,0,,0,0,0
844,Javi Fuego\Javi-Fuego,es ESP,MF,Villarreal,es La Liga,34,1984,2.6,0,0,0,,0,0,,,0,0,0
845,Angelo Fulgini\Angelo-Fulgini,fr FRA,MFFW,Angers,fr Ligue 1,21,1996,18.2,4,31,11,35.5,1.71,0.61,0.13,0.36,3,0,0
846,Niclas Füllkrug\Niclas-Fullkrug,de GER,FW,Hannover 96,de Bundesliga,25,1993,12.4,2,38,13,34.2,3.08,1.05,0.03,0.08,0,1,1
847,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DFMF,Villarreal,es La Liga,27,1991,29.2,2,26,6,23.1,0.89,0.21,0.08,0.33,0,0,0
848,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,eng Premier League,26,1991,5.3,1,21,8,38.1,3.97,1.51,0.05,0.13,1,0,0
849,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FW,Sampdoria,it Serie A,26,1991,9,4,27,12,44.4,2.99,1.33,0.15,0.33,1,0,0
850,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MF,Eint Frankfurt,de Bundesliga,23,1995,18.1,0,22,1,4.5,1.22,0.06,0,0,0,0,0
851,Gianluca Gaetano\Gianluca-Gaetano,it ITA,FW,Napoli,it Serie A,18,2000,0.1,0,1,0,0,11.25,0,0,,0,0,0
852,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,24,1994,12.1,5,22,11,50,1.82,0.91,0.23,0.45,0,0,0
853,Riccardo Gagliolo\Riccardo-Gagliolo,se SWE,DF,Parma,it Serie A,28,1990,33.8,0,20,3,15,0.59,0.09,0,0,0,0,0
854,Milan Gajić\Milan-Gajic,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,1,0,0,0,,0,0,,,0,0,0
855,Javi Galán\Javi-Galan,es ESP,DFMF,Huesca,es La Liga,23,1994,16,0,1,0,0,0.06,0,0,,0,0,0
856,Sam Gallagher\Sam-Gallagher,eng ENG,FW,Southampton,eng Premier League,22,1995,0.4,0,0,0,,0,0,,,0,0,0
857,Álex Gallar\Alex-Gallar,es ESP,MFFW,Huesca,es La Liga,26,1992,11.2,4,26,9,34.6,2.32,0.8,0.12,0.33,3,1,1
858,Enric Gallego\Enric-Gallego,es ESP,FW,Huesca,es La Liga,31,1986,17.1,5,31,11,35.5,1.81,0.64,0.16,0.45,0,0,0
859,Álex Gálvez\Alex-Galvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,1,7,3,42.9,0.45,0.19,0.14,0.33,0,0,0
860,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,17.9,6,35,14,40,1.95,0.78,0.17,0.43,0,0,0
861,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,31.4,0,20,3,15,0.64,0.1,0,0,0,0,0
862,Ignatius Ganago\Ignatius-Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,11.5,2,31,11,35.5,2.69,0.96,0.06,0.18,0,0,0
863,Cristian Ganea\Cristian-Ganea,ro ROU,MF,Athletic Club,es La Liga,26,1992,0.5,0,0,0,,0,0,,,0,0,0
864,Ganso\Ganso,br BRA,MFFW,Amiens,fr Ligue 1,28,1989,5.8,0,2,0,0,0.35,0,0,,0,0,0
865,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,2,13,6,46.2,0.55,0.25,0.15,0.33,0,0,0
866,Borja Garcés\Borja-Garces,es ESP,FWMF,Atlético Madrid,es La Liga,18,1999,0.2,1,3,1,33.3,13.5,4.5,0.33,1,0,0,0
867,Alberto García\Alberto-Garcia,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17,0,0,0,,0,0,,,0,0,0
868,Aleix García\Aleix-Garcia,es ESP,MF,Girona,es La Liga,21,1997,18.5,2,19,5,26.3,1.03,0.27,0.11,0.4,7,0,0
869,Álvaro García\Alvaro-Garcia,es ESP,FWMF,Rayo Vallecano,es La Liga,25,1992,19.6,4,28,11,39.3,1.43,0.56,0.14,0.36,0,0,0
870,Borja García\Borja-Garcia,es ESP,FWMF,Girona,es La Liga,27,1990,29.2,1,27,13,48.1,0.92,0.45,0.04,0.08,0,0,0
871,Dani García\Dani-Garcia,es ESP,MF,Athletic Club,es La Liga,28,1990,27.5,0,2,0,0,0.07,0,0,,0,0,0
872,Javi García\Javi-Garcia,es ESP,DFMF,Betis,es La Liga,31,1987,5.8,0,0,0,,0,0,,,0,0,0
873,Manu García\Manu-Garcia,es ESP,MF,Alavés,es La Liga,32,1986,25.9,2,28,5,17.9,1.08,0.19,0.07,0.4,0,0,0
874,Manu García\Manu-Garcia,es ESP,MF,Toulouse,fr Ligue 1,20,1998,20.5,0,18,3,16.7,0.88,0.15,0,0,0,0,0
875,Raúl García\Raul-Garcia,es ESP,DF,Leganés,es La Liga,29,1989,4.2,0,2,0,0,0.47,0,0,,0,0,0
876,Raúl García\Raul-Garcia,es ESP,DF,Girona,es La Liga,29,1989,9.4,0,5,1,20,0.53,0.11,0,0,0,0,0
877,Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,es La Liga,32,1986,26.3,9,75,32,42.7,2.85,1.22,0.09,0.22,0,2,4
